Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Flowers, T",CWS,C,52,136,19,29,6,0,7,13,12,56,2,1,0.213,0.296,0.412,0.708,0,4,1,0,56,13,2,38,16,2.38,651,153
" Flores, J",WSH,C,83,277,22,59,12,1,6,26,13,59,1,2,0.213,0.248,0.329,0.577,3,1,2,3,91,19,6,84,86,0.98,1129,296
" Stubbs, D",CIN,CF,136,493,75,105,13,2,14,40,42,166,30,7,0.213,0.277,0.333,0.61,0,2,6,1,164,29,2,136,95,1.43,2147,544
" Rodriguez, S",TB,LF,112,301,36,64,14,1,6,32,27,75,5,0,0.213,0.281,0.326,0.607,1,3,8,3,98,21,7,94,86,1.09,1234,342
" Greinke, Z",LAA,P,21,33,3,7,3,0,1,2,0,8,0,0,0.212,0.206,0.394,0.6,0,0,4,1,13,4,2,18,7,2.57,120,38
" Mesoraco, D",CIN,C,54,165,17,35,8,0,5,14,17,33,1,1,0.212,0.288,0.352,0.64,4,1,0,1,58,13,2,52,48,1.08,683,184
" Phelps, C",CLE,2B,14,33,2,7,0,0,1,5,1,10,0,0,0.212,0.235,0.303,0.538,0,0,0,0,10,1,0,3,13,0.23,147,34
" Hester, J",LAA,C,39,85,14,18,1,0,3,4,8,25,0,0,0.212,0.287,0.329,0.617,0,1,1,0,28,4,1,19,25,0.76,416,95
" Andino, R",BAL,2B,127,384,41,81,13,1,7,28,37,100,5,5,0.211,0.283,0.305,0.588,0,2,7,1,117,21,13,123,101,1.22,1674,431
" Martin, R",NYY,C,133,422,50,89,18,0,21,53,53,95,6,1,0.211,0.311,0.403,0.713,0,8,2,0,170,39,13,151,102,1.48,1940,485
" Schafer, J",HOU,CF,106,313,40,66,10,2,4,23,36,106,27,9,0.211,0.297,0.294,0.591,3,3,6,1,92,16,3,82,69,1.19,1439,360
" Jacobs, M",ARI,1B,13,19,4,4,1,0,0,2,4,6,0,0,0.211,0.348,0.263,0.611,1,0,0,0,5,1,0,1,8,0.13,117,23
" Kottaras, G",OAK,C,85,171,20,36,6,1,9,31,37,48,0,0,0.211,0.351,0.415,0.766,1,0,1,0,71,16,4,56,36,1.56,934,209
" Wilson, B",TOR,C,75,171,19,36,5,0,3,13,15,33,0,0,0.211,0.277,0.292,0.569,0,1,13,1,50,8,7,75,48,1.56,699,201
" Byrd, M",BOS,CF,47,143,10,30,2,0,1,9,5,31,0,3,0.21,0.243,0.245,0.488,1,2,1,2,35,3,3,51,37,1.38,585,153
" Mercer, J",PIT,SS,42,62,7,13,5,1,1,5,4,14,0,1,0.21,0.265,0.371,0.636,0,1,0,1,23,7,0,21,15,1.4,263,68
" Pill, B",SF,1B,48,105,10,22,3,0,4,11,6,19,1,0,0.21,0.265,0.352,0.618,1,2,1,0,37,7,5,39,31,1.26,405,114
" Mather, J",CHC,RF,103,225,18,47,11,0,5,19,14,46,5,2,0.209,0.256,0.324,0.581,1,1,1,2,73,16,4,67,72,0.93,849,243
" Johnson, N",BAL,1B,38,87,9,18,4,0,4,11,11,26,2,0,0.207,0.324,0.391,0.714,0,4,0,0,34,8,4,29,18,1.61,427,102
" Kershaw, C",LAD,P,32,58,2,12,1,0,0,2,2,19,0,0,0.207,0.23,0.224,0.454,0,0,14,1,13,1,2,38,6,6.33,266,75
" Parrino, A",SD,2B,55,116,9,24,5,0,1,6,17,35,1,0,0.207,0.316,0.276,0.592,7,2,2,1,32,6,2,29,33,0.88,493,138
" Valdez, W",CIN,SS,77,194,15,40,4,0,0,15,8,36,3,1,0.206,0.236,0.227,0.463,0,0,5,1,44,4,4,94,34,2.76,725,208
" Santiago, R",DET,2B,93,228,19,47,7,1,2,17,20,39,1,0,0.206,0.283,0.272,0.555,1,5,5,1,62,10,7,88,67,1.31,915,259
" Barajas, R",PIT,C,104,321,29,66,11,0,11,31,29,69,0,0,0.206,0.283,0.343,0.625,5,7,0,4,110,22,4,54,140,0.39,1323,361
" McBride, M",COL,1B,31,78,8,16,2,0,2,11,1,17,0,0,0.205,0.222,0.308,0.53,0,1,0,1,24,4,4,19,31,0.61,266,81
" McDonald, D",NYY,LF,42,88,17,18,7,0,2,9,12,19,1,1,0.205,0.297,0.352,0.649,0,0,2,1,31,9,1,26,29,0.9,384,103
" Sellers, J",LAD,2B,19,44,6,9,3,1,1,2,5,14,0,0,0.205,0.286,0.386,0.672,1,0,1,0,17,5,0,11,11,1,210,50
" Barnes, B",HOU,CF,43,98,8,20,3,0,1,7,5,29,1,1,0.204,0.25,0.265,0.515,0,1,1,0,26,4,1,30,21,1.43,400,105
" Dunn, A",CWS,1B,151,539,87,110,19,0,41,96,105,222,2,1,0.204,0.333,0.468,0.8,3,1,0,4,252,60,8,100,119,0.84,2876,649
" Gomes, Y",TOR,3B,43,98,9,20,4,0,4,13,6,32,0,0,0.204,0.264,0.367,0.631,0,3,1,3,36,8,3,30,23,1.3,391,111
" Hudson, O",CWS,3B,86,260,21,53,3,8,3,28,20,51,6,3,0.204,0.261,0.312,0.572,1,0,3,0,81,14,6,92,73,1.26,1068,283
" Barton, D",OAK,1B,46,113,8,23,7,0,1,6,22,32,1,0,0.204,0.338,0.292,0.63,0,1,0,0,33,8,1,27,32,0.84,637,136
" Bogusevic, B",HOU,RF,146,355,39,72,9,2,7,28,41,96,15,4,0.203,0.297,0.299,0.596,1,7,0,1,106,18,6,124,70,1.77,1574,404
" Duncan, S",CLE,LF,81,232,29,47,10,0,11,31,28,59,1,2,0.203,0.288,0.388,0.676,1,1,0,3,90,21,9,51,87,0.59,1118,264
" Chavez, E",BAL,LF,64,158,15,32,6,0,2,12,6,24,3,2,0.203,0.236,0.278,0.515,1,1,4,0,44,8,2,66,42,1.57,625,169
" Downs, M",HOU,1B,91,178,15,36,4,1,8,16,8,38,2,4,0.202,0.253,0.371,0.623,1,4,1,0,66,13,5,53,57,0.93,682,191
" Hayes, B",MIA,C,39,114,7,23,6,0,0,3,4,49,1,0,0.202,0.229,0.254,0.483,3,0,0,0,29,6,1,17,26,0.65,456,118
" Donald, J",CLE,3B,43,124,18,25,2,1,2,11,5,40,4,0,0.202,0.246,0.282,0.529,0,3,1,2,35,5,0,37,25,1.48,493,135
" Stewart, I",CHC,3B,55,179,16,36,5,2,5,17,21,46,0,3,0.201,0.292,0.335,0.627,4,2,0,0,60,12,5,68,34,2,845,202
" Clevenger, S",CHC,C,69,199,16,40,12,0,1,16,16,39,0,1,0.201,0.26,0.276,0.537,0,0,0,0,55,13,10,85,45,1.89,828,215
" Norris, D",OAK,C,60,209,19,42,8,1,7,34,21,66,5,1,0.201,0.276,0.349,0.625,1,1,0,1,73,16,6,53,55,0.96,954,232
" Blanks, K",SD,LF,4,5,0,1,0,0,0,0,1,2,0,0,0.2,0.333,0.2,0.533,0,0,0,0,1,0,0,0,2,0,22,6
" Boscan, J",ATL,C,6,10,0,2,0,0,0,2,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,0,2,0,0,4,3,1.33,33,10
" Brown, C",WSH,CF,19,25,4,5,2,0,1,3,1,9,0,0,0.2,0.231,0.4,0.631,0,0,1,0,10,3,0,8,4,2,93,27
" Chen, B",KC,P,4,5,0,1,0,0,0,0,0,3,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,0,1,0,24,5
" Hill, S",STL,C,9,10,1,2,1,0,0,0,0,3,0,0,0.2,0.2,0.3,0.5,0,0,0,0,3,1,0,1,4,0.25,31,10
" Hochevar, L",KC,P,2,5,0,1,0,0,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,1,2,0.5,13,5
" Humber, P",CWS,P,2,5,0,1,0,0,0,1,0,2,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,2,0,*.**,14,5
" Kelly, C",SD,P,7,10,0,2,0,0,0,0,0,4,0,0,0.2,0.2,0.2,0.4,0,0,2,0,2,0,1,6,1,6,33,12
" Lerud, S",PHI,C,3,10,1,2,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4,0,0,0,0,2,0,1,7,0,*.**,33,10
" Lincoln, B",TOR,P,26,10,2,2,0,0,0,0,0,6,0,0,0.2,0.2,0.2,0.4,0,0,0,0,2,0,0,2,0,*.**,35,10
" Milone, T",OAK,P,2,5,1,1,0,0,0,2,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,1,2,0.5,18,5
" Perez, E",WSH,CF,13,5,3,1,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,4,0,*.**,15,5
" Raley, B",CHC,P,5,10,0,2,0,0,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,0,2,0,0,4,3,1.33,30,10
" Rodriguez, E",SD,C,2,5,1,1,0,0,1,1,2,3,0,0,0.2,0.429,0.8,1.229,0,0,0,0,4,1,0,1,0,*.**,31,7
" Romero, R",TOR,P,2,5,1,1,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,2,0,*.**,15,5
" Shields, J",TB,P,2,5,0,1,0,0,0,1,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,1,3,1,3,17,5
" Thornburg, T",MIL,P,8,5,1,1,1,0,0,0,0,2,0,0,0.2,0.2,0.4,0.6,0,0,0,0,2,1,0,0,2,0,17,5
" Butera, D",MIN,C,42,111,7,22,6,0,1,5,9,26,0,0,0.198,0.27,0.279,0.55,0,2,0,0,31,7,3,26,40,0.65,439,122
" Soto, G",TEX,C,99,324,45,64,12,1,11,39,30,76,1,0,0.198,0.27,0.343,0.613,1,3,2,2,111,24,12,98,102,0.96,1396,361
" Jones, A",NYY,RF,94,233,27,46,7,0,14,34,28,71,0,0,0.197,0.294,0.408,0.701,1,5,0,3,95,21,2,50,71,0.7,1075,269
" Pena, C",TB,1B,160,497,72,98,17,2,19,61,87,182,2,3,0.197,0.33,0.354,0.684,2,13,0,3,176,38,10,101,129,0.78,2486,600
" Hinske, E",ATL,LF,91,132,9,26,7,1,2,13,14,41,0,0,0.197,0.272,0.311,0.583,2,0,0,1,41,10,5,42,29,1.45,554,147
" Petersen, B",MIA,LF,84,241,29,47,9,3,0,17,25,58,8,2,0.195,0.272,0.257,0.53,0,1,5,1,62,12,3,82,63,1.3,1063,273
" Lillibridge, B",CLE,CF,102,190,25,37,6,0,3,10,11,71,13,2,0.195,0.25,0.274,0.524,0,4,1,3,52,9,2,46,42,1.1,811,209
" Ryan, B",SEA,SS,141,407,42,79,19,3,3,31,44,98,11,5,0.194,0.277,0.278,0.555,0,5,8,6,113,25,4,118,130,0.91,1847,470
" Bixler, B",HOU,2B,36,88,11,17,6,0,2,7,7,36,3,0,0.193,0.253,0.33,0.582,0,0,1,0,29,8,0,21,15,1.4,381,96
" Zimmermann, J",WSH,P,30,57,5,11,2,0,1,4,4,13,0,0,0.193,0.246,0.281,0.527,0,0,5,0,16,3,1,22,17,1.29,208,66
" Buck, J",MIA,C,106,343,29,66,15,1,12,41,49,103,0,0,0.192,0.297,0.347,0.644,5,3,1,2,119,28,8,97,88,1.1,1530,398
" Hernandez, G",MIA,CF,70,156,18,30,2,3,3,13,13,42,7,2,0.192,0.267,0.301,0.569,0,3,1,0,47,8,2,57,30,1.9,706,173
" Huff, A",SF,1B,52,78,7,15,4,0,1,7,16,12,0,0,0.192,0.326,0.282,0.608,1,0,0,1,22,5,3,25,30,0.83,366,95
" Kawasaki, M",SEA,SS,61,104,13,20,1,0,0,7,8,18,2,2,0.192,0.257,0.202,0.459,0,1,2,0,21,1,2,49,21,2.33,418,115
" Uribe, J",LAD,3B,66,162,15,31,9,0,2,17,13,37,0,1,0.191,0.258,0.284,0.542,0,2,1,1,46,11,6,58,44,1.32,702,179
" Elmore, J",ARI,SS,30,68,1,13,4,0,0,7,5,6,0,0,0.191,0.247,0.25,0.497,0,0,0,0,17,4,1,31,19,1.63,320,73
" Billingsley, C",LAD,P,23,42,1,8,1,0,0,2,0,18,0,0,0.19,0.186,0.214,0.4,0,0,5,1,9,1,0,16,6,2.67,188,48
" Paredes, J",HOU,RF,24,74,7,14,1,1,0,3,6,21,2,1,0.189,0.244,0.23,0.474,0,0,0,2,17,2,0,20,21,0.95,305,82
" Wood, T",CHC,P,26,53,5,10,3,0,1,4,0,20,0,0,0.189,0.189,0.302,0.491,0,0,2,0,16,4,1,12,14,0.86,194,55
" Bianchi, J",MIL,SS,33,69,8,13,2,0,3,9,4,13,0,0,0.188,0.23,0.348,0.578,0,0,2,1,24,5,1,31,16,1.94,268,76
" Valencia, D",BOS,3B,44,154,14,29,6,1,3,21,3,38,0,1,0.188,0.199,0.299,0.497,0,0,0,4,46,10,6,48,49,0.98,590,161
" DeRosa, M",WSH,LF,48,85,13,16,5,0,0,6,14,18,1,0,0.188,0.3,0.247,0.547,0,0,1,1,21,5,3,37,19,1.95,417,101
" Blanco, H",ARI,C,21,64,6,12,3,0,1,7,3,18,1,0,0.188,0.224,0.281,0.505,0,0,0,0,18,4,1,11,24,0.46,277,67
" Eldred, B",DET,DH,5,16,1,3,1,1,0,1,1,6,0,0,0.188,0.235,0.375,0.61,0,0,0,0,6,2,0,5,2,2.5,51,17
" Peguero, F",SF,CF,17,16,6,3,0,0,0,0,0,7,3,0,0.188,0.188,0.188,0.375,0,0,0,0,3,0,0,4,2,2,59,16
" Cairo, M",CIN,3B,70,150,9,28,7,2,1,13,4,20,4,0,0.187,0.212,0.28,0.492,0,1,0,1,42,10,4,52,55,0.95,543,156
" Kelly, D",DET,LF,75,113,14,21,2,1,1,7,14,22,2,0,0.186,0.276,0.248,0.523,0,0,0,0,28,4,2,30,42,0.71,498,127
" Janish, P",ATL,SS,55,167,18,31,6,1,0,9,17,30,1,0,0.186,0.269,0.234,0.502,0,2,0,0,39,7,1,46,61,0.75,732,186
" Beachy, B",ATL,P,14,27,3,5,1,0,0,4,2,17,0,0,0.185,0.241,0.222,0.464,0,0,2,0,6,1,0,3,4,0.75,146,31
" Latos, M",CIN,P,32,65,2,12,1,0,1,4,3,32,0,0,0.185,0.229,0.246,0.475,0,1,10,1,16,2,0,23,9,2.56,267,80
" Green, T",MIL,3B,58,103,8,19,7,0,3,14,10,24,0,0,0.184,0.265,0.34,0.605,0,2,0,2,35,10,3,36,29,1.24,464,117
" Nady, X",SF,LF,59,152,12,28,6,1,4,13,13,37,1,0,0.184,0.253,0.316,0.569,2,1,0,0,48,11,8,56,39,1.44,613,166
" Cardenas, A",CHC,2B,45,60,5,11,6,0,0,2,7,13,0,0,0.183,0.269,0.283,0.552,1,0,0,0,17,6,0,15,21,0.71,273,67
" Ford, L",BAL,LF,25,71,7,13,3,0,3,4,7,13,1,0,0.183,0.256,0.352,0.609,0,0,1,0,25,6,3,28,21,1.33,324,79
" Tolleson, S",BAL,3B,29,71,4,13,3,0,2,6,4,17,1,0,0.183,0.227,0.31,0.537,0,0,1,0,22,5,2,25,19,1.32,270,76
" Moore, A",KC,C,4,11,1,2,1,0,1,2,1,3,0,0,0.182,0.25,0.545,0.795,0,0,0,0,6,2,0,3,3,1,46,12
" Moscoso, G",COL,P,21,11,0,2,1,0,0,1,0,5,0,0,0.182,0.182,0.273,0.455,0,0,1,0,3,1,0,2,3,0.67,46,12
" Roberts, B",BAL,2B,17,66,2,12,0,0,0,5,5,12,1,1,0.182,0.233,0.182,0.415,0,0,1,2,12,0,0,21,24,0.88,293,74
" Figgins, C",SEA,LF,66,166,18,30,5,2,2,11,19,48,4,1,0.181,0.262,0.271,0.533,0,0,7,2,45,9,3,54,46,1.17,797,194
" Hill, K",TEX,C,11,39,3,7,1,0,0,1,0,7,0,0,0.179,0.179,0.205,0.385,0,0,0,0,8,1,0,13,12,1.08,129,39
" Peguero, C",SEA,RF,17,56,2,10,2,1,2,7,1,28,0,0,0.179,0.193,0.357,0.55,0,0,0,0,20,5,0,9,9,1,224,57
" Volstad, C",KC,P,21,28,0,5,0,0,0,0,0,10,0,0,0.179,0.179,0.179,0.357,0,0,6,0,5,0,0,13,6,2.17,119,34
" White, A",COL,P,27,28,2,5,1,0,2,5,0,12,0,0,0.179,0.172,0.429,0.601,0,0,4,1,12,3,0,12,4,3,112,33
" Morel, B",CWS,3B,35,113,14,20,2,0,0,5,7,39,4,1,0.177,0.225,0.195,0.42,0,0,5,0,22,2,3,37,25,1.48,456,125
" Profar, J",TEX,2B,9,17,2,3,2,0,1,2,0,4,0,0,0.176,0.176,0.471,0.647,0,0,0,0,8,3,1,7,4,1.75,51,17
" Snyder, C",HOU,C,76,221,23,39,8,0,7,24,33,70,0,0,0.176,0.295,0.308,0.602,4,4,0,0,68,15,5,66,51,1.29,1072,258
" Zambrano, C",MIA,P,32,34,3,6,0,0,1,2,0,8,0,0,0.176,0.176,0.265,0.441,0,0,2,0,9,1,2,16,8,2,117,36
" Cain, M",SF,P,33,74,6,13,2,0,1,6,2,33,0,0,0.176,0.197,0.243,0.441,0,0,8,0,18,3,0,26,10,2.6,274,84
" Cunningham, A",CLE,RF,72,97,5,17,4,0,1,7,9,25,0,3,0.175,0.245,0.247,0.493,1,0,3,0,24,5,0,30,28,1.07,412,109
" Jackson, B",CHC,CF,44,120,14,21,6,1,4,9,22,59,0,3,0.175,0.303,0.342,0.644,0,0,0,0,41,11,1,16,25,0.64,602,142
" Treanor, M",LAD,C,36,103,11,18,3,1,2,10,14,29,1,1,0.175,0.281,0.282,0.563,2,2,1,2,29,6,2,35,26,1.35,499,122
" Nickeas, M",NYM,C,47,109,8,19,3,0,1,13,8,27,0,0,0.174,0.242,0.229,0.471,0,2,2,1,25,4,1,34,33,1.03,439,122
" Calhoun, K",LAA,RF,21,23,2,4,1,0,0,1,2,6,1,0,0.174,0.24,0.217,0.457,1,0,0,0,5,1,0,6,7,0.86,96,25
" Castellanos, A",LAD,LF,16,23,3,4,0,1,1,3,0,8,0,0,0.174,0.2,0.391,0.591,0,1,0,1,9,2,0,4,8,0.5,100,25
" Green, N",MIA,2B,7,23,1,4,3,0,0,1,0,6,0,0,0.174,0.208,0.304,0.513,0,1,0,0,7,3,0,4,9,0.44,82,24
" Martin, L",TEX,CF,24,46,6,8,5,2,0,6,4,12,3,0,0.174,0.235,0.37,0.605,0,0,1,1,17,7,2,19,11,1.73,183,52
" Martinez, M",PHI,2B,45,115,10,20,3,0,2,7,5,21,0,0,0.174,0.208,0.252,0.461,2,0,2,0,29,5,4,47,33,1.42,395,122
" Sands, J",BOS,LF,9,23,2,4,2,0,0,1,1,9,0,0,0.174,0.208,0.261,0.469,0,0,0,0,6,2,0,4,6,0.67,91,24
" Bell, J",ARI,3B,21,52,3,9,2,0,1,4,4,14,0,0,0.173,0.232,0.269,0.501,1,0,0,0,14,3,3,20,12,1.67,198,56
" McCoy, M",TOR,2B,32,52,10,9,1,0,1,7,4,6,2,1,0.173,0.232,0.25,0.482,0,0,0,0,13,2,1,21,17,1.24,211,56
" Hicks, B",OAK,SS,22,64,8,11,5,0,3,7,6,31,1,0,0.172,0.243,0.391,0.633,0,0,0,0,25,8,1,11,12,0.92,284,70
" Maier, M",KC,CF,32,64,8,11,1,1,2,7,8,24,2,0,0.172,0.26,0.313,0.573,0,0,1,1,20,4,0,13,18,0.72,308,74
" Fukudome, K",NYY,RF,24,41,2,7,1,0,0,4,8,9,0,1,0.171,0.294,0.195,0.489,0,0,0,2,8,1,0,15,12,1.25,220,51
" Raburn, R",DET,2B,66,205,14,35,14,0,1,12,13,53,1,1,0.171,0.226,0.254,0.48,0,2,1,1,52,15,7,63,63,1,839,222
" Halladay, R",PHI,P,25,53,4,9,0,0,0,2,0,26,0,0,0.17,0.17,0.17,0.34,0,0,4,0,9,0,0,19,3,6.33,204,57
" Miley, W",ARI,P,30,65,4,11,2,0,0,2,2,20,0,0,0.169,0.194,0.2,0.394,0,0,8,0,13,2,1,34,9,3.78,247,75
" Wilson, J",ATL,SS,40,71,4,12,1,1,0,4,2,12,0,0,0.169,0.189,0.211,0.4,1,0,3,1,15,2,1,23,29,0.79,254,77
" Carpenter, C",STL,P,3,6,0,1,0,0,0,0,0,2,0,0,0.167,0.167,0.167,0.333,0,0,0,0,1,0,0,2,1,2,17,6
" Conger, H",LAA,C,7,18,0,3,0,0,0,1,1,0,0,0,0.167,0.238,0.167,0.405,0,1,1,1,3,0,1,10,8,1.25,74,22
" Pelfrey, M",NYM,P,3,6,1,1,1,0,0,0,0,0,0,0,0.167,0.167,0.333,0.5,0,0,1,0,2,1,1,5,2,2.5,15,7
" Rusin, C",CHC,P,7,12,0,2,0,1,0,0,0,5,0,0,0.167,0.167,0.333,0.5,0,0,0,0,4,1,0,2,3,0.67,39,12
" Sogard, E",OAK,2B,37,102,8,17,3,1,2,7,5,17,2,0,0.167,0.206,0.275,0.48,0,0,1,0,28,6,1,33,37,0.89,397,108
" Van Slyke, S",LAD,LF,27,54,4,9,2,0,2,7,2,14,1,0,0.167,0.196,0.315,0.511,0,0,1,0,17,4,2,19,15,1.27,218,57
" Wang, C",WSH,P,9,6,1,1,1,0,0,0,1,3,0,0,0.167,0.286,0.333,0.619,0,0,0,0,2,1,0,2,0,*.**,24,7
" Bay, J",NYM,LF,70,194,21,32,2,0,8,20,19,58,5,1,0.165,0.237,0.299,0.536,0,0,0,2,58,10,3,53,56,0.95,833,215
" Gallardo, Y",MIL,P,32,67,3,11,3,0,1,9,0,25,0,0,0.164,0.164,0.254,0.418,0,0,8,0,17,4,1,22,18,1.22,277,75
" Cousins, S",TOR,CF,53,86,7,14,4,1,1,3,4,24,1,1,0.163,0.2,0.267,0.467,2,0,2,0,23,6,2,33,19,1.74,333,92
" Bumgarner, M",SF,P,30,68,4,11,1,0,2,6,1,25,0,0,0.162,0.174,0.265,0.439,0,0,6,0,18,3,0,23,15,1.53,268,75
" Nolasco, R",MIA,P,30,56,4,9,3,0,0,8,4,27,0,0,0.161,0.217,0.214,0.431,0,0,10,0,12,3,0,19,11,1.73,288,70
" Navarro, Y",PIT,3B,29,50,4,8,0,0,1,4,5,13,0,2,0.16,0.232,0.22,0.452,0,0,0,1,11,1,2,15,17,0.88,220,56
" Lyles, J",HOU,P,24,38,3,6,1,0,1,4,1,18,0,0,0.158,0.179,0.263,0.443,0,0,7,0,10,2,0,15,6,2.5,151,46
" Teagarden, T",BAL,C,22,57,4,9,3,0,2,9,5,23,0,0,0.158,0.226,0.316,0.542,0,0,2,0,18,5,1,18,10,1.8,268,64
" Hundley, N",SD,C,58,204,14,32,7,1,3,22,15,56,0,3,0.157,0.219,0.245,0.464,2,2,1,3,50,11,4,55,69,0.8,830,225
" Lavarnway, R",BOS,C,46,153,11,24,8,0,2,12,11,41,0,0,0.157,0.211,0.248,0.459,0,0,0,2,38,10,4,48,46,1.04,675,166
" Lee, C",PHI,P,31,64,3,10,2,0,0,4,1,23,1,0,0.156,0.169,0.188,0.357,0,0,6,0,12,2,0,26,11,2.36,209,71
" Hudson, D",ARI,P,8,13,1,2,0,0,0,1,2,6,0,0,0.154,0.25,0.154,0.404,0,0,0,1,2,0,0,3,3,1,65,16
" Moyer, J",TOR,P,10,13,1,2,0,0,0,2,1,10,0,0,0.154,0.214,0.154,0.368,0,0,3,0,2,0,0,4,0,*.**,76,17
" Dickey, R",NYM,P,33,72,3,11,0,0,0,3,0,14,0,0,0.153,0.164,0.153,0.317,0,1,10,0,11,0,3,45,15,3,255,83
" Harrell, L",HOU,P,33,59,5,9,0,0,0,1,1,32,0,0,0.153,0.167,0.153,0.319,0,0,3,0,9,0,1,18,4,4.5,236,63
" Kelly, J",STL,P,28,33,3,5,2,0,0,2,0,13,0,0,0.152,0.152,0.212,0.364,0,0,2,0,7,2,0,12,5,2.4,127,35
" Olt, M",TEX,1B,16,33,2,5,1,0,0,5,5,13,1,1,0.152,0.25,0.182,0.432,0,0,0,2,6,1,1,8,10,0.8,171,40
" Gillaspie, C",SF,3B,6,20,2,3,1,0,0,2,0,2,0,0,0.15,0.15,0.2,0.35,0,0,0,0,4,1,0,7,8,0.88,62,20
" Lewis, F",NYM,LF,18,20,2,3,0,0,0,0,4,5,0,0,0.15,0.32,0.15,0.47,1,1,0,0,3,0,0,10,2,5,102,25
" Wolf, R",BAL,P,24,40,3,6,0,0,0,4,0,11,0,1,0.15,0.146,0.15,0.296,0,0,5,1,6,0,2,24,7,3.43,151,46
" Gee, D",NYM,P,15,27,4,4,2,0,0,1,2,7,0,0,0.148,0.207,0.222,0.429,0,0,5,0,6,2,1,16,6,2.67,108,34
" Rottino, V",CLE,LF,36,61,12,9,2,0,3,7,7,17,4,0,0.148,0.232,0.328,0.56,1,0,2,1,20,5,0,21,17,1.24,274,71
" Matsui, H",TB,DH,34,95,7,14,1,0,2,7,8,22,0,0,0.147,0.214,0.221,0.435,1,0,0,0,21,3,5,33,31,1.06,381,103
" Abad, F",HOU,P,36,7,0,1,0,0,0,0,0,3,0,0,0.143,0.143,0.143,0.286,0,0,0,0,1,0,1,3,1,3,26,7
" Arroyo, B",CIN,P,30,63,4,9,1,0,1,3,1,28,0,0,0.143,0.154,0.206,0.36,0,0,6,1,13,2,1,17,17,1,264,71
" Blum, G",ARI,3B,17,28,1,4,0,0,0,1,2,7,0,0,0.143,0.194,0.143,0.336,0,0,0,1,4,0,0,2,16,0.13,145,31
" Cashner, A",SD,P,33,7,0,1,0,0,0,0,1,2,0,0,0.143,0.25,0.143,0.393,0,0,0,0,1,0,0,4,0,*.**,31,8
" Diamond, S",MIN,P,3,7,1,1,0,0,0,0,0,4,0,0,0.143,0.143,0.143,0.286,0,0,1,0,1,0,0,3,0,*.**,26,8
" Guyer, B",TB,RF,3,7,2,1,0,0,1,1,0,1,0,0,0.143,0.143,0.571,0.714,0,0,0,0,4,1,0,5,0,*.**,17,7
" McDonald, J",PIT,P,32,49,8,7,0,0,0,1,8,23,0,0,0.143,0.263,0.143,0.406,0,0,6,0,7,0,1,19,7,2.71,254,63
" Nova, I",NYY,P,3,7,0,1,0,0,0,0,0,6,0,0,0.143,0.143,0.143,0.286,0,0,2,0,1,0,0,2,0,*.**,35,9
" Recker, A",NYM,C,22,49,4,7,2,0,1,4,6,15,0,0,0.143,0.263,0.245,0.508,0,2,1,0,12,3,1,13,16,0.81,232,58
" Taylor, M",OAK,RF,6,21,2,3,1,0,0,0,0,10,0,0,0.143,0.143,0.19,0.333,0,0,0,0,4,1,1,5,4,1.25,89,21
" Thomas, C",MIN,RF,15,28,3,4,1,0,1,4,0,16,0,0,0.143,0.172,0.286,0.458,0,1,0,0,8,2,0,2,6,0.33,116,29
" Coghlan, C",MIA,CF,39,93,10,13,1,0,1,10,9,12,0,2,0.14,0.212,0.183,0.394,1,0,1,2,17,2,4,50,25,2,418,105
" Kendrick, K",PHI,P,35,36,2,5,2,0,0,0,3,19,0,0,0.139,0.205,0.194,0.4,0,0,6,0,7,2,0,14,4,3.5,185,45
" DeWitt, B",CHC,2B,18,29,1,4,1,0,0,1,0,2,0,0,0.138,0.133,0.172,0.306,0,0,0,1,5,1,1,15,10,1.5,99,30
" Clement, J",PIT,1B,23,22,1,3,1,0,0,1,2,7,0,0,0.136,0.208,0.182,0.39,0,0,0,0,4,1,2,8,6,1.33,94,24
" Culberson, C",COL,2B,6,22,0,3,0,0,0,1,0,7,0,0,0.136,0.136,0.136,0.273,0,0,1,0,3,0,0,9,4,2.25,79,23
" Lalli, B",OAK,C,6,15,1,2,0,0,0,2,1,3,0,0,0.133,0.188,0.133,0.321,0,0,0,0,2,0,0,8,2,4,46,16
" Tekotte, B",SD,CF,11,15,0,2,0,0,0,0,0,4,1,0,0.133,0.133,0.133,0.267,0,0,0,0,2,0,0,3,6,0.5,45,15
