Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Gillaspie, C",CWS,3B,134,408,46,100,14,3,13,40,37,79,0,1,0.245,0.305,0.39,0.695,4,1,0,6,159,30,7,102,140,0.73,1641,452
" Castro, S",CHC,SS,161,666,59,163,34,2,10,44,30,129,9,6,0.245,0.284,0.347,0.631,0,7,1,1,231,46,21,232,165,1.41,2716,705
" Konerko, P",CWS,1B,126,467,41,114,16,0,12,54,45,74,0,0,0.244,0.313,0.355,0.669,2,4,0,4,166,28,12,125,170,0.74,1948,520
" Paul, X",CIN,LF,97,209,24,51,12,0,7,32,27,53,0,1,0.244,0.339,0.402,0.741,3,3,0,0,84,19,6,71,40,1.78,954,239
" Johnson, R",ATL,RF,74,123,13,30,7,1,1,11,6,32,0,0,0.244,0.311,0.341,0.653,0,6,1,0,42,9,3,41,24,1.71,489,136
" Tuiasosopo, M",DET,LF,81,164,26,40,7,0,7,30,25,57,0,0,0.244,0.351,0.415,0.765,0,2,0,0,68,14,3,49,21,2.33,837,191
" Dozier, B",MIN,2B,147,558,72,136,33,4,18,66,51,120,14,7,0.244,0.312,0.414,0.726,0,6,3,4,231,55,14,140,183,0.77,2595,623
" Rodriguez, A",NYY,3B,44,156,21,38,7,0,7,19,23,43,4,2,0.244,0.348,0.423,0.771,1,2,0,0,66,14,5,37,43,0.86,744,181
" Gattis, E",ATL,C,105,354,44,86,21,0,21,65,21,81,0,0,0.243,0.291,0.48,0.771,4,4,0,3,170,42,10,99,101,0.98,1313,382
" Blanks, K",SD,RF,88,280,31,68,14,0,8,35,21,85,1,1,0.243,0.305,0.379,0.684,1,5,0,2,106,22,2,68,63,1.08,1220,308
" Bonifacio, E",KC,2B,136,420,54,102,22,3,3,31,30,103,28,8,0.243,0.295,0.331,0.625,0,2,6,3,139,28,4,133,95,1.4,1747,461
" Villar, J",HOU,SS,58,210,26,51,9,2,1,8,24,71,18,8,0.243,0.321,0.319,0.64,1,0,7,0,67,12,5,81,19,4.26,949,241
" Cedeno, R",SD,SS,89,264,24,64,8,3,3,21,14,73,5,4,0.242,0.287,0.33,0.617,1,3,6,1,87,14,6,83,57,1.46,1068,288
" Gindl, C",MIL,LF,57,132,17,32,7,2,5,14,20,25,2,1,0.242,0.34,0.439,0.779,1,0,2,1,58,14,0,38,40,0.95,606,155
" Lagares, J",NYM,CF,121,392,35,95,21,5,4,34,20,96,6,3,0.242,0.281,0.352,0.633,4,2,5,2,138,30,6,113,101,1.12,1656,421
" Morrison, L",MIA,1B,85,293,32,71,13,4,6,36,38,56,0,0,0.242,0.333,0.375,0.709,5,2,0,0,110,23,10,96,80,1.2,1258,333
" Ibanez, R",SEA,LF,124,454,54,110,20,2,29,65,42,128,0,0,0.242,0.306,0.487,0.793,1,0,0,0,221,51,8,105,119,0.88,2047,496
" Berkman, L",TEX,DH,73,256,27,62,10,1,6,34,38,52,0,0,0.242,0.34,0.359,0.7,3,0,0,0,92,17,7,80,69,1.16,1159,294
" Cabrera, A",CLE,SS,136,508,66,123,35,2,14,64,35,114,9,3,0.242,0.299,0.402,0.7,1,8,6,5,204,51,10,131,161,0.81,2163,562
" Elmore, J",HOU,SS,52,120,16,29,4,0,2,6,13,20,1,6,0.242,0.313,0.325,0.638,0,0,2,1,39,6,1,33,42,0.79,526,136
" Pennington, C",ARI,SS,96,269,25,65,13,1,1,18,26,54,2,0,0.242,0.31,0.309,0.618,5,1,2,1,83,15,7,76,84,0.9,1152,299
" Lutz, D",CIN,LF,34,58,5,14,1,0,1,8,1,14,2,0,0.241,0.254,0.31,0.565,0,0,0,0,18,2,0,15,15,1,196,59
" Dominguez, M",HOU,3B,152,543,56,131,25,0,21,77,30,96,0,1,0.241,0.286,0.403,0.69,1,7,2,7,219,46,17,175,167,1.05,2184,589
" Scott, L",TB,DH,91,253,27,61,13,2,9,40,30,63,1,1,0.241,0.326,0.415,0.741,1,4,0,4,105,24,5,67,71,0.94,1145,291
" Overbay, L",NYY,1B,142,445,43,107,24,1,14,59,36,111,2,0,0.24,0.295,0.393,0.688,0,0,0,4,175,39,16,134,114,1.18,1850,485
" Ludwick, R",CIN,LF,38,129,7,31,5,0,2,12,10,29,0,0,0.24,0.293,0.326,0.618,0,0,0,1,42,7,7,36,41,0.88,464,140
" Van Slyke, S",LAD,LF,53,129,13,31,8,0,7,19,20,37,1,1,0.24,0.342,0.465,0.807,0,1,0,2,60,15,7,33,37,0.89,633,152
" Torrealba, Y",COL,C,61,179,10,43,8,0,0,16,13,24,0,0,0.24,0.295,0.285,0.58,2,1,3,0,51,8,6,71,50,1.42,703,196
" Barnes, B",HOU,CF,136,408,46,98,17,1,8,41,21,127,11,11,0.24,0.289,0.346,0.635,0,8,6,2,141,26,5,109,87,1.25,1699,445
" Cespedes, Y",OAK,LF,135,529,74,127,21,4,26,80,37,137,7,7,0.24,0.294,0.442,0.737,5,5,0,3,234,51,8,112,164,0.68,2169,574
" Sappelt, D",CHC,CF,31,75,6,18,3,0,0,4,3,14,3,1,0.24,0.269,0.28,0.549,0,0,0,0,21,3,1,24,20,1.2,282,78
" Pacheco, J",COL,1B,95,247,23,59,15,0,1,22,10,38,0,0,0.239,0.276,0.312,0.588,0,3,1,1,77,16,4,86,70,1.23,957,262
" Ellis, A",LAD,C,115,390,43,93,17,1,10,52,45,78,0,2,0.238,0.318,0.364,0.682,1,3,4,6,142,28,11,127,113,1.12,1958,448
" Mesoraco, D",CIN,C,103,323,31,77,13,0,9,42,24,61,0,2,0.238,0.287,0.362,0.649,4,0,0,5,117,22,9,110,89,1.24,1300,352
" Dickerson, C",BAL,LF,56,105,17,25,5,0,4,13,4,36,5,1,0.238,0.266,0.4,0.666,0,0,0,0,42,9,0,18,26,0.69,424,109
" Smoak, J",SEA,1B,131,454,53,108,19,0,20,50,64,119,0,0,0.238,0.334,0.412,0.746,1,2,0,1,187,39,11,99,140,0.71,2101,521
" Descalso, D",STL,SS,123,328,43,78,25,1,5,43,22,56,6,3,0.238,0.29,0.366,0.656,5,3,3,2,120,31,7,114,92,1.24,1271,358
" Halton, S",MIL,1B,42,101,9,24,4,0,4,17,5,31,0,0,0.238,0.291,0.396,0.687,0,3,1,1,40,8,2,22,28,0.79,427,111
" Bianchi, J",MIL,SS,100,236,22,56,8,1,1,25,11,46,4,4,0.237,0.272,0.292,0.564,0,1,2,2,69,10,4,76,66,1.15,889,252
" Davidson, M",ARI,3B,31,76,8,18,6,0,3,12,10,24,0,1,0.237,0.333,0.434,0.768,1,1,0,0,33,9,1,15,20,0.75,362,87
" LaRoche, A",WSH,1B,152,511,70,121,19,3,20,62,72,131,4,1,0.237,0.332,0.403,0.735,10,3,0,4,206,42,13,129,147,0.88,2400,590
" Quintero, H",SEA,C,46,131,8,31,5,0,4,13,6,30,0,0,0.237,0.275,0.366,0.642,1,1,2,0,48,9,6,47,31,1.52,482,140
" Heisey, C",CIN,LF,87,224,29,53,11,1,9,23,9,51,3,0,0.237,0.279,0.415,0.694,0,5,4,2,93,21,4,61,69,0.88,843,244
" Saunders, M",SEA,RF,132,406,59,96,23,3,12,46,54,118,13,5,0.236,0.323,0.397,0.72,4,1,1,6,161,38,6,108,97,1.11,1884,468
" Amarista, A",SD,SS,146,368,35,87,14,4,5,32,22,57,4,2,0.236,0.282,0.337,0.619,1,2,3,1,124,23,7,123,112,1.1,1514,396
" Escobar, E",MIN,SS,66,165,23,39,5,2,3,10,11,34,0,2,0.236,0.282,0.345,0.628,0,0,2,1,57,10,0,45,50,0.9,709,179
" Green, N",MIA,2B,18,55,4,13,2,0,1,6,3,14,0,0,0.236,0.302,0.327,0.629,0,3,2,2,18,3,1,15,18,0.83,221,65
" Nix, J",NYY,SS,87,267,32,63,9,1,3,24,24,80,13,1,0.236,0.308,0.311,0.619,1,5,4,3,83,13,4,59,76,0.78,1140,303
" Almonte, Z",NYY,LF,34,106,9,25,4,0,1,9,6,19,3,1,0.236,0.274,0.302,0.576,0,0,0,1,32,5,2,37,28,1.32,388,113
" Izturis, M",TOR,2B,107,365,33,86,12,0,5,32,27,38,1,5,0.236,0.288,0.31,0.597,0,1,3,3,113,17,11,156,102,1.53,1408,399
" DeRosa, M",TOR,2B,88,204,23,48,12,1,7,36,28,49,0,0,0.235,0.326,0.407,0.733,1,1,0,3,83,20,8,70,48,1.46,952,236
" Wieters, M",BAL,C,148,523,59,123,29,0,22,79,43,104,2,0,0.235,0.287,0.417,0.704,5,0,1,12,218,51,7,139,177,0.79,2283,579
" Rutledge, J",COL,2B,88,285,45,67,6,1,7,19,22,62,12,0,0.235,0.294,0.337,0.63,1,2,4,1,96,14,2,90,73,1.23,1165,314
" Johnson, K",TB,LF,118,366,41,86,12,2,16,52,35,99,7,4,0.235,0.305,0.41,0.715,1,3,0,3,150,30,4,85,103,0.83,1684,407
" Joyce, M",TB,LF,140,413,61,97,22,0,18,47,59,87,7,3,0.235,0.328,0.419,0.747,0,2,0,7,173,40,8,108,136,0.79,2003,481
" Asche, C",PHI,3B,50,162,18,38,8,1,5,22,15,43,1,0,0.235,0.302,0.389,0.691,3,1,0,1,63,14,1,39,44,0.89,635,179
" Wise, D",CWS,CF,30,64,6,15,3,0,1,3,2,14,1,1,0.234,0.258,0.328,0.586,0,0,0,0,21,4,1,17,19,0.89,243,66
" Profar, J",TEX,2B,85,286,30,67,11,0,6,26,26,63,2,4,0.234,0.308,0.336,0.644,0,5,6,1,96,17,1,84,80,1.05,1358,324
" Galvis, F",PHI,2B,70,205,13,48,5,4,6,19,13,45,1,0,0.234,0.283,0.385,0.668,2,1,3,0,79,15,5,55,65,0.85,844,222
" Frandsen, K",PHI,1B,119,252,27,59,10,1,5,26,12,29,1,0,0.234,0.296,0.341,0.637,0,11,1,2,86,16,10,112,65,1.72,960,278
" Gordon, D",LAD,2B,38,94,9,22,1,1,1,6,10,21,10,2,0.234,0.314,0.298,0.612,2,1,1,0,28,3,0,31,21,1.48,389,106
" Escobar, A",KC,SS,158,607,57,142,20,4,4,52,19,84,22,0,0.234,0.259,0.3,0.559,1,3,9,4,182,28,12,211,195,1.08,2245,642
" Trumbo, M",LAA,1B,159,620,85,145,30,2,34,100,54,184,5,2,0.234,0.294,0.453,0.747,6,0,0,4,281,66,18,177,136,1.3,2521,678
" Frazier, T",CIN,3B,150,531,63,124,29,3,19,73,50,125,6,5,0.234,0.314,0.407,0.721,1,14,2,3,216,51,14,152,149,1.02,2297,600
" Wells, V",NYY,LF,130,424,45,99,16,0,11,50,30,73,7,3,0.233,0.282,0.349,0.631,1,0,0,4,148,27,9,122,143,0.85,1570,458
" Lambo, A",PIT,RF,18,30,4,7,2,0,1,2,3,11,0,1,0.233,0.303,0.4,0.703,0,0,0,0,12,3,0,6,6,1,143,33
" Sanchez, T",PIT,C,22,60,9,14,4,0,2,5,3,14,0,0,0.233,0.288,0.4,0.688,0,2,0,1,24,6,2,19,16,1.19,252,66
" Jones, G",PIT,1B,144,403,41,94,26,2,15,51,31,101,2,0,0.233,0.289,0.419,0.708,0,2,0,4,169,43,10,114,108,1.06,1751,440
" Hundley, N",SD,C,114,373,35,87,19,0,13,44,26,98,1,0,0.233,0.29,0.389,0.679,5,5,1,3,145,32,7,102,97,1.05,1529,408
" Molina, J",TB,C,99,283,26,66,14,0,2,18,22,63,2,1,0.233,0.29,0.304,0.594,1,2,3,3,86,16,11,113,58,1.95,1157,313
" Moustakas, M",KC,3B,136,472,42,110,26,0,12,42,32,83,2,4,0.233,0.287,0.364,0.651,1,5,1,4,172,38,13,134,163,0.82,1962,514
" Alvarez, P",PIT,3B,152,558,70,130,22,2,36,100,48,186,2,0,0.233,0.296,0.473,0.77,7,4,0,4,264,60,16,152,110,1.38,2415,614
" Rizzo, A",CHC,1B,160,606,71,141,40,2,23,80,76,127,6,5,0.233,0.323,0.419,0.742,7,6,0,2,254,65,12,181,171,1.06,2615,690
" Stubbs, D",CLE,RF,146,430,59,100,21,2,10,45,44,141,17,2,0.233,0.305,0.36,0.665,1,2,2,3,155,33,3,115,82,1.4,1874,481
" Moreland, M",TEX,1B,147,462,60,107,24,1,23,60,45,117,0,0,0.232,0.299,0.437,0.736,1,3,0,8,202,48,10,133,123,1.08,2139,518
" Suzuki, K",OAK,C,94,285,25,66,13,1,5,32,22,35,2,0,0.232,0.29,0.337,0.627,6,3,2,4,96,19,2,81,111,0.73,1224,316
" Danks, J",CWS,CF,79,160,15,37,7,0,5,12,18,57,7,2,0.231,0.313,0.369,0.682,0,1,0,0,59,12,5,42,29,1.45,685,179
" Federowicz, T",LAD,C,56,160,12,37,8,0,4,16,10,56,0,0,0.231,0.275,0.356,0.631,5,0,2,1,57,12,5,39,36,1.08,635,173
" Montero, M",ARI,C,116,413,44,95,14,0,11,42,51,110,0,0,0.23,0.318,0.344,0.662,4,5,0,6,142,25,18,135,97,1.39,1929,475
" Kawasaki, M",TOR,SS,96,240,27,55,6,5,1,24,32,41,7,1,0.229,0.326,0.308,0.634,0,4,10,3,74,12,5,111,51,2.18,1207,289
" Granderson, C",NYY,CF,61,214,31,49,13,2,7,15,27,69,8,2,0.229,0.317,0.407,0.723,1,1,2,1,87,22,1,42,58,0.72,978,245
" Parmelee, C",MIN,RF,101,294,21,67,13,0,8,24,33,81,1,1,0.228,0.309,0.354,0.663,0,3,0,3,104,21,6,76,79,0.96,1425,333
" Dobbs, G",MIA,1B,114,237,21,54,11,0,2,22,22,40,1,1,0.228,0.303,0.3,0.603,6,5,0,3,71,13,5,78,73,1.07,1005,267
" Nelson, C",LAA,3B,64,211,19,48,4,4,3,24,13,66,2,1,0.227,0.273,0.327,0.6,0,1,0,2,69,11,8,65,42,1.55,908,227
" Avila, A",DET,C,102,330,39,75,14,1,11,47,44,112,0,0,0.227,0.317,0.376,0.693,0,1,1,3,124,26,10,91,66,1.38,1550,379
" Francisco, J",MIL,1B,124,348,36,79,12,1,18,48,32,138,0,2,0.227,0.296,0.422,0.719,3,3,0,2,147,31,3,68,68,1,1511,385
" Middlebrooks, W",BOS,3B,94,348,41,79,18,0,17,49,20,98,3,1,0.227,0.271,0.425,0.696,3,2,1,3,148,35,13,96,92,1.04,1537,374
" Brown, A",NYM,RF,68,150,16,34,5,0,7,24,13,44,1,0,0.227,0.288,0.4,0.688,0,0,2,0,60,12,3,41,36,1.14,641,165
" Mayberry Jr., J",PHI,LF,134,353,47,80,23,1,11,39,27,90,5,3,0.227,0.286,0.391,0.677,1,3,0,1,138,35,6,91,99,0.92,1506,384
" Hechavarria, A",MIA,SS,148,543,30,123,14,8,3,42,30,96,11,10,0.227,0.267,0.298,0.565,1,0,4,1,162,25,19,203,145,1.4,2124,578
" Bernier, D",MIN,SS,33,53,9,12,3,0,0,5,8,15,2,1,0.226,0.339,0.283,0.622,1,1,2,0,15,3,1,15,14,1.07,236,64
" Martin, R",PIT,C,127,438,51,99,21,0,15,55,58,108,9,5,0.226,0.327,0.377,0.703,2,8,1,1,165,36,13,145,101,1.44,2027,506
" Reddick, J",OAK,RF,114,385,54,87,19,2,12,56,46,86,9,2,0.226,0.307,0.379,0.686,1,2,1,7,146,33,4,88,136,0.65,1794,441
" Tekotte, B",CWS,CF,20,31,4,7,1,0,1,2,3,9,1,3,0.226,0.306,0.355,0.66,0,1,0,1,11,2,0,5,11,0.45,131,36
" Guzman, J",SD,LF,126,288,33,65,17,0,9,35,27,79,3,0,0.226,0.297,0.378,0.675,1,2,1,0,109,26,4,77,72,1.07,1290,318
" Corporan, C",HOU,C,64,191,16,43,5,0,7,20,10,60,0,0,0.225,0.287,0.361,0.648,1,7,1,1,69,12,3,49,44,1.11,807,210
" Franklin, N",SEA,2B,102,369,38,83,20,1,12,45,42,113,6,1,0.225,0.303,0.382,0.686,1,0,0,1,141,33,2,75,101,0.74,1690,412
" Chisenhall, L",CLE,3B,94,289,30,65,17,0,11,36,16,56,1,0,0.225,0.27,0.398,0.668,0,2,1,0,115,28,8,82,95,0.86,1168,308
" Iannetta, C",LAA,C,115,325,40,73,15,0,11,39,68,100,0,1,0.225,0.358,0.372,0.731,2,2,0,4,121,26,8,73,91,0.8,1663,399
" Santiago, R",DET,2B,80,205,27,46,8,1,1,14,21,32,0,1,0.224,0.298,0.288,0.586,0,1,6,1,59,10,2,82,54,1.52,878,234
" Teheran, J",ATL,P,30,58,1,13,3,0,0,2,2,16,0,0,0.224,0.25,0.276,0.526,0,0,5,0,16,3,1,32,3,10.67,221,65
" Ciriaco, P",KC,SS,56,125,9,28,4,2,2,8,9,23,9,1,0.224,0.279,0.336,0.615,2,1,1,1,42,8,2,42,36,1.17,474,137
" Flaherty, R",BAL,2B,85,246,28,55,11,0,10,27,19,62,2,0,0.224,0.293,0.39,0.683,3,5,1,0,96,21,2,72,60,1.2,1040,271
" Pill, B",SF,1B,48,85,11,19,4,0,3,12,5,17,0,0,0.224,0.272,0.376,0.648,0,1,0,1,32,7,5,32,23,1.39,332,92
" Carter, C",HOU,1B,148,506,64,113,24,2,29,82,70,212,2,0,0.223,0.32,0.451,0.77,1,4,0,5,228,55,8,81,113,0.72,2464,585
" Duda, L",NYM,1B,100,318,42,71,16,0,15,33,55,102,0,3,0.223,0.352,0.415,0.767,4,9,0,2,132,31,1,56,92,0.61,1613,384
" Adrianza, E",SF,2B,9,18,3,4,1,0,1,3,1,5,0,0,0.222,0.263,0.444,0.708,0,0,1,0,8,2,1,8,3,2.67,77,20
" Boscan, J",CHC,C,6,9,1,2,1,0,0,0,0,2,0,0,0.222,0.3,0.333,0.633,0,1,0,0,3,1,0,4,1,4,34,10
" Garza, M",TEX,P,8,18,1,4,1,0,0,2,0,9,0,0,0.222,0.263,0.278,0.541,0,1,1,0,5,1,0,5,1,5,61,20
" Gonzalez, M",CWS,C,5,9,0,2,0,0,0,0,0,3,0,0,0.222,0.222,0.222,0.444,0,0,0,0,2,0,0,3,1,3,39,9
" Greene, T",ATL,2B,22,54,7,12,2,1,1,3,3,19,0,0,0.222,0.263,0.352,0.615,0,0,0,0,19,4,1,12,12,1,215,57
" Kelly, D",DET,3B,112,216,33,48,6,1,6,23,27,28,2,0,0.222,0.309,0.343,0.652,1,2,2,4,74,13,4,62,88,0.7,1007,251
" Quintanilla, O",NYM,SS,95,315,28,70,9,2,2,21,38,70,2,0,0.222,0.306,0.283,0.589,7,1,3,2,89,13,10,116,74,1.57,1477,359
" Wood, T",CHC,P,35,63,8,14,1,0,3,8,3,21,1,0,0.222,0.258,0.381,0.639,0,0,1,0,24,4,0,11,18,0.61,217,67
" Buck, J",PIT,C,110,392,39,87,11,0,15,62,29,104,2,1,0.222,0.288,0.365,0.652,4,8,0,2,143,26,13,108,108,1,1682,431
" Ruggiano, J",MIA,CF,128,424,49,94,18,1,18,50,41,114,15,8,0.222,0.298,0.396,0.694,1,5,1,0,168,37,9,126,100,1.26,1877,472
" Moore, T",WSH,LF,63,167,16,37,9,0,4,21,8,58,0,0,0.222,0.26,0.347,0.607,1,1,1,1,58,13,1,35,40,0.88,687,178
" Wallace, B",HOU,1B,79,262,35,58,14,1,13,36,18,104,1,1,0.221,0.284,0.431,0.716,0,5,0,0,113,28,5,55,50,1.1,1140,285
" Florimon, P",MIN,SS,134,403,44,89,17,0,9,44,33,115,15,6,0.221,0.281,0.33,0.611,1,2,5,3,133,26,7,121,93,1.3,1801,446
" Gonzalez, M",HOU,1B,72,204,22,45,8,0,4,14,9,37,6,2,0.221,0.252,0.319,0.571,0,0,8,1,65,12,5,85,51,1.67,804,222
" Reynolds, M",NYY,1B,135,445,55,98,14,0,21,67,51,154,3,1,0.22,0.306,0.393,0.699,1,5,0,3,175,35,9,95,110,0.86,2126,504
" Murphy, D",TEX,LF,142,436,51,96,26,1,13,45,37,59,1,4,0.22,0.282,0.374,0.656,2,1,0,1,163,40,11,149,144,1.03,1856,476
" Getz, C",KC,2B,78,209,29,46,6,1,1,18,20,24,16,3,0.22,0.288,0.273,0.561,3,0,8,0,57,8,9,85,71,1.2,897,237
" Fernandez, J",MIA,P,25,50,5,11,1,1,1,5,0,20,0,0,0.22,0.216,0.34,0.556,0,0,7,1,17,3,2,23,6,3.83,184,58
" Giavotella, J",KC,2B,14,41,4,9,3,0,0,4,5,4,0,0,0.22,0.333,0.293,0.626,0,2,0,0,12,3,0,17,11,1.55,184,48
" Wheeler, R",COL,1B,28,41,1,9,2,0,0,7,1,10,0,0,0.22,0.238,0.268,0.506,0,0,0,0,11,2,1,12,11,1.09,140,42
" Dunn, A",CWS,1B,149,525,60,115,15,0,34,86,76,189,1,1,0.219,0.32,0.442,0.762,7,3,0,3,232,49,2,106,120,0.88,2606,607
" Noonan, N",SF,2B,62,105,12,23,2,0,0,5,6,24,0,0,0.219,0.261,0.238,0.499,3,0,0,0,25,2,1,26,33,0.79,415,111
" Youkilis, K",NYY,3B,28,105,12,23,7,0,2,8,8,31,0,0,0.219,0.305,0.343,0.648,1,5,0,0,36,9,4,29,26,1.12,479,118
" Delgado, R",ARI,P,20,32,2,7,0,0,0,1,1,13,0,0,0.219,0.242,0.219,0.461,0,0,4,0,7,0,1,14,3,4.67,112,37
" Valaika, C",MIA,2B,22,64,4,14,5,0,1,9,3,16,0,0,0.219,0.261,0.344,0.605,0,1,1,1,22,6,2,17,21,0.81,285,70
" Crowe, T",HOU,RF,60,165,18,36,7,1,1,13,16,39,6,1,0.218,0.287,0.291,0.578,0,0,0,0,48,9,3,58,35,1.66,674,181
" Valbuena, L",CHC,3B,108,331,34,72,15,1,12,37,53,63,1,4,0.218,0.331,0.378,0.708,4,4,1,2,125,28,4,90,113,0.8,1646,391
" Clevenger, S",BAL,C,12,23,2,5,1,0,0,2,1,5,0,0,0.217,0.25,0.261,0.511,0,0,0,0,6,1,1,9,5,1.8,91,24
" McKenry, M",PIT,C,41,115,9,25,6,0,3,14,5,24,0,0,0.217,0.262,0.348,0.61,0,2,0,0,40,9,2,29,39,0.74,494,122
" Kozma, P",STL,SS,143,410,44,89,20,0,1,35,34,91,3,1,0.217,0.275,0.273,0.548,8,0,1,3,112,21,6,109,131,0.83,1620,448
" Kubel, J",CLE,RF,97,259,21,56,9,1,5,32,29,92,0,1,0.216,0.293,0.317,0.61,6,0,0,2,82,15,6,52,67,0.78,1252,290
" Grandal, Y",SD,C,28,88,13,19,8,0,1,9,18,18,0,0,0.216,0.352,0.341,0.693,2,1,0,1,30,9,1,32,21,1.52,401,108
" Hannahan, J",CIN,3B,83,139,12,30,5,1,1,14,19,38,0,0,0.216,0.317,0.288,0.605,1,2,0,1,40,7,6,50,28,1.79,674,162
" Ross, D",BOS,C,36,102,11,22,5,0,4,10,11,42,1,0,0.216,0.298,0.382,0.681,0,1,2,0,39,9,3,23,20,1.15,490,116
" Terdoslavich, J",ATL,LF,55,79,11,17,4,0,0,4,12,24,1,0,0.215,0.315,0.266,0.581,1,0,0,1,21,4,2,25,16,1.56,394,92
" Recker, A",NYM,C,50,135,17,29,7,0,6,19,13,49,0,1,0.215,0.28,0.4,0.68,1,0,1,2,54,13,1,27,34,0.79,618,151
" Morse, M",BAL,LF,88,312,34,67,13,0,13,27,21,87,0,0,0.215,0.27,0.381,0.651,1,3,0,1,119,26,12,97,74,1.31,1287,337
" Snider, T",PIT,RF,111,261,28,56,12,2,5,25,24,75,2,3,0.215,0.281,0.333,0.614,3,0,0,0,87,19,1,75,56,1.34,1172,285
" Casilla, A",BAL,2B,62,112,15,24,4,1,1,10,9,20,9,2,0.214,0.268,0.295,0.563,0,0,2,2,33,6,1,47,26,1.81,412,125
" Richard, C",SD,P,13,14,1,3,0,0,0,1,0,5,0,0,0.214,0.214,0.214,0.429,0,0,1,0,3,0,0,3,4,0.75,48,15
" Dietrich, D",MIA,2B,57,215,32,46,10,2,9,23,11,56,1,0,0.214,0.275,0.405,0.679,1,7,0,0,87,21,1,55,59,0.93,865,233
" Zunino, M",SEA,C,52,173,22,37,5,0,5,14,16,49,1,0,0.214,0.29,0.329,0.62,0,3,0,1,57,10,5,47,46,1.02,767,193
" Thomas, C",MIN,CF,92,290,39,62,15,0,4,13,30,92,1,3,0.214,0.29,0.307,0.597,1,1,1,0,89,19,4,71,70,1.01,1326,322
" Forsythe, L",SD,2B,75,220,22,47,6,1,6,19,19,54,6,1,0.214,0.281,0.332,0.613,2,2,1,1,73,13,5,68,58,1.17,956,243
" Kratz, E",PHI,C,68,197,21,42,7,0,9,26,18,45,0,0,0.213,0.28,0.386,0.666,4,1,0,2,76,16,11,66,57,1.16,879,218
" Betancourt, Y",MIL,1B,137,391,35,83,15,1,13,46,14,71,0,0,0.212,0.24,0.355,0.595,3,1,0,3,139,29,9,121,128,0.95,1387,409
" Carroll, J",KC,3B,72,227,26,48,9,0,0,11,17,39,2,1,0.211,0.267,0.251,0.518,0,1,2,2,57,9,3,93,54,1.72,999,249
" Schafer, L",MIL,LF,134,298,29,63,15,3,4,33,25,60,7,1,0.211,0.279,0.322,0.601,1,3,11,0,96,22,5,110,81,1.36,1272,337
" Wainwright, A",STL,P,32,71,4,15,4,0,0,6,0,23,0,0,0.211,0.208,0.268,0.476,0,0,9,1,19,4,2,33,12,2.75,261,81
" Stewart, C",NYY,C,109,294,28,62,6,0,4,25,30,49,4,0,0.211,0.293,0.272,0.566,0,6,6,4,80,10,8,99,102,0.97,1287,340
" Hairston Jr., J",LAD,3B,96,204,17,43,7,0,2,22,14,22,0,0,0.211,0.265,0.275,0.539,0,2,3,3,56,9,7,70,82,0.85,834,226
" Brantly, R",MIA,C,67,223,11,47,9,0,1,18,15,53,0,0,0.211,0.263,0.265,0.528,1,2,0,3,59,10,8,72,62,1.16,854,243
" Barmes, C",PIT,SS,108,304,22,64,15,0,5,23,14,70,0,0,0.211,0.249,0.309,0.558,3,2,9,1,94,20,5,85,100,0.85,1168,330
" Cowgill, C",LAA,LF,73,152,18,32,5,2,4,16,7,42,1,0,0.211,0.245,0.349,0.594,0,0,3,0,53,11,1,48,34,1.41,630,162
" Flores, W",NYM,3B,27,95,8,20,5,0,1,13,5,23,0,0,0.211,0.248,0.295,0.542,0,0,0,1,28,6,1,32,22,1.45,395,101
" Gallardo, Y",MIL,P,32,57,4,12,2,0,2,4,0,29,0,0,0.211,0.211,0.351,0.561,0,0,7,0,20,4,1,16,8,2,227,64
" Watkins, L",CHC,2B,27,38,2,8,1,0,0,0,3,14,0,0,0.211,0.268,0.237,0.505,0,0,1,0,9,1,0,13,4,3.25,185,42
" Izturis, C",CIN,SS,63,129,6,27,8,0,0,11,9,13,0,0,0.209,0.259,0.271,0.53,2,0,3,1,35,8,5,61,37,1.65,434,142
" Krauss, M",HOU,1B,52,134,11,28,9,0,4,13,10,45,2,0,0.209,0.267,0.366,0.633,0,1,0,1,49,13,2,33,31,1.06,665,146
" Johnson, E",ATL,2B,111,254,27,53,7,3,2,19,16,67,22,2,0.209,0.255,0.283,0.538,1,0,4,1,72,12,4,69,74,0.93,991,275
" Weeks Jr., R",MIL,2B,104,350,40,73,20,1,10,24,40,105,7,3,0.209,0.306,0.357,0.663,0,9,0,0,125,31,13,108,77,1.4,1625,399
" Hernandez, R",TOR,C,17,48,4,10,2,0,3,6,6,7,1,0,0.208,0.291,0.438,0.728,0,0,0,1,21,5,6,29,9,3.22,190,55
" Willingham, J",MIN,LF,111,389,42,81,20,0,14,48,66,128,1,0,0.208,0.342,0.368,0.709,2,14,0,2,143,34,8,85,105,0.81,1988,471
" Montero, J",SEA,1B,29,101,6,21,1,1,3,9,8,21,0,1,0.208,0.264,0.327,0.59,0,0,0,1,33,5,2,30,32,0.94,373,110
