Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Pena, R",ATL,2B,81,147,9,36,6,0,3,9,13,38,1,0,0.245,0.304,0.347,0.651,3,0,4,1,51,9,0,38,40,0.95,592,165
" Simmons, A",ATL,SS,146,540,44,132,18,4,7,46,32,60,4,5,0.244,0.286,0.331,0.617,4,0,2,2,179,29,25,223,154,1.45,1928,576
" Jennings, D",TB,LF,123,479,64,117,30,2,10,36,47,108,15,6,0.244,0.319,0.378,0.697,0,6,9,1,181,42,10,158,116,1.36,2160,542
" Garcia, A",CWS,DH,46,172,19,42,8,0,7,29,14,44,4,1,0.244,0.305,0.413,0.718,1,2,0,2,71,15,5,60,33,1.82,702,190
" Presley, A",HOU,LF,89,254,22,62,6,1,6,19,13,44,5,1,0.244,0.281,0.346,0.628,0,1,1,2,88,13,3,78,76,1.03,1037,271
" Ludwick, R",CIN,LF,112,357,28,87,20,0,9,45,31,94,0,2,0.244,0.308,0.375,0.683,1,4,1,4,134,29,6,83,104,0.8,1521,400
" Davis, K",MIL,LF,144,501,70,122,37,2,22,69,32,122,4,1,0.244,0.299,0.457,0.756,0,10,0,6,229,61,13,137,139,0.99,2069,549
" Hill, A",ARI,3B,133,501,52,122,26,3,10,60,28,92,4,3,0.244,0.287,0.367,0.654,0,5,0,7,184,39,16,128,182,0.7,2090,541
" Rollins, J",PHI,SS,138,538,78,131,22,4,17,55,64,100,28,6,0.243,0.323,0.394,0.717,2,1,3,3,212,43,6,147,172,0.85,2528,609
" Montero, M",ARI,C,136,489,40,119,23,0,13,72,56,97,0,4,0.243,0.329,0.37,0.699,11,9,0,6,181,36,12,162,129,1.26,2161,560
" Gillespie, C",TOR,RF,35,74,9,18,2,0,1,5,6,13,2,2,0.243,0.3,0.311,0.611,0,0,1,0,23,3,3,28,19,1.47,340,81
" Hundley, N",BAL,C,83,218,18,53,7,0,6,22,10,63,1,0,0.243,0.273,0.358,0.631,0,0,2,3,78,13,3,54,56,0.96,859,233
" Belt, B",SF,1B,61,214,30,52,8,0,12,27,18,64,3,1,0.243,0.306,0.449,0.755,2,2,0,1,96,20,4,48,55,0.87,936,235
" Headley, C",NYY,3B,135,470,55,114,20,1,13,49,51,122,7,3,0.243,0.328,0.372,0.7,1,9,0,1,175,34,17,137,115,1.19,2144,531
" Dozier, B",MIN,2B,156,598,112,145,33,1,23,71,89,129,21,7,0.242,0.345,0.416,0.762,1,9,3,8,249,57,8,144,199,0.72,2956,707
" Bourgeois, J",CIN,CF,18,33,5,8,0,1,0,1,1,6,0,0,0.242,0.265,0.303,0.568,0,0,0,0,10,1,1,9,11,0.82,124,34
" Descalso, D",STL,SS,104,161,20,39,11,0,0,10,20,33,1,3,0.242,0.333,0.311,0.644,0,2,1,0,50,11,2,43,49,0.88,676,184
" Suarez, E",DET,SS,85,244,33,59,9,1,4,23,22,67,3,2,0.242,0.316,0.336,0.652,1,5,5,1,82,14,3,58,69,0.84,1091,277
" Choo, S",TEX,LF,123,455,58,110,19,1,13,40,58,131,3,4,0.242,0.34,0.374,0.714,3,12,0,4,170,33,9,138,89,1.55,2155,529
" D'Arnaud, T",NYM,C,108,385,48,93,22,3,13,41,32,64,1,0,0.242,0.302,0.416,0.718,5,2,1,1,160,38,15,131,114,1.15,1550,421
" Gimenez, C",CLE,C,41,116,13,28,10,0,0,11,12,29,0,1,0.241,0.313,0.328,0.64,1,0,0,0,38,10,3,33,29,1.14,527,128
" Realmuto, J",MIA,C,11,29,4,7,1,1,0,9,1,8,0,0,0.241,0.267,0.345,0.611,0,0,0,0,10,2,2,10,6,1.67,128,30
" Flowers, T",CWS,C,127,407,42,98,16,1,15,50,25,159,0,1,0.241,0.297,0.396,0.693,0,8,1,1,161,32,10,102,60,1.7,1728,442
" Barney, D",LAD,2B,94,237,24,57,11,2,3,23,17,34,1,0,0.241,0.3,0.342,0.642,2,4,2,2,81,16,1,66,85,0.78,983,262
" Cabrera, A",WSH,2B,146,553,74,133,31,4,14,61,49,108,10,2,0.241,0.307,0.387,0.694,2,7,1,6,214,49,15,153,181,0.85,2274,616
" Kipnis, J",CLE,2B,129,500,61,120,25,1,6,41,50,100,22,3,0.24,0.31,0.33,0.64,2,2,1,2,165,32,15,167,131,1.27,2238,555
" Vazquez, C",BOS,C,55,175,15,42,9,0,1,20,19,33,0,0,0.24,0.308,0.309,0.617,1,0,3,4,54,10,4,74,37,2,807,201
" Bogaerts, X",BOS,SS,144,538,60,129,28,1,12,46,39,138,2,3,0.24,0.297,0.362,0.66,1,8,2,7,195,41,11,129,162,0.8,2449,594
" Alonso, Y",SD,1B,84,267,27,64,19,1,7,27,17,36,6,1,0.24,0.285,0.397,0.682,1,1,0,3,106,27,8,89,89,1,1026,288
" Fuld, S",OAK,LF,113,351,40,84,16,4,4,36,43,63,21,4,0.239,0.321,0.342,0.663,2,0,6,2,120,24,2,119,95,1.25,1675,402
" Taveras, O",STL,RF,80,234,18,56,8,0,3,22,12,37,0,1,0.239,0.278,0.312,0.59,0,1,0,1,73,11,10,85,67,1.27,954,248
" Wilson, J",TEX,2B,24,67,7,16,4,0,0,8,2,14,1,0,0.239,0.271,0.299,0.57,0,1,2,0,20,4,3,26,16,1.63,239,72
" Amarista, A",SD,SS,148,423,39,101,13,2,5,40,29,69,12,1,0.239,0.286,0.314,0.6,5,1,8,5,133,20,6,153,119,1.29,1743,466
" Chirinos, R",TEX,C,93,306,36,73,15,0,13,40,17,71,0,1,0.239,0.29,0.415,0.705,1,7,4,4,127,28,4,91,83,1.1,1256,338
" Gonzalez, C",COL,LF,70,260,35,62,15,1,11,38,19,70,3,0,0.238,0.292,0.431,0.723,2,1,0,1,112,27,7,74,62,1.19,1053,281
" Hill, K",PHI,C,10,21,2,5,1,0,0,1,1,5,0,0,0.238,0.273,0.286,0.558,0,0,0,0,6,1,0,8,3,2.67,76,22
" Schafer, J",MIN,CF,104,210,26,50,9,1,1,15,22,48,30,7,0.238,0.31,0.305,0.615,1,0,8,0,64,11,1,77,44,1.75,834,240
" Adrianza, E",SF,2B,53,97,10,23,6,0,0,5,5,22,1,1,0.237,0.279,0.299,0.578,1,1,2,1,29,6,2,27,30,0.9,393,106
" Castillo, W",CHC,C,110,380,28,90,19,0,13,46,26,102,0,0,0.237,0.296,0.389,0.686,0,7,2,2,148,32,7,96,103,0.93,1633,417
" Hernandez, C",PHI,SS,66,114,13,27,2,0,1,4,9,33,1,1,0.237,0.29,0.281,0.571,1,0,1,1,32,3,1,36,21,1.71,495,125
" Tejada, R",NYM,SS,119,355,30,84,11,0,5,34,50,73,1,2,0.237,0.342,0.31,0.652,11,8,4,2,110,16,8,102,110,0.93,1578,419
" Roberts, B",NYY,2B,91,317,40,75,16,4,5,21,28,53,7,4,0.237,0.3,0.36,0.659,1,1,1,1,114,25,9,81,119,0.68,1402,348
" Nieto, A",CWS,C,48,106,8,25,5,0,2,7,8,38,0,1,0.236,0.296,0.34,0.635,0,1,3,0,36,7,3,31,18,1.72,458,118
" Corporan, C",HOU,C,55,170,22,40,6,0,6,19,14,37,0,0,0.235,0.302,0.376,0.678,0,3,1,2,64,12,3,48,51,0.94,723,190
" Johnson, R",MIA,LF,113,187,24,44,15,0,2,25,1,37,0,1,0.235,0.266,0.348,0.614,0,8,2,3,65,17,4,59,56,1.05,699,201
" Montero, J",SEA,1B,6,17,1,4,0,0,1,2,0,3,0,0,0.235,0.235,0.412,0.647,0,0,0,0,7,1,1,10,1,10,61,17
" Ruf, D",PHI,1B,52,102,13,24,8,0,3,8,8,32,0,0,0.235,0.31,0.402,0.712,0,4,1,2,41,11,2,30,21,1.43,469,117
" Maybin, C",SD,CF,95,251,24,59,13,4,1,15,19,56,4,3,0.235,0.29,0.331,0.621,2,1,0,1,83,18,8,91,54,1.69,1020,272
" Schumaker, S",CIN,LF,83,247,22,58,12,0,2,22,18,50,2,1,0.235,0.287,0.308,0.595,0,1,3,2,76,14,3,94,53,1.77,1054,271
" Trumbo, M",ARI,RF,88,328,37,77,15,1,14,61,28,89,2,3,0.235,0.293,0.415,0.707,3,1,0,5,136,30,8,90,85,1.06,1378,362
" Brown, D",PHI,LF,144,473,47,111,22,1,10,63,34,91,7,1,0.235,0.285,0.349,0.634,4,1,0,4,165,33,9,167,117,1.43,1928,512
" Polanco, G",PIT,LF,89,277,50,65,9,0,7,33,30,59,14,5,0.235,0.307,0.343,0.65,1,0,2,2,95,16,1,87,71,1.23,1277,312
" Gomes, J",OAK,LF,112,273,28,64,8,0,6,37,35,88,0,0,0.234,0.327,0.33,0.657,2,6,0,7,90,14,6,40,94,0.43,1348,321
" Maldonado, M",MIL,C,52,111,14,26,5,0,4,16,11,32,0,0,0.234,0.32,0.387,0.707,1,3,1,0,43,9,4,27,31,0.87,487,126
" Moss, B",OAK,1B,147,500,70,117,23,2,25,81,67,153,1,0,0.234,0.334,0.438,0.772,7,10,0,3,219,50,6,98,141,0.7,2357,580
" Semien, M",CWS,3B,64,231,30,54,10,2,6,28,21,70,3,0,0.234,0.3,0.372,0.673,0,1,2,0,86,18,6,54,61,0.89,1078,255
" Lobaton, J",WSH,C,66,214,18,50,9,0,2,12,15,61,0,0,0.234,0.287,0.304,0.591,1,1,0,0,65,11,5,62,46,1.35,876,230
" Sizemore, G",PHI,RF,112,347,35,81,19,4,5,27,33,76,6,1,0.233,0.299,0.354,0.654,0,0,0,1,123,28,10,102,99,1.03,1565,381
" Davis, I",PIT,1B,143,360,43,84,19,0,11,51,63,78,0,4,0.233,0.344,0.378,0.722,3,0,0,4,136,30,8,94,116,0.81,1766,427
" Grossman, R",HOU,LF,103,360,42,84,14,2,6,37,55,105,9,3,0.233,0.337,0.333,0.67,1,2,3,2,120,22,7,97,86,1.13,1776,422
" Herrera, J",BOS,2B,42,90,10,21,1,2,0,9,7,24,1,3,0.233,0.307,0.289,0.596,0,3,3,1,26,3,3,35,17,2.06,374,104
" Kottaras, G",TOR,C,18,30,4,7,0,0,3,5,6,16,0,0,0.233,0.351,0.533,0.885,0,0,1,1,16,3,0,7,2,3.5,172,38
" Medica, T",SD,1B,102,240,31,56,11,2,9,27,14,75,6,1,0.233,0.286,0.408,0.694,0,4,0,1,98,22,5,58,57,1.02,1038,259
" Beltran, C",NYY,RF,109,403,46,94,23,0,15,49,37,80,3,1,0.233,0.301,0.402,0.703,2,4,0,5,162,38,11,129,116,1.11,1682,449
" Nelson, C",SD,3B,27,73,5,17,3,0,0,7,7,14,1,2,0.233,0.296,0.274,0.57,1,0,0,1,20,3,5,30,18,1.67,324,81
" Figueroa, C",TB,2B,23,43,6,10,2,1,0,6,4,4,0,0,0.233,0.286,0.326,0.611,0,0,0,2,14,3,0,14,17,0.82,170,49
" Overbay, L",MIL,1B,121,258,24,60,14,0,4,35,36,60,2,0,0.233,0.328,0.333,0.661,2,1,0,1,86,18,8,91,56,1.63,1146,296
" Cabrera, E",SD,SS,90,357,36,83,13,1,3,20,20,86,18,8,0.232,0.272,0.3,0.572,0,1,9,4,107,17,5,152,54,2.81,1597,391
" McCann, B",NYY,C,140,495,57,115,15,1,23,75,32,77,0,0,0.232,0.286,0.406,0.692,1,7,0,4,201,39,16,140,183,0.77,2061,538
" Wheeler, R",LAA,3B,31,56,6,13,2,0,2,13,5,12,0,0,0.232,0.281,0.375,0.656,0,0,0,3,21,4,1,19,16,1.19,258,64
" Wood, T",CHC,P,38,56,9,13,2,0,3,10,1,17,0,0,0.232,0.271,0.429,0.7,0,2,7,0,24,5,1,18,16,1.13,201,66
" Reimold, N",ARI,RF,29,69,5,16,5,0,3,13,6,32,1,0,0.232,0.282,0.435,0.717,0,0,0,3,30,8,0,12,12,1,304,78
" Valaika, C",CHC,1B,44,121,10,28,4,0,3,13,7,35,1,0,0.231,0.282,0.339,0.621,1,2,0,1,41,7,5,38,26,1.46,492,131
" Viciedo, D",CWS,RF,145,523,65,121,22,3,21,58,32,122,0,1,0.231,0.281,0.405,0.686,3,5,0,3,212,46,19,166,136,1.22,2053,563
" Arcia, O",MIN,LF,103,372,46,86,16,3,20,57,31,127,1,2,0.231,0.3,0.452,0.752,4,6,0,1,168,39,6,81,85,0.95,1647,410
" Alvarez, P",PIT,1B,122,398,46,92,13,1,18,56,45,113,8,3,0.231,0.312,0.405,0.717,6,2,0,0,161,32,12,114,91,1.25,1718,445
" Bourjos, P",STL,CF,119,264,32,61,9,5,4,24,20,78,9,3,0.231,0.294,0.348,0.643,1,4,5,1,92,18,5,82,54,1.52,1117,294
" Santana, C",CLE,1B,152,541,68,125,25,0,27,85,113,124,5,2,0.231,0.365,0.427,0.792,5,3,0,3,231,52,13,151,157,0.96,2841,660
" Holaday, B",DET,C,62,156,14,36,5,1,0,15,8,37,1,1,0.231,0.266,0.276,0.542,0,1,2,4,43,6,4,50,43,1.16,617,171
" Moore, T",WSH,1B,42,91,8,21,2,0,4,14,7,29,0,0,0.231,0.3,0.385,0.685,0,2,0,0,35,6,2,25,18,1.39,382,100
" Pompey, D",TOR,CF,17,39,5,9,1,2,1,4,4,12,1,0,0.231,0.302,0.436,0.738,0,0,0,0,17,4,0,7,11,0.64,159,43
" Romine, A",NYY,C,7,13,2,3,1,0,0,1,0,4,0,0,0.231,0.231,0.308,0.538,0,0,0,0,4,1,0,4,2,2,45,13
" Springer, G",HOU,RF,78,295,45,68,8,1,20,51,39,114,5,2,0.231,0.336,0.468,0.804,4,9,0,2,138,29,4,62,57,1.09,1387,345
" Almonte, A",SD,CF,59,204,19,47,10,1,3,15,12,60,4,3,0.23,0.275,0.333,0.609,0,1,2,1,68,14,5,65,40,1.63,798,220
" Denorfia, C",SEA,RF,121,330,36,76,12,4,3,21,25,70,9,3,0.23,0.284,0.318,0.602,0,0,2,1,105,19,6,122,71,1.72,1419,358
" Lamb, J",ARI,3B,37,126,15,29,4,1,4,11,6,37,1,1,0.23,0.263,0.373,0.636,0,0,0,1,47,9,4,40,25,1.6,512,133
" Sierra, M",KC,RF,96,161,22,37,8,2,2,9,8,43,3,1,0.23,0.265,0.342,0.606,0,0,0,1,55,12,1,43,40,1.08,682,170
" Colabello, C",MIN,1B,59,205,17,47,13,0,6,39,14,66,0,2,0.229,0.282,0.38,0.662,1,1,0,0,78,19,2,57,37,1.54,860,220
" Sanchez, G",PIT,1B,123,262,31,60,18,1,7,33,23,58,2,0,0.229,0.293,0.385,0.679,0,2,0,3,101,26,6,67,86,0.78,1155,290
" Young Jr., E",NYM,LF,100,280,48,64,10,5,1,17,24,60,30,6,0.229,0.299,0.311,0.61,1,5,5,2,87,16,2,117,48,2.44,1190,316
" Dietrich, D",MIA,2B,49,158,31,36,6,2,5,17,13,38,1,0,0.228,0.326,0.386,0.712,0,10,2,0,61,13,1,43,44,0.98,713,183
" Romine, A",DET,1B,94,251,30,57,6,0,2,12,18,60,12,2,0.227,0.279,0.275,0.554,0,0,4,0,69,8,5,96,47,2.04,1049,273
" Granderson, C",NYM,CF,155,564,73,128,27,2,20,66,79,141,8,2,0.227,0.326,0.388,0.714,1,6,0,5,219,49,1,116,185,0.63,2702,654
" Carter, C",HOU,1B,145,507,68,115,21,1,37,88,56,182,5,2,0.227,0.308,0.491,0.799,6,5,0,4,249,59,12,80,146,0.55,2336,572
" Beckham, G",LAA,2B,127,446,53,101,27,0,9,44,22,81,3,0,0.226,0.271,0.348,0.618,2,7,3,5,155,36,17,150,139,1.08,1830,483
" Gose, A",TOR,CF,94,239,31,54,8,1,2,13,25,74,15,5,0.226,0.311,0.293,0.604,0,5,4,1,70,11,9,89,36,2.47,1041,274
" Gregorius, D",ARI,SS,80,270,35,61,9,5,6,27,22,52,3,0,0.226,0.29,0.363,0.653,3,3,2,2,98,20,1,68,94,0.72,1192,299
" McBride, M",COL,1B,21,31,6,7,2,0,2,6,2,12,0,0,0.226,0.294,0.484,0.778,0,1,0,0,15,4,0,3,9,0.33,128,34
" Szczur, M",CHC,CF,33,62,6,14,2,0,2,5,4,11,0,0,0.226,0.273,0.355,0.628,0,0,0,0,22,4,1,23,17,1.35,219,66
" Grandal, Y",SD,C,128,377,47,85,19,1,15,49,58,115,3,0,0.225,0.327,0.401,0.728,1,2,0,6,151,35,7,95,95,1,1889,443
" Rasmus, C",TOR,CF,104,346,45,78,21,1,18,40,29,124,4,0,0.225,0.287,0.448,0.735,2,1,0,0,155,40,1,65,80,0.81,1512,376
" Gosewisch, T",ARI,C,41,129,6,29,8,0,1,7,3,24,0,0,0.225,0.242,0.31,0.553,0,0,0,0,40,9,6,49,33,1.48,494,132
" Buck, J",LAA,C,32,89,9,20,2,0,1,6,8,26,0,0,0.225,0.289,0.281,0.57,0,0,0,0,25,3,1,27,17,1.59,387,97
" Clevenger, S",BAL,C,35,89,8,20,8,1,0,8,8,19,0,0,0.225,0.289,0.337,0.626,1,0,0,0,30,9,5,37,18,2.06,369,97
" Dickerson, C",CLE,LF,41,98,12,22,4,0,2,6,12,38,3,0,0.224,0.309,0.327,0.636,0,0,2,0,32,6,2,23,19,1.21,458,112
" Kubel, J",MIN,LF,45,156,12,35,6,1,1,13,19,59,1,0,0.224,0.313,0.295,0.607,1,1,0,0,46,8,1,34,29,1.17,787,176
" Venable, W",SD,CF,146,406,47,91,13,2,8,33,33,107,11,6,0.224,0.288,0.325,0.613,2,4,3,2,132,23,6,120,99,1.21,1720,448
" Sogard, E",OAK,2B,117,291,38,65,10,0,1,22,31,37,11,4,0.223,0.298,0.268,0.567,0,1,4,2,78,11,6,98,103,0.95,1149,329
" Howard, R",PHI,1B,153,569,65,127,18,1,23,95,67,190,0,0,0.223,0.31,0.38,0.69,7,7,0,5,216,42,10,150,117,1.28,2637,648
" Colvin, T",SF,LF,57,139,16,31,10,3,2,18,8,45,1,0,0.223,0.268,0.381,0.65,0,1,0,1,53,15,3,35,32,1.09,565,149
" Callaspo, A",OAK,1B,127,404,37,90,15,0,4,39,40,50,0,1,0.223,0.29,0.29,0.58,1,1,0,6,117,19,18,145,143,1.01,1790,451
" Forsythe, L",TB,2B,110,301,32,67,12,1,6,26,25,71,2,0,0.223,0.287,0.329,0.616,0,4,2,4,99,19,9,86,92,0.93,1356,336
" Arroyo, B",ARI,P,15,27,5,6,0,0,0,0,0,12,0,0,0.222,0.222,0.222,0.444,0,0,4,0,6,0,0,10,3,3.33,103,31
" Brignac, R",PHI,3B,37,81,4,18,5,1,1,10,9,33,1,1,0.222,0.3,0.346,0.646,1,0,1,0,28,7,2,19,14,1.36,385,91
" Danks, J",CWS,CF,51,117,14,26,2,0,2,10,14,46,5,3,0.222,0.303,0.291,0.594,1,0,0,1,34,4,1,22,25,0.88,518,132
" Peguero, C",KC,LF,4,9,1,2,1,0,0,1,1,5,0,0,0.222,0.3,0.333,0.633,0,0,0,0,3,1,0,2,0,*.**,35,10
" Rodriguez, Y",CIN,CF,11,27,3,6,0,0,0,2,1,12,0,1,0.222,0.276,0.222,0.498,0,1,0,0,6,0,0,6,3,2,113,29
" Heisey, C",CIN,LF,119,275,34,61,15,2,8,22,15,64,9,2,0.222,0.265,0.378,0.643,0,2,5,2,104,25,3,67,93,0.72,1078,299
" Myers, W",TB,RF,87,325,37,72,14,0,6,35,34,90,6,1,0.222,0.294,0.32,0.614,3,0,0,2,104,20,10,89,86,1.03,1376,361
" Young, C",NYY,LF,111,325,40,72,20,0,11,38,32,70,8,3,0.222,0.299,0.385,0.683,2,5,1,3,125,31,3,61,129,0.47,1457,366
" Castro, J",HOU,C,126,465,43,103,21,2,14,56,34,151,1,0,0.222,0.286,0.366,0.651,1,9,1,3,170,37,11,120,106,1.13,2035,512
" Cozart, Z",CIN,SS,147,506,48,112,18,5,4,38,25,79,7,0,0.221,0.268,0.3,0.568,3,7,5,0,152,27,13,165,168,0.98,1967,543
" Soriano, A",NYY,LF,67,226,22,50,15,0,6,23,6,71,1,0,0.221,0.244,0.367,0.611,1,2,0,4,83,21,3,49,63,0.78,892,238
" Conger, H",LAA,C,80,231,24,51,12,0,4,25,22,57,0,2,0.221,0.293,0.325,0.618,0,2,4,1,75,16,6,63,71,0.89,1015,260
" Miller, B",SEA,SS,123,367,47,81,15,4,10,36,34,95,4,2,0.221,0.288,0.365,0.653,2,2,3,3,134,29,2,98,101,0.97,1420,411
" Flaherty, R",BAL,2B,102,281,33,62,15,1,7,32,22,68,1,0,0.221,0.288,0.356,0.644,2,5,3,1,100,23,3,95,63,1.51,1167,312
" Herrera, D",NYM,2B,18,59,6,13,0,1,3,11,7,17,0,0,0.22,0.303,0.407,0.71,0,0,0,0,24,4,3,13,19,0.68,251,66
" Liriano, R",SD,LF,38,109,13,24,2,0,1,6,9,39,4,1,0.22,0.289,0.266,0.555,1,2,0,1,29,3,6,31,22,1.41,445,121
" Saltalamacchia, J",MIA,C,114,373,43,82,20,0,11,44,55,143,0,1,0.22,0.32,0.362,0.681,4,2,0,5,135,31,11,77,87,0.89,1804,435
" Francisco, J",TOR,3B,106,287,40,63,16,2,16,43,27,116,0,2,0.22,0.291,0.456,0.747,0,3,0,3,131,34,6,59,58,1.02,1253,320
" Espinosa, D",WSH,SS,114,333,31,73,14,3,8,27,18,122,8,1,0.219,0.283,0.351,0.634,5,12,0,1,117,25,5,78,66,1.18,1324,364
" Dunn, A",OAK,1B,131,429,49,94,18,0,22,64,71,159,1,1,0.219,0.337,0.415,0.752,5,7,0,4,178,40,5,84,101,0.83,2196,511
" Pinto, J",MIN,C,57,169,25,37,8,0,7,18,24,50,0,1,0.219,0.315,0.391,0.705,0,1,0,3,66,15,7,52,40,1.3,879,197
" Freiman, N",OAK,1B,36,87,12,19,5,0,5,15,5,23,0,0,0.218,0.269,0.448,0.717,1,1,0,0,39,10,6,24,27,0.89,344,93
" Kratz, E",KC,C,47,110,12,24,4,0,5,13,4,22,0,0,0.218,0.243,0.391,0.634,1,0,0,1,43,9,4,34,35,0.97,434,115
" Morales, K",SEA,1B,98,367,28,80,20,0,8,42,27,68,0,0,0.218,0.274,0.338,0.612,3,3,0,4,124,28,12,133,102,1.3,1485,401
" Avila, A",DET,C,124,390,44,85,22,0,11,47,61,151,0,3,0.218,0.327,0.359,0.686,1,3,1,2,140,33,6,98,65,1.51,1862,457
" Goebbert, J",SD,LF,51,101,12,22,1,3,1,10,12,32,2,1,0.218,0.313,0.317,0.63,3,2,0,0,32,5,0,20,27,0.74,445,115
" Hanigan, R",TB,C,84,225,18,49,9,0,5,34,31,39,1,0,0.218,0.318,0.324,0.642,0,3,2,2,73,14,6,66,81,0.81,1066,263
" DeGrom, J",NYM,P,22,46,3,10,2,0,0,2,1,13,0,0,0.217,0.234,0.261,0.495,0,0,6,0,12,2,2,23,8,2.88,166,53
" Olivo, M",LAD,C,8,23,4,5,0,1,0,2,1,12,0,0,0.217,0.24,0.304,0.544,0,0,0,1,7,1,1,3,5,0.6,82,25
" Bruce, J",CIN,RF,137,493,71,107,21,1,18,66,44,149,12,3,0.217,0.281,0.373,0.654,5,2,1,5,184,40,8,129,122,1.06,2142,545
" Figgins, C",LAD,3B,38,60,8,13,3,0,0,1,14,15,4,1,0.217,0.373,0.267,0.64,0,1,1,0,16,3,0,15,18,0.83,379,76
" Giavotella, J",KC,2B,12,37,8,8,1,0,1,5,1,5,0,1,0.216,0.268,0.324,0.593,0,2,0,1,12,2,1,17,9,1.89,139,41
" Phegley, J",CWS,C,11,37,4,8,2,0,3,7,0,11,0,0,0.216,0.211,0.514,0.724,0,0,0,1,19,5,0,8,11,0.73,123,38
" Teixeira, M",NYY,1B,123,440,56,95,14,0,22,62,58,109,1,1,0.216,0.313,0.398,0.711,3,6,0,4,175,36,13,133,120,1.11,2087,508
" Willingham, J",KC,LF,92,297,48,64,10,1,14,40,53,102,2,0,0.215,0.346,0.397,0.743,3,9,0,5,118,25,6,59,83,0.71,1534,364
" Johnson, K",BAL,3B,106,265,29,57,14,2,7,27,29,71,2,2,0.215,0.296,0.362,0.659,0,2,0,1,96,23,3,85,56,1.52,1145,297
" Hicks, A",MIN,CF,69,186,22,40,8,0,1,18,36,56,4,3,0.215,0.341,0.274,0.615,0,0,2,1,51,9,2,58,37,1.57,952,225
" Craig, A",BOS,RF,126,461,41,99,20,1,8,46,35,113,2,1,0.215,0.279,0.315,0.594,0,7,0,2,145,29,14,168,97,1.73,1932,505
" Dominguez, M",HOU,3B,157,564,51,121,17,0,16,57,29,125,0,1,0.215,0.256,0.33,0.586,2,5,2,7,186,33,23,177,173,1.02,2272,607
" Valdespin, J",MIA,2B,52,98,8,21,2,1,3,10,9,16,1,0,0.214,0.28,0.347,0.627,0,0,6,0,34,6,1,39,29,1.34,437,113
" Williams, J",LAA,C,7,14,1,3,0,0,1,3,2,4,0,0,0.214,0.313,0.429,0.741,0,0,0,0,6,1,1,7,1,7,61,16
" Fryer, E",MIN,C,28,75,11,16,4,0,1,5,5,15,1,0,0.213,0.272,0.307,0.578,0,1,0,0,23,5,0,27,17,1.59,298,81
" Herrmann, C",MIN,C,33,75,8,16,3,0,0,4,4,17,1,0,0.213,0.253,0.253,0.506,0,0,0,0,19,3,2,24,20,1.2,290,79
" Sucre, J",SEA,C,21,61,4,13,2,0,0,5,0,17,0,0,0.213,0.213,0.246,0.459,0,0,3,0,15,2,0,17,17,1,210,64
" Ciriaco, P",ATL,2B,25,47,7,10,2,0,0,2,0,9,4,0,0.213,0.229,0.255,0.484,0,1,1,0,12,2,2,18,13,1.38,183,49
" Mayberry Jr., J",TOR,LF,78,146,15,31,10,0,7,23,20,35,0,0,0.212,0.31,0.425,0.734,0,1,0,1,62,17,2,35,48,0.73,693,168
" Moustakas, M",KC,3B,140,457,45,97,21,1,15,54,35,74,1,0,0.212,0.271,0.361,0.632,1,3,1,4,165,37,12,146,157,0.93,2069,500
" Lake, J",CHC,LF,108,308,30,65,10,3,9,25,14,110,7,3,0.211,0.246,0.351,0.597,0,1,1,2,108,22,3,72,67,1.07,1232,326
" Rodriguez, S",TB,2B,96,237,30,50,13,3,12,41,10,66,2,1,0.211,0.258,0.443,0.701,0,6,3,3,105,28,3,64,68,0.94,962,259
" Butler, D",BOS,C,7,19,1,4,3,0,0,2,1,5,0,0,0.211,0.25,0.368,0.618,0,0,0,0,7,3,1,5,6,0.83,86,20
" Johnson, D",TOR,1B,15,38,8,8,2,0,1,7,7,10,0,0,0.211,0.333,0.342,0.675,0,1,0,2,13,3,1,7,16,0.44,207,48
" Gyorko, J",SD,2B,111,400,37,84,17,1,10,51,36,100,3,2,0.21,0.28,0.333,0.612,1,4,0,3,133,28,8,122,105,1.16,1691,443
" Hamels, C",PHI,P,30,62,1,13,2,0,0,0,0,28,0,0,0.21,0.21,0.242,0.452,0,0,7,0,15,2,0,21,7,3,227,69
" Villar, J",HOU,SS,87,263,31,55,13,2,7,27,19,80,17,4,0.209,0.267,0.354,0.62,1,2,4,1,93,22,4,87,50,1.74,1070,289
" Schoop, J",BAL,2B,137,455,48,95,18,0,16,45,13,122,2,0,0.209,0.244,0.354,0.598,0,8,5,0,161,34,12,147,108,1.36,1742,481
" Swisher, N",CLE,1B,97,360,33,75,20,0,8,42,36,111,0,0,0.208,0.278,0.331,0.608,0,0,1,4,119,28,7,91,95,0.96,1666,401
" Upton Jr., M",ATL,CF,141,519,67,108,19,5,12,35,57,173,20,7,0.208,0.287,0.333,0.62,5,1,3,2,173,36,6,118,131,0.9,2220,582
" Hairston, S",WSH,LF,61,77,6,16,4,0,1,8,4,26,0,0,0.208,0.253,0.299,0.552,0,2,0,4,23,5,2,15,26,0.58,328,87
" Joseph, C",BAL,C,82,246,22,51,9,0,9,28,17,69,0,1,0.207,0.264,0.354,0.618,0,3,6,3,87,18,6,64,77,0.83,1095,275
