RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
227," Vasquez, E",MIN,0,2,5.68,6,6,0,0,31.2,32,20,20,2,19,14,0.274,1.61,0,0,1,0,0,0,1,25,50,1,0,2,2,0,141,547,0,0.5,0.371,0.376,0.747,3.98,5.4,9.09,0.74,17.27
228," Blanton, J",LAD,10,13,4.71,31,30,0,0,191,207,106,100,29,34,166,0.273,1.26,2,1,3,5,1,0,10,215,181,5,0,8,7,0,806,2927,0.435,1.19,0.306,0.453,0.759,7.82,1.6,9.75,4.88,15.32
229," Corpas, M",CHC,0,2,5.01,48,0,0,3,46.2,50,27,26,7,16,28,0.273,1.41,0,0,5,3,11,6,6,57,49,1,0,3,2,0,205,707,0,1.16,0.348,0.47,0.818,5.4,3.09,9.64,1.75,15.15
230," Gomez, J",CLE,5,8,5.96,20,17,0,0,90.2,95,66,60,15,34,47,0.273,1.42,0,0,4,5,1,0,11,124,91,2,0,5,2,1,395,1460,0.385,1.36,0.338,0.471,0.81,4.67,3.38,9.43,1.38,16.1
231," Danks, J",CWS,3,4,5.7,9,9,0,0,53.2,57,35,34,7,23,30,0.273,1.49,0,0,1,0,0,0,5,62,65,5,0,1,1,0,238,834,0.429,0.95,0.345,0.445,0.79,5.03,3.86,9.56,1.3,15.54
231," Lester, J",BOS,9,14,4.82,33,33,0,0,205.1,216,117,110,25,68,166,0.273,1.38,3,0,4,2,0,0,27,248,174,6,0,13,3,0,876,3424,0.391,1.43,0.331,0.442,0.773,7.28,2.98,9.47,2.44,16.68
231," Shaw, B",ARI,1,6,3.49,64,0,2,4,59.1,60,29,23,4,24,41,0.273,1.42,0,0,2,3,19,10,8,85,40,4,1,3,3,1,252,947,0.143,2.13,0.347,0.4,0.747,6.22,3.64,9.1,1.71,15.96
234," Jimenez, U",CLE,9,17,5.4,31,31,0,0,176.2,190,116,106,25,95,143,0.273,1.61,0,0,8,3,0,0,11,165,204,16,1,32,5,0,805,3123,0.346,0.81,0.365,0.452,0.817,7.28,4.84,9.68,1.51,17.68
235," Zagurski, M",ARI,0,0,5.54,45,0,0,1,37.1,37,24,23,5,19,34,0.272,1.5,0,0,1,0,13,4,4,32,40,5,0,0,3,2,163,639,.---,0.8,0.354,0.463,0.817,8.2,4.58,8.92,1.79,17.12
236," Ayala, L",BAL,5,5,2.64,66,0,1,3,75,81,27,22,7,14,51,0.272,1.27,0,0,4,3,15,11,6,95,75,2,0,5,0,0,320,1206,0.5,1.27,0.311,0.406,0.717,6.12,1.68,9.72,3.64,16.08
237," Arrieta, J",BAL,3,9,6.2,24,18,0,0,114.2,122,82,79,16,35,109,0.272,1.37,0,0,5,3,1,1,8,118,107,4,0,9,3,0,496,1956,0.25,1.1,0.329,0.434,0.763,8.56,2.75,9.58,3.11,17.06
238," Bard, D",BOS,5,6,6.22,17,10,0,0,59.1,60,42,41,9,43,38,0.271,1.74,0,0,8,1,2,0,7,66,62,1,2,9,3,0,277,1045,0.455,1.06,0.404,0.448,0.852,5.76,6.52,9.1,0.88,17.61
239," Kelly, J",STL,5,7,3.53,24,16,0,0,107,112,50,42,10,36,75,0.271,1.38,0,0,3,2,4,0,10,135,96,4,0,8,5,2,457,1695,0.417,1.41,0.333,0.407,0.74,6.31,3.03,9.42,2.08,15.84
240," Hanson, T",ATL,13,10,4.48,31,31,0,0,174.2,183,95,87,27,71,161,0.271,1.45,0,0,5,5,0,0,10,161,180,6,0,31,11,1,761,2916,0.565,0.89,0.344,0.464,0.808,8.3,3.66,9.43,2.27,16.69
241," Millwood, K",SEA,6,12,4.25,28,28,0,0,161,168,86,76,13,56,107,0.271,1.39,1,1,3,3,0,0,20,181,174,5,0,18,3,0,689,2596,0.333,1.04,0.332,0.397,0.729,5.98,3.13,9.39,1.91,16.12
242," Lannan, J",WSH,4,1,4.13,6,6,0,0,32.2,33,15,15,0,14,17,0.27,1.44,0,0,4,1,0,0,6,52,24,1,0,3,1,1,144,509,0.8,2.17,0.364,0.361,0.725,4.68,3.86,9.09,1.21,15.58
243," Lopez, J",SF,3,0,2.5,70,0,7,9,36,37,13,10,1,14,28,0.27,1.42,0,0,0,3,19,18,9,51,23,2,0,1,0,0,153,568,1,2.22,0.336,0.365,0.7,7,3.5,9.25,2,15.78
244," Venters, J",ATL,5,4,3.22,66,0,0,3,58.2,61,23,21,6,28,69,0.27,1.52,0,0,5,3,12,20,9,73,26,9,0,5,0,0,262,962,0.556,2.81,0.363,0.376,0.739,10.59,4.3,9.36,2.46,16.4
245," Garcia, F",NYY,7,6,5.2,30,17,0,0,107.1,112,64,62,18,35,89,0.27,1.37,0,0,3,2,10,0,7,104,118,10,1,15,3,0,461,1767,0.538,0.88,0.328,0.455,0.784,7.46,2.93,9.39,2.54,16.46
246," Wright, J",LAD,5,3,3.72,66,0,0,0,67.2,72,35,28,2,30,54,0.27,1.51,0,0,4,7,22,6,5,114,32,2,0,10,1,2,306,1116,0.625,3.56,0.35,0.326,0.676,7.18,3.99,9.58,1.8,16.49
247," Adams, M",TEX,5,3,3.27,61,0,1,2,52.1,56,21,19,4,17,45,0.269,1.39,0,0,3,1,7,27,5,55,52,2,0,11,1,0,228,865,0.625,1.06,0.333,0.385,0.718,7.74,2.92,9.63,2.65,16.53
247," Young, C",NYM,4,9,4.15,20,20,0,0,115,119,58,53,16,36,80,0.269,1.35,0,0,2,5,0,0,3,65,191,3,0,19,3,1,493,1847,0.308,0.34,0.324,0.459,0.784,6.26,2.82,9.31,2.22,16.06
249," Masterson, J",CLE,11,15,4.93,34,34,0,0,206.1,212,122,113,18,88,159,0.269,1.45,1,0,13,1,0,0,26,282,152,14,0,25,7,0,906,3426,0.423,1.86,0.348,0.388,0.736,6.94,3.84,9.25,1.81,16.6
250," Rogers, E",CLE,3,3,4.69,67,0,0,2,78.2,83,42,41,7,30,83,0.269,1.44,0,0,5,4,19,8,6,80,67,10,0,1,1,0,348,1459,0.5,1.19,0.341,0.408,0.749,9.5,3.43,9.5,2.77,18.55
251," Francisco, F",NYM,1,3,5.53,48,0,23,26,42.1,47,27,26,5,21,47,0.269,1.61,0,0,0,1,38,1,1,33,49,2,1,6,0,0,197,798,0.25,0.67,0.345,0.446,0.791,9.99,4.46,9.99,2.24,18.85
252," McAllister, Z",CLE,6,8,4.24,22,22,0,0,125.1,133,78,59,19,38,110,0.268,1.36,0,0,1,0,0,0,6,122,139,0,2,18,1,0,543,2119,0.429,0.88,0.318,0.449,0.767,7.9,2.73,9.55,2.89,16.91
253," Correia, K",PIT,12,11,4.21,32,28,0,0,171,176,89,80,20,46,89,0.267,1.3,0,0,3,2,0,0,12,250,164,2,0,7,4,0,728,2565,0.522,1.52,0.315,0.418,0.733,4.68,2.42,9.26,1.93,15
254," McCarthy, B",OAK,8,6,3.24,18,18,0,0,111,115,44,40,10,24,73,0.267,1.25,0,0,6,2,0,0,8,123,128,0,0,13,3,0,469,1652,0.571,0.96,0.313,0.393,0.706,5.92,1.95,9.32,3.04,14.88
255," Richard, C",SD,14,14,3.99,33,33,0,0,218.2,228,110,97,31,42,107,0.267,1.23,1,1,6,4,0,0,22,322,205,4,2,8,4,4,910,3166,0.5,1.57,0.304,0.435,0.739,4.4,1.73,9.38,2.55,14.48
256," Arroyo, B",CIN,12,10,3.74,32,32,0,0,202,209,86,84,26,35,129,0.267,1.21,1,1,5,1,0,0,12,215,242,3,0,7,5,2,835,2958,0.545,0.89,0.301,0.421,0.721,5.75,1.56,9.31,3.69,14.64
257," Locke, J",PIT,1,3,5.5,8,6,0,0,34.1,36,21,21,6,11,34,0.267,1.37,0,0,1,0,1,0,3,33,33,0,0,4,2,1,148,563,0.25,1,0.327,0.422,0.749,8.91,2.88,9.44,3.09,16.4
257," Odorizzi, J",KC,0,1,4.91,2,2,0,0,7.1,8,4,4,1,4,4,0.267,1.64,0,0,0,0,0,0,0,7,11,0,0,2,0,0,34,152,0,0.64,0.353,0.467,0.82,4.91,4.91,9.82,1,20.73
257," Wood, K",CHC,0,2,8.31,10,0,0,2,8.2,8,8,8,1,11,6,0.267,2.19,0,0,0,0,0,3,2,8,9,1,0,3,0,1,42,163,0,0.89,0.452,0.433,0.886,6.23,11.42,8.31,0.55,18.81
260," Reed, A",CWS,3,2,4.75,62,0,29,33,55,57,30,29,6,18,54,0.266,1.36,0,0,2,3,44,4,4,38,69,0,1,7,1,0,238,921,0.6,0.55,0.324,0.43,0.753,8.84,2.95,9.33,3,16.75
261," Noesi, H",SEA,2,12,5.82,22,18,0,0,106.2,107,71,69,21,39,68,0.266,1.37,0,0,2,1,4,0,9,101,136,1,2,6,5,1,453,1707,0.143,0.74,0.329,0.498,0.826,5.74,3.29,9.03,1.74,16
262," Colon, B",OAK,10,9,3.43,24,24,0,0,152.1,161,62,58,17,23,91,0.266,1.21,0,0,1,3,0,0,14,180,180,0,0,1,0,0,636,2141,0.526,1,0.292,0.4,0.692,5.38,1.36,9.51,3.96,14.05
263," Allen, C",CLE,0,1,3.72,27,0,0,1,29,29,12,12,2,15,27,0.266,1.52,0,0,0,0,9,1,3,22,33,0,0,2,2,1,126,539,0,0.67,0.352,0.358,0.71,8.38,4.66,9,1.8,18.59
263," Bergesen, B",ARI,2,1,3.64,19,0,0,1,29.2,29,14,12,2,7,18,0.266,1.21,0,0,1,0,5,0,7,37,29,2,0,1,0,0,121,412,0.667,1.28,0.314,0.404,0.717,5.46,2.12,8.8,2.57,13.89
265," Kennedy, I",ARI,15,12,4.02,33,33,0,0,208.1,216,101,93,28,55,187,0.266,1.3,1,0,14,4,0,0,9,197,230,5,4,4,3,0,899,3380,0.556,0.86,0.322,0.453,0.775,8.08,2.38,9.33,3.4,16.22
266," Eppley, C",NYY,1,2,3.33,59,0,0,0,46,46,19,17,3,17,32,0.266,1.37,0,0,0,2,14,9,7,70,29,2,0,3,0,0,194,743,0.333,2.41,0.332,0.358,0.69,6.26,3.33,9,1.88,16.15
267," Seddon, C",CLE,1,1,3.67,17,2,0,0,34.1,35,15,14,2,13,18,0.265,1.4,0,0,0,1,3,1,4,34,47,1,0,3,0,0,147,527,0.5,0.72,0.327,0.364,0.69,4.72,3.41,9.17,1.38,15.35
268," Carreno, J",TOR,0,2,6.14,11,2,0,0,22,22,15,15,7,14,16,0.265,1.64,0,0,0,0,3,0,1,21,24,0,0,3,2,0,97,386,0,0.88,0.371,0.59,0.961,6.55,5.73,9,1.14,17.55
268," Guerra, J",LAD,2,3,2.6,45,0,8,13,45,44,13,13,1,23,37,0.265,1.49,0,0,1,5,17,4,6,52,41,1,0,1,0,0,196,749,0.4,1.27,0.354,0.331,0.685,7.4,4.6,8.8,1.61,16.64
270," Parra, M",MIL,2,3,5.06,62,0,0,2,58.2,62,39,33,3,35,61,0.265,1.65,0,0,3,2,8,9,6,64,48,6,0,12,3,1,273,1046,0.4,1.33,0.366,0.372,0.738,9.36,5.37,9.51,1.74,17.83
271," Sanchez, A",DET,9,13,3.86,31,31,0,0,195.2,200,95,84,20,48,167,0.265,1.27,1,1,5,3,0,0,14,211,189,7,1,23,4,1,820,3057,0.409,1.12,0.31,0.405,0.716,7.68,2.21,9.2,3.48,15.62
272," Happ, J",TOR,10,11,4.79,28,24,0,0,144.2,147,79,77,19,56,144,0.264,1.4,0,0,2,1,3,1,11,146,132,7,0,10,1,0,627,2538,0.476,1.11,0.332,0.455,0.787,8.96,3.48,9.15,2.57,17.54
273," Collmenter, J",ARI,5,3,3.69,28,11,0,0,90.1,92,39,37,13,22,80,0.264,1.26,0,0,0,2,7,0,4,81,100,1,0,3,4,0,375,1500,0.625,0.81,0.308,0.434,0.742,7.97,2.19,9.17,3.64,16.61
273," Escalona, E",COL,0,1,6.04,22,0,0,0,22.1,23,16,15,5,7,21,0.264,1.34,0,0,1,1,6,2,2,20,25,2,0,4,0,0,97,379,0,0.8,0.323,0.517,0.84,8.46,2.82,9.27,3,16.97
275," Beckett, J",LAD,7,14,4.65,28,28,0,0,170.1,174,91,88,21,52,132,0.264,1.33,0,0,5,6,0,0,9,176,191,5,0,19,3,1,730,2630,0.333,0.92,0.319,0.423,0.741,6.97,2.75,9.19,2.54,15.44
276," Williams, J",LAA,6,8,4.58,32,15,1,1,137.2,139,73,70,17,35,98,0.263,1.26,1,1,5,1,7,0,15,183,112,1,0,14,3,2,572,2035,0.429,1.63,0.313,0.43,0.743,6.41,2.29,9.09,2.8,14.78
277," Cassevah, B",LAA,1,0,7.2,4,0,0,2,5,5,4,4,2,6,2,0.263,2.2,0,0,1,1,0,0,0,10,5,0,0,0,0,0,29,107,1,2,0.429,0.632,1.06,3.6,10.8,9,0.33,21.4
277," Moseley, D",SD,0,0,9,1,1,0,0,5,5,5,5,1,2,4,0.263,1.4,0,0,0,0,0,0,0,5,6,0,0,2,0,0,22,79,.---,0.83,0.318,0.526,0.844,7.2,3.6,9,2,15.8
279," Zito, B",SF,15,8,4.15,32,32,0,0,184.1,186,91,85,20,70,114,0.263,1.39,1,1,5,6,0,0,16,193,230,1,0,9,7,1,799,3066,0.652,0.84,0.332,0.426,0.758,5.57,3.42,9.08,1.63,16.63
280," Buchholz, C",BOS,11,8,4.56,29,29,0,0,189.1,187,104,96,25,64,129,0.263,1.33,2,1,12,2,0,0,27,228,181,2,2,9,2,1,802,2900,0.579,1.26,0.33,0.426,0.757,6.13,3.04,8.89,2.02,15.32
281," Bedard, E",PIT,7,14,5.01,24,24,0,0,125.2,129,76,70,14,56,118,0.263,1.47,0,0,3,2,0,0,11,128,123,1,1,6,0,0,557,2134,0.333,1.04,0.341,0.418,0.758,8.45,4.01,9.24,2.11,16.98
282," Hagadone, N",CLE,1,0,6.39,27,0,1,2,25.1,26,18,18,4,15,26,0.263,1.62,0,0,0,0,10,2,1,18,31,2,0,4,1,1,116,463,1,0.58,0.353,0.424,0.778,9.24,5.33,9.24,1.73,18.28
283," Burnett, S",WSH,1,2,2.38,70,0,2,5,56.2,58,16,15,4,12,57,0.262,1.24,0,0,3,3,16,31,5,76,33,2,0,6,0,0,239,948,0.333,2.3,0.307,0.367,0.673,9.05,1.91,9.21,4.75,16.73
284," Myers, B",CWS,3,8,3.31,70,0,19,21,65.1,65,30,24,8,15,41,0.261,1.22,0,0,3,2,41,8,6,85,63,2,0,1,2,0,272,986,0.273,1.35,0.307,0.414,0.721,5.65,2.07,8.95,2.73,15.09
285," Halladay, R",PHI,11,8,4.49,25,25,0,0,156.1,155,78,78,18,36,132,0.261,1.22,0,0,5,0,0,0,10,161,157,2,0,13,6,1,646,2388,0.579,1.03,0.306,0.407,0.713,7.6,2.07,8.92,3.67,15.28
286," Maronde, N",LAA,0,0,1.5,12,0,0,0,6,6,1,1,0,3,7,0.261,1.5,0,0,0,0,1,3,0,3,8,0,0,0,0,0,27,98,.---,0.38,0.333,0.304,0.638,10.5,4.5,9,2.33,16.33
286," Valdez, J",HOU,0,0,2.25,12,0,0,0,12,12,4,3,1,8,10,0.261,1.67,0,0,0,1,3,4,0,13,14,1,0,0,0,0,57,226,.---,0.93,0.37,0.348,0.718,7.5,6,9,1.25,18.83
288," Pomeranz, D",COL,2,9,4.93,22,22,0,0,96.2,97,57,53,14,46,83,0.261,1.48,0,0,4,2,0,0,4,105,99,8,1,10,2,1,434,1702,0.182,1.06,0.345,0.43,0.775,7.73,4.28,9.03,1.8,17.61
289," Camp, S",CHC,3,6,3.59,80,0,2,6,77.2,79,32,31,7,21,54,0.261,1.29,0,0,0,4,21,18,6,96,77,1,0,7,4,3,327,1188,0.333,1.25,0.307,0.413,0.719,6.26,2.43,9.15,2.57,15.3
290," Broxton, J",CIN,4,5,2.48,60,0,27,33,58,56,18,16,2,17,45,0.26,1.26,0,0,3,0,39,10,9,73,44,0,0,5,2,0,238,937,0.444,1.66,0.322,0.353,0.676,6.98,2.64,8.69,2.65,16.16
291," Capps, C",SEA,0,0,3.96,18,0,0,0,25,25,11,11,0,11,28,0.26,1.44,0,0,0,0,2,2,1,21,24,1,0,8,1,1,109,472,.---,0.88,0.333,0.333,0.667,10.08,3.96,9,2.55,18.88
292," Jenkins, C",TOR,1,3,4.5,13,3,0,0,32,32,16,16,5,11,16,0.26,1.34,0,0,1,1,6,0,4,37,39,0,0,2,0,0,136,454,0.25,0.95,0.326,0.423,0.749,4.5,3.09,9,1.45,14.19
293," Carson, R",NYM,0,0,4.73,17,0,0,0,13.1,13,7,7,2,4,5,0.26,1.28,0,0,2,0,2,1,2,11,22,0,0,1,0,0,57,230,.---,0.5,0.339,0.44,0.779,3.38,2.7,8.78,1.25,17.25
294," Cloyd, T",PHI,2,2,4.91,6,6,0,0,33,33,18,18,8,7,30,0.26,1.21,0,0,2,0,0,0,3,27,39,0,0,0,0,0,138,528,0.5,0.69,0.309,0.488,0.797,8.18,1.91,9,4.29,16
295," Laffey, A",TOR,4,6,4.56,22,16,0,0,100.2,100,56,51,17,37,48,0.26,1.36,0,0,5,1,1,0,10,137,102,2,0,4,2,1,429,1558,0.4,1.34,0.333,0.444,0.777,4.29,3.31,8.94,1.3,15.48
296," Britton, Z",BAL,5,3,5.07,12,11,0,0,60.1,61,37,34,6,32,53,0.26,1.54,0,0,2,3,0,0,5,83,39,4,0,1,2,0,270,1069,0.625,2.13,0.352,0.404,0.756,7.91,4.77,9.1,1.66,17.72
297," Acosta, M",NYM,1,3,6.46,45,0,1,2,47.1,48,38,34,7,25,46,0.259,1.54,0,0,3,1,7,4,3,44,50,2,0,4,1,0,216,818,0.25,0.88,0.353,0.395,0.748,8.75,4.75,9.13,1.84,17.28
298," Badenhop, B",TB,3,2,3.03,66,0,0,0,62.1,63,24,21,6,12,42,0.259,1.2,0,0,1,5,14,5,9,93,51,1,0,1,0,0,262,918,0.6,1.82,0.292,0.395,0.687,6.06,1.73,9.1,3.5,14.73
298," Machi, J",SF,0,0,6.75,8,0,0,0,6.2,7,5,5,2,1,4,0.259,1.2,0,0,0,0,5,0,0,6,10,0,0,0,0,0,28,103,.---,0.6,0.286,0.519,0.804,5.4,1.35,9.45,4,15.45
300," Doubront, F",BOS,11,10,4.86,29,29,0,0,161,162,95,87,24,71,167,0.259,1.45,0,0,5,0,0,0,9,160,143,5,0,19,3,1,709,2867,0.524,1.12,0.337,0.438,0.775,9.34,3.97,9.06,2.35,17.81
301," Roenicke, J",COL,4,2,3.25,63,0,1,3,88.2,85,40,32,9,43,54,0.259,1.44,0,0,2,3,14,8,12,118,81,8,0,3,2,2,383,1444,0.667,1.46,0.345,0.409,0.753,5.48,4.36,8.63,1.26,16.29
302," Floyd, G",CWS,12,11,4.29,29,29,0,0,168,166,84,80,22,63,144,0.259,1.36,0,0,14,2,0,0,22,181,156,8,0,8,4,1,724,2758,0.522,1.16,0.337,0.418,0.755,7.71,3.38,8.89,2.29,16.42
303," Hughes, P",NYY,16,13,4.19,32,32,0,0,191.1,196,101,89,35,46,165,0.259,1.26,1,0,6,0,0,0,10,138,264,3,0,4,3,0,815,3219,0.552,0.52,0.305,0.46,0.765,7.76,2.16,9.22,3.59,16.82
303," Wainwright, A",STL,14,13,3.94,32,32,0,0,198.2,196,96,87,15,52,184,0.259,1.25,3,2,6,3,0,0,17,235,158,5,2,2,3,0,831,3091,0.519,1.49,0.309,0.392,0.701,8.34,2.36,8.88,3.54,15.56
305," Harrison, M",TEX,18,11,3.29,32,32,0,0,213.1,210,82,78,22,59,133,0.258,1.26,4,2,1,0,0,0,27,269,204,2,0,1,3,3,876,3247,0.621,1.32,0.309,0.406,0.714,5.61,2.49,8.86,2.25,15.22
306," Santana, J",NYM,6,9,4.85,21,21,0,0,117,117,65,63,17,39,111,0.258,1.33,2,2,0,1,0,0,8,88,144,1,0,7,3,2,499,1940,0.4,0.61,0.315,0.435,0.75,8.54,3,9,2.85,16.58
307," Buehrle, M",MIA,13,13,3.74,31,31,0,0,202.1,197,88,84,26,40,125,0.258,1.17,1,0,4,3,0,0,17,241,221,2,0,5,3,4,828,3061,0.5,1.09,0.296,0.414,0.71,5.56,1.78,8.76,3.13,15.13
308," Hensley, C",SF,4,5,4.62,60,0,3,4,50.2,50,30,26,5,30,42,0.258,1.58,0,0,3,2,14,8,4,61,48,1,0,9,0,0,234,898,0.444,1.27,0.361,0.387,0.747,7.46,5.33,8.88,1.4,17.72
309," Billingsley, C",LAD,10,9,3.55,25,25,0,0,149.2,148,66,59,11,45,128,0.257,1.29,0,0,5,2,0,0,8,171,137,5,0,10,5,0,634,2381,0.526,1.25,0.315,0.41,0.726,7.7,2.71,8.9,2.84,15.91
310," Burnett, A",MIN,4,4,3.52,67,0,0,1,71.2,71,33,28,4,26,36,0.257,1.35,0,0,3,5,18,10,7,92,81,6,0,9,0,0,309,1141,0.5,1.14,0.326,0.341,0.666,4.52,3.27,8.92,1.38,15.92
311," Tateyama, Y",TEX,1,0,9,14,0,0,0,17,18,19,17,4,6,18,0.257,1.41,0,0,0,1,5,0,1,14,20,0,0,1,0,0,76,296,1,0.7,0.316,0.5,0.816,9.53,3.18,9.53,3,17.41
311," Thornton, M",CWS,4,10,3.46,74,0,3,7,65,63,27,25,4,17,53,0.257,1.23,0,0,3,4,18,26,9,80,50,2,0,4,2,2,266,1020,0.286,1.6,0.313,0.371,0.685,7.34,2.35,8.72,3.12,15.69
313," Rzepczynski, M",STL,1,3,4.24,70,0,0,5,46.2,46,22,22,7,17,33,0.257,1.35,0,0,0,2,14,18,8,69,31,3,0,2,2,0,196,736,0.25,2.23,0.321,0.408,0.729,6.36,3.28,8.87,1.94,15.77
314," Lincecum, T",SF,10,15,5.18,33,33,0,0,186,183,111,107,23,90,190,0.257,1.47,0,0,4,3,0,0,8,199,158,17,2,25,2,1,825,3299,0.4,1.26,0.341,0.426,0.767,9.19,4.35,8.85,2.11,17.74
315," Torres, C",COL,5,3,5.26,31,0,0,0,53,49,31,31,2,26,42,0.257,1.42,0,0,4,1,9,1,4,59,51,6,0,5,1,1,231,898,0.625,1.16,0.351,0.372,0.723,7.13,4.42,8.32,1.62,16.94
316," Hutchison, D",TOR,5,3,4.6,11,11,0,0,58.2,59,31,30,8,20,49,0.257,1.35,0,0,5,0,0,0,3,66,58,1,0,5,1,0,257,987,0.625,1.14,0.328,0.43,0.759,7.52,3.07,9.05,2.45,16.82
317," Delgado, R",ATL,4,9,4.37,18,17,0,0,92.2,89,48,45,8,42,76,0.256,1.41,0,0,4,4,0,1,8,110,80,5,1,1,4,1,401,1616,0.308,1.38,0.341,0.386,0.727,7.38,4.08,8.64,1.81,17.44
318," Skaggs, T",ARI,1,3,5.83,6,6,0,0,29.1,30,20,19,6,13,21,0.256,1.47,0,0,2,0,0,0,1,22,45,1,0,0,1,1,133,522,0.25,0.49,0.341,0.444,0.785,6.44,3.99,9.2,1.62,17.8
319," Bailey, H",CIN,13,10,3.68,33,33,0,0,208,206,97,85,26,52,168,0.256,1.24,2,1,8,3,0,0,13,223,217,3,0,16,7,0,874,3334,0.565,1.03,0.306,0.412,0.718,7.27,2.25,8.91,3.23,16.03
320," Frasor, J",TOR,1,1,4.12,50,0,0,3,43.2,42,20,20,6,22,53,0.256,1.47,0,0,2,1,9,12,3,36,36,5,1,6,2,0,191,822,0.5,1,0.347,0.451,0.799,10.92,4.53,8.66,2.41,18.82
321," Eveland, D",BAL,0,1,4.73,14,2,0,0,32.1,32,18,17,3,13,18,0.256,1.39,0,0,5,3,6,0,3,43,34,0,0,2,0,0,145,511,0,1.26,0.345,0.376,0.721,5.01,3.62,8.91,1.38,15.8
321," Mikolas, M",SD,2,1,3.62,25,0,0,1,32.1,32,15,13,4,15,23,0.256,1.45,0,0,2,0,9,1,1,47,25,2,0,1,0,0,144,518,0.667,1.88,0.345,0.416,0.761,6.4,4.18,8.91,1.53,16.02
323," Kelley, S",SEA,2,4,3.25,47,0,0,2,44.1,43,20,16,5,15,45,0.256,1.31,0,0,0,6,10,6,1,28,59,2,1,2,1,0,190,750,0.333,0.47,0.312,0.405,0.717,9.14,3.05,8.73,3,16.92
324," Gee, D",NYM,6,7,4.1,17,17,0,0,109.2,108,56,50,12,29,97,0.256,1.25,0,0,6,0,0,0,9,130,92,0,1,7,3,0,463,1752,0.462,1.41,0.311,0.386,0.697,7.96,2.38,8.86,3.34,15.98
325," Karstens, J",PIT,5,4,3.97,19,15,0,0,90.2,89,41,40,8,15,66,0.256,1.15,0,0,1,0,0,1,6,93,108,3,1,8,0,1,372,1313,0.556,0.86,0.288,0.379,0.667,6.55,1.49,8.83,4.4,14.48
326," Jones, N",CWS,8,0,2.39,65,0,0,3,71.2,67,19,19,4,32,65,0.256,1.38,0,0,1,3,11,7,11,72,64,5,0,3,1,0,301,1168,1,1.13,0.334,0.351,0.686,8.16,4.02,8.41,2.03,16.3
327," Melancon, M",BOS,0,2,6.2,41,0,1,2,45,45,31,31,8,12,41,0.256,1.27,0,0,3,1,17,2,1,59,34,2,0,0,1,0,194,739,0,1.74,0.311,0.443,0.754,8.2,2.4,9,3.42,16.42
328," Fife, S",LAD,0,2,2.7,5,5,0,0,26.2,25,8,8,2,12,20,0.255,1.39,0,0,2,0,0,0,1,28,28,4,0,1,0,0,115,421,0,1,0.348,0.347,0.695,6.75,4.05,8.44,1.67,15.79
329," Miley, W",ARI,16,11,3.33,32,29,0,0,194.2,193,79,72,14,37,144,0.255,1.18,0,0,2,0,0,0,15,222,209,6,1,3,6,4,807,3002,0.593,1.06,0.29,0.395,0.685,6.66,1.71,8.92,3.89,15.42
330," Lee, C",PHI,6,9,3.16,30,30,0,0,211,207,79,74,26,28,207,0.255,1.11,0,0,0,0,0,0,21,209,196,4,0,4,3,1,847,3099,0.4,1.07,0.278,0.411,0.69,8.83,1.19,8.83,7.39,14.69
331," Contreras, J",PHI,1,0,5.27,17,0,0,0,13.2,13,10,8,1,3,15,0.255,1.17,0,0,1,0,3,4,2,15,9,0,0,3,1,0,56,214,1,1.67,0.304,0.392,0.696,9.88,1.98,8.56,5,15.66
332," Russell, J",CHC,7,1,3.25,77,0,2,5,69.1,67,28,25,5,23,55,0.255,1.3,0,0,1,7,19,13,7,67,79,1,1,7,2,1,292,1184,0.875,0.85,0.314,0.418,0.732,7.14,2.99,8.7,2.39,17.08
333," Rodriguez, W",PIT,12,13,3.76,34,33,0,0,205.2,205,99,86,21,56,139,0.255,1.27,0,0,3,4,1,0,15,260,212,5,0,16,4,2,875,3204,0.48,1.23,0.304,0.391,0.695,6.08,2.45,8.97,2.48,15.58
334," Cobb, A",TB,11,9,4.03,23,23,0,0,136.1,130,67,61,11,40,106,0.254,1.25,2,1,9,2,0,0,15,191,93,8,1,19,2,1,569,2169,0.55,2.05,0.316,0.374,0.69,7,2.64,8.58,2.65,15.91
335," Cedeno, X",HOU,0,1,3.77,44,0,1,3,31,30,15,13,3,14,36,0.254,1.42,0,0,1,1,12,6,1,34,23,3,0,3,0,0,138,558,0,1.48,0.331,0.373,0.704,10.45,4.06,8.71,2.57,18
336," Kendrick, K",PHI,11,12,3.9,37,25,0,1,159.1,154,76,69,20,49,116,0.254,1.27,1,1,7,4,2,2,12,188,160,1,0,8,3,0,674,2511,0.478,1.18,0.315,0.416,0.731,6.55,2.77,8.7,2.37,15.76
337," Aceves, A",BOS,2,10,5.36,69,0,25,33,84,80,51,50,11,31,75,0.254,1.32,0,0,6,2,55,0,4,78,91,3,1,6,1,1,361,1419,0.167,0.86,0.326,0.422,0.748,8.04,3.32,8.57,2.42,16.89
