RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
215," McCarthy, B",NYY,10,15,4.05,32,32,0,0,200,222,100,90,25,33,175,0.28,1.28,1,1,3,4,0,0,16,258,145,4,0,17,5,0,836,3044,0.4,1.78,0.31,0.436,0.746,7.88,1.49,9.99,5.3,15.22
216," McAllister, Z",CLE,4,7,5.23,22,15,0,0,86,96,54,50,7,28,74,0.28,1.44,0,0,0,1,2,1,6,80,99,3,0,9,3,0,377,1462,0.364,0.81,0.33,0.42,0.75,7.74,2.93,10.05,2.64,17
217," Frieri, E",PIT,1,4,7.34,48,0,11,14,41.2,47,34,34,11,14,48,0.28,1.46,0,0,2,2,30,3,3,26,47,0,0,0,0,0,184,777,0.2,0.55,0.342,0.542,0.884,10.37,3.02,10.15,3.43,18.65
218," Parker, B",CHC,1,1,5.14,18,0,0,0,21,24,13,12,3,4,24,0.279,1.33,0,0,0,0,10,1,0,13,26,1,0,2,2,0,91,359,0.5,0.5,0.308,0.477,0.784,10.29,1.71,10.29,6,17.1
218," Wagner, N",TB,0,0,8.1,10,0,0,0,10,12,9,9,1,4,6,0.279,1.6,0,0,1,0,0,5,0,8,18,0,0,1,0,0,49,216,.---,0.44,0.347,0.535,0.882,5.4,3.6,10.8,1.5,21.6
220," Arroyo, B",ARI,7,4,4.08,14,14,0,0,86,92,40,39,10,19,47,0.279,1.29,1,0,3,1,0,0,14,124,72,2,0,5,5,0,357,1253,0.636,1.72,0.322,0.421,0.743,4.92,1.99,9.63,2.47,14.57
221," Pino, Y",MIN,2,5,5.07,11,11,0,0,60.1,66,37,34,8,14,50,0.278,1.33,0,0,1,0,0,0,2,45,82,2,0,3,1,1,258,1012,0.286,0.55,0.316,0.443,0.759,7.46,2.09,9.85,3.57,16.77
222," Mikolas, M",TEX,2,5,6.44,10,10,0,0,57.1,64,43,41,8,18,38,0.278,1.43,0,0,4,2,0,0,5,57,74,0,1,2,0,0,255,931,0.286,0.77,0.339,0.43,0.769,5.97,2.83,10.05,2.11,16.24
223," Figueroa, P",TEX,2,1,4,10,0,0,0,9,10,7,4,1,3,3,0.278,1.44,0,0,2,0,1,0,1,14,10,0,0,0,0,0,42,144,0.667,1.4,0.357,0.389,0.746,3,3,10,1,16
223," League, B",LAD,2,3,2.57,63,0,0,1,63,65,23,18,0,27,38,0.278,1.46,0,0,4,5,12,11,15,105,33,4,0,4,3,0,273,956,0.4,3.18,0.358,0.325,0.683,5.43,3.86,9.29,1.41,15.17
223," Pressly, R",MIN,2,0,2.86,25,0,0,1,28.1,30,10,9,3,8,14,0.278,1.34,0,0,1,2,5,2,1,39,30,1,0,4,1,0,122,387,1,1.3,0.325,0.454,0.779,4.45,2.54,9.53,1.75,13.66
223," Williams, J",PHI,6,7,4.77,37,11,0,3,115,125,64,61,12,36,82,0.278,1.4,0,0,6,2,14,2,12,134,114,2,0,5,2,1,497,1832,0.462,1.18,0.338,0.418,0.756,6.42,2.82,9.78,2.28,15.93
227," Ramirez, E",SEA,1,6,5.26,17,14,0,0,75.1,82,44,44,13,34,60,0.277,1.54,0,0,6,2,0,0,6,69,87,3,0,6,2,0,338,1293,0.143,0.79,0.362,0.453,0.815,7.17,4.06,9.8,1.76,17.16
228," Wood, T",CHC,8,13,5.03,31,31,0,0,173.2,190,110,97,20,76,146,0.277,1.53,0,0,7,1,0,0,11,139,223,2,0,10,3,0,781,3045,0.381,0.62,0.353,0.429,0.782,7.57,3.94,9.85,1.92,17.53
229," Bueno, F",KC,0,0,4.18,30,0,0,1,32.1,36,16,15,3,7,20,0.277,1.33,0,0,1,2,8,5,3,40,38,1,1,0,0,0,142,482,.---,1.05,0.31,0.431,0.741,5.57,1.95,10.02,2.86,14.91
230," Parra, M",CIN,0,3,4.66,53,0,1,2,36.2,39,20,19,4,18,34,0.277,1.55,0,0,1,1,8,16,2,44,28,2,0,1,2,0,164,629,0,1.57,0.363,0.418,0.781,8.35,4.42,9.57,1.89,17.15
231," Hellickson, J",TB,1,5,4.52,13,13,0,0,63.2,71,35,32,8,21,54,0.276,1.45,0,0,2,1,0,0,4,50,83,8,0,5,1,0,281,1178,0.167,0.6,0.335,0.424,0.759,7.63,2.97,10.04,2.57,18.5
232," Rogers, E",NYY,2,0,5.72,34,1,0,1,45.2,50,30,29,8,17,44,0.276,1.47,0,0,2,0,13,4,1,35,54,1,1,3,0,0,202,849,1,0.65,0.345,0.464,0.809,8.67,3.35,9.85,2.59,18.59
233," Kendrick, K",PHI,10,13,4.61,32,32,0,0,199,214,108,102,25,57,121,0.276,1.36,0,0,11,4,0,0,13,248,214,5,0,5,7,1,865,3102,0.435,1.16,0.333,0.436,0.769,5.47,2.58,9.68,2.12,15.59
234," Patton, T",SD,0,1,5.14,17,0,0,0,14,16,8,8,2,5,13,0.276,1.5,0,0,0,1,7,1,1,17,12,0,0,0,0,0,63,235,0,1.42,0.333,0.448,0.782,8.36,3.21,10.29,2.6,16.79
235," Stammen, C",WSH,4,5,3.84,49,0,0,0,72.2,78,34,31,5,14,56,0.276,1.27,0,0,3,2,15,7,8,84,69,1,1,5,1,0,304,1135,0.444,1.22,0.316,0.392,0.708,6.94,1.73,9.66,4,15.62
236," Lee, C",CLE,1,1,4.5,37,0,0,1,28,30,15,14,3,12,26,0.275,1.5,0,0,3,1,6,4,0,30,26,3,0,5,3,0,127,500,0.5,1.15,0.36,0.431,0.791,8.36,3.86,9.64,2.17,17.86
236," Martinez, N",TEX,5,12,4.55,29,24,0,0,140.1,150,79,71,18,55,77,0.275,1.46,0,0,3,1,3,2,11,115,210,7,0,4,4,1,610,2406,0.294,0.55,0.342,0.453,0.795,4.94,3.53,9.62,1.4,17.14
238," Alvarez, H",MIA,12,7,2.65,30,30,0,0,187,198,65,55,14,33,111,0.275,1.24,3,3,8,3,0,0,24,260,162,4,0,8,4,0,772,2611,0.632,1.6,0.312,0.385,0.697,5.34,1.59,9.53,3.36,13.96
238," Ramirez, J",NYY,0,2,5.4,8,0,0,0,10,11,6,6,2,7,10,0.275,1.8,0,0,2,0,5,0,0,2,17,0,0,1,0,0,49,204,0,0.12,0.408,0.5,0.908,9,6.3,9.9,1.43,20.4
240," Verlander, J",DET,15,12,4.54,32,32,0,0,206,223,114,104,18,65,159,0.275,1.4,0,0,5,1,0,0,16,186,255,5,1,13,4,0,893,3409,0.556,0.73,0.33,0.426,0.756,6.95,2.84,9.74,2.45,16.55
241," Bedard, E",TB,4,6,4.76,17,15,0,0,75.2,84,46,40,10,29,64,0.275,1.49,0,0,2,0,1,0,5,59,104,3,0,1,0,0,342,1397,0.4,0.57,0.337,0.441,0.778,7.61,3.45,9.99,2.21,18.46
241," Clemens, P",HOU,0,1,5.84,13,0,0,0,24.2,28,20,16,5,13,16,0.275,1.66,0,0,1,1,4,1,0,31,28,0,0,1,1,0,118,416,0,1.11,0.362,0.5,0.862,5.84,4.74,10.22,1.23,16.86
243," Stauffer, T",SD,6,2,3.5,44,3,0,0,64.1,67,25,25,4,23,67,0.273,1.4,0,0,2,4,22,0,7,58,56,1,1,1,2,0,273,1095,0.75,1.04,0.339,0.388,0.727,9.37,3.22,9.37,2.91,17.02
244," Buchholz, C",BOS,8,11,5.34,28,28,0,0,170.1,182,108,101,17,54,132,0.273,1.39,2,2,10,2,0,0,16,187,172,8,0,6,5,0,737,2741,0.421,1.09,0.335,0.416,0.751,6.97,2.85,9.62,2.44,16.09
245," Harang, A",ATL,12,12,3.57,33,33,0,0,204.1,215,88,81,15,71,161,0.273,1.4,0,0,1,4,0,0,15,189,239,9,0,19,5,2,876,3394,0.5,0.79,0.332,0.391,0.723,7.09,3.13,9.47,2.27,16.61
246," Colon, B",NYM,15,13,4.09,31,31,0,0,202.1,218,97,92,22,30,151,0.273,1.23,0,0,5,3,0,0,14,198,246,2,0,3,2,0,846,3011,0.536,0.8,0.302,0.414,0.716,6.72,1.33,9.7,5.03,14.88
247," Buckner, B",MIL,0,1,4.76,1,1,0,0,5.2,6,3,3,1,4,4,0.273,1.76,0,0,0,1,0,0,0,10,3,0,0,0,0,0,27,87,0,3.33,0.385,0.455,0.839,6.35,6.35,9.53,1,15.35
247," Guerrier, M",MIN,0,1,3.86,27,0,0,1,28,30,12,12,1,10,12,0.273,1.43,0,0,1,3,11,3,2,33,38,3,0,2,0,0,124,440,0,0.87,0.333,0.373,0.706,3.86,3.21,9.64,1.2,15.71
247," Manship, J",PHI,1,2,6.65,20,0,0,0,23,24,17,17,1,14,16,0.273,1.65,0,0,0,5,7,0,2,27,24,0,0,1,1,0,105,372,0.333,1.13,0.373,0.432,0.804,6.26,5.48,9.39,1.14,16.17
250," Guthrie, J",KC,13,11,4.13,32,32,0,0,202.2,215,100,93,23,49,124,0.272,1.3,1,0,14,0,0,0,21,221,241,3,0,10,4,2,864,3235,0.542,0.92,0.323,0.406,0.728,5.51,2.18,9.55,2.53,15.96
251," Salazar, D",CLE,6,8,4.25,20,20,0,0,110,117,57,52,13,35,120,0.272,1.38,1,1,3,4,0,0,9,80,119,3,0,3,2,1,474,1869,0.429,0.67,0.328,0.423,0.751,9.82,2.86,9.57,3.43,16.99
252," Ottavino, A",COL,1,4,3.6,75,0,1,6,65,67,26,26,6,16,70,0.271,1.28,0,0,4,1,16,21,8,62,53,4,0,3,1,0,272,1086,0.2,1.17,0.322,0.413,0.735,9.69,2.22,9.28,4.38,16.71
253," Noesi, H",CWS,8,12,4.75,33,27,0,0,172.1,180,98,91,28,56,123,0.271,1.37,1,0,2,1,3,0,21,161,211,9,1,7,2,0,733,2753,0.4,0.76,0.326,0.447,0.774,6.42,2.92,9.4,2.2,15.97
254," Wright, J",LAD,5,4,4.35,61,1,1,2,70.1,72,35,34,3,27,54,0.271,1.41,0,0,4,4,22,5,7,99,52,5,0,4,0,0,308,1096,0.556,1.9,0.341,0.342,0.683,6.91,3.45,9.21,2,15.58
255," Milone, T",MIN,6,4,4.19,22,21,0,0,118,128,63,55,16,37,75,0.27,1.4,0,0,5,2,1,0,6,121,153,0,0,7,2,1,519,1925,0.6,0.79,0.328,0.435,0.763,5.72,2.82,9.76,2.03,16.31
256," Schlitter, B",CHC,2,3,4.15,61,0,0,4,56.1,58,29,26,2,19,31,0.27,1.37,0,0,2,4,5,12,7,91,41,0,0,0,2,1,242,906,0.4,2.22,0.333,0.349,0.682,4.95,3.04,9.27,1.63,16.08
257," Hudson, T",SF,9,13,3.57,31,31,0,0,189.1,199,86,75,15,34,120,0.27,1.23,1,0,7,3,0,0,18,268,161,2,0,15,3,1,789,2784,0.409,1.66,0.306,0.407,0.713,5.7,1.62,9.46,3.53,14.7
258," Danks, J",CWS,11,11,4.74,32,32,0,0,193.2,205,106,102,25,74,129,0.269,1.44,0,0,9,1,0,0,12,211,227,7,0,12,3,2,855,3298,0.5,0.93,0.338,0.447,0.785,5.99,3.44,9.53,1.74,17.03
259," Dominguez, J",LAD,0,0,11.37,5,0,0,0,6.1,7,8,8,2,3,8,0.269,1.58,0,0,1,0,2,0,0,5,6,0,0,0,0,0,30,101,.---,0.83,0.367,0.615,0.982,11.37,4.26,9.95,2.67,15.95
259," Rowland-Smith, R",CIN,0,0,4.91,6,0,0,0,7.1,7,5,4,0,4,9,0.269,1.5,0,0,0,1,3,0,0,4,9,1,0,0,0,0,33,143,.---,0.44,0.344,0.308,0.651,11.05,4.91,8.59,2.25,19.5
261," Miley, W",ARI,8,12,4.34,33,33,0,0,201.1,207,103,97,23,75,183,0.269,1.4,0,0,4,3,0,0,18,233,164,9,0,4,6,5,866,3217,0.4,1.42,0.333,0.413,0.746,8.18,3.35,9.25,2.44,15.98
262," Perez, M",TEX,4,3,4.38,8,8,0,0,51.1,50,25,25,3,19,35,0.269,1.34,2,2,1,1,0,0,13,66,36,1,0,0,4,1,207,777,0.571,1.83,0.34,0.403,0.743,6.14,3.33,8.77,1.84,15.14
263," Niese, J",NYM,9,11,3.4,30,30,0,0,187.2,193,80,71,17,45,138,0.268,1.27,0,0,7,0,0,0,19,218,185,3,0,9,6,1,786,2792,0.45,1.18,0.316,0.406,0.722,6.62,2.16,9.26,3.07,14.88
264," Anderson, C",ARI,9,7,4.01,21,21,0,0,114.1,117,56,51,16,40,105,0.268,1.37,0,0,2,2,0,0,9,104,118,4,0,2,2,0,486,1892,0.563,0.88,0.33,0.45,0.779,8.27,3.15,9.21,2.63,16.55
265," Chapman, K",HOU,2,0,4.64,21,0,0,1,21.1,22,11,11,3,11,19,0.268,1.55,0,0,0,0,1,5,1,28,17,0,0,0,0,0,97,375,1,1.65,0.351,0.427,0.778,8.02,4.64,9.28,1.73,17.58
266," Hughes, P",MIN,16,10,3.52,32,32,0,0,209.2,221,88,82,16,16,186,0.268,1.13,1,0,5,1,0,0,16,167,260,1,0,14,1,0,855,3046,0.615,0.64,0.284,0.39,0.674,7.98,0.69,9.49,11.63,14.53
267," Badenhop, B",BOS,0,3,2.29,70,0,1,4,70.2,70,20,18,1,19,40,0.268,1.26,0,0,2,5,11,13,14,109,49,2,0,5,1,0,289,1064,0,2.22,0.319,0.352,0.672,5.09,2.42,8.92,2.11,15.06
268," Porcello, R",DET,15,13,3.43,32,31,0,0,204.2,211,89,78,18,41,129,0.268,1.23,3,3,4,4,1,0,30,258,197,0,0,7,7,0,840,3055,0.536,1.31,0.306,0.406,0.712,5.67,1.8,9.28,3.15,14.93
269," Matzek, T",COL,6,11,4.05,20,19,0,0,117.2,120,53,53,9,44,91,0.267,1.39,1,1,3,1,1,0,13,137,108,3,0,5,3,1,503,1764,0.353,1.27,0.335,0.414,0.749,6.96,3.37,9.18,2.07,14.99
270," Tepesch, N",TEX,5,11,4.36,23,22,0,0,126,128,66,61,15,44,56,0.267,1.37,0,0,7,2,1,0,11,145,157,1,0,4,6,4,537,2029,0.313,0.92,0.335,0.438,0.774,4,3.14,9.14,1.27,16.1
271," Peacock, B",HOU,4,9,4.72,28,24,0,0,131.2,136,80,69,20,70,119,0.267,1.56,0,0,4,4,3,1,12,107,153,6,0,10,1,0,589,2373,0.308,0.7,0.357,0.444,0.801,8.13,4.78,9.3,1.7,18.02
272," Maurer, B",SEA,1,4,4.65,38,7,0,1,69.2,74,39,36,6,19,55,0.267,1.33,0,0,0,2,4,5,6,64,89,3,0,3,0,0,301,1134,0.2,0.72,0.311,0.394,0.705,7.11,2.45,9.56,2.89,16.28
273," Anderson, B",COL,1,3,2.91,8,8,0,0,43.1,44,18,14,1,13,29,0.267,1.32,0,0,0,3,0,0,6,63,31,0,0,1,1,1,180,664,0.25,2.03,0.318,0.37,0.688,6.02,2.7,9.14,2.23,15.32
273," Siegrist, K",STL,1,4,6.82,37,0,0,1,30.1,32,23,23,5,16,37,0.267,1.58,0,0,2,0,5,16,0,19,34,1,0,6,1,0,140,579,0.2,0.56,0.36,0.458,0.818,10.98,4.75,9.49,2.31,19.09
275," Vargas, J",KC,11,10,3.71,30,30,0,0,187,197,82,77,19,41,128,0.267,1.27,1,1,6,4,0,0,11,189,229,1,1,14,3,0,790,3003,0.524,0.83,0.31,0.403,0.713,6.16,1.97,9.48,3.12,16.06
276," Martinez, C",STL,2,4,4.03,57,7,1,6,89.1,90,41,40,4,36,84,0.266,1.41,0,0,4,8,13,17,5,103,69,8,1,5,3,0,386,1379,0.333,1.49,0.343,0.37,0.713,8.46,3.63,9.07,2.33,15.44
277," Chen, W",BAL,16,6,3.54,31,31,0,0,185.2,193,77,73,23,35,136,0.266,1.23,0,0,3,2,0,0,14,191,214,2,0,5,1,1,772,2977,0.727,0.89,0.301,0.426,0.727,6.59,1.7,9.36,3.89,16.03
278," Feldman, S",HOU,8,12,3.74,29,29,0,0,180.1,185,86,75,16,50,107,0.266,1.3,2,1,11,5,0,0,17,225,187,6,1,35,7,0,765,2964,0.4,1.2,0.322,0.403,0.725,5.34,2.5,9.23,2.14,16.44
279," Marshall, E",ARI,4,4,2.74,57,0,0,1,49.1,50,17,15,3,17,54,0.266,1.36,0,0,2,3,11,19,6,62,25,3,0,3,1,0,210,823,0.5,2.48,0.332,0.378,0.709,9.85,3.1,9.12,3.18,16.68
280," Santana, E",ATL,14,10,3.95,31,31,0,0,196,193,90,86,16,63,179,0.266,1.31,0,0,4,4,0,0,19,193,185,9,0,7,6,1,817,2987,0.583,1.04,0.323,0.401,0.724,8.22,2.89,8.86,2.84,15.24
281," Floyd, G",ATL,2,2,2.65,9,9,0,0,54.1,55,23,16,6,13,45,0.266,1.25,0,0,3,0,0,0,7,63,50,6,0,3,0,0,229,831,0.5,1.26,0.316,0.386,0.702,7.45,2.15,9.11,3.46,15.29
282," Nathan, J",DET,5,4,4.81,62,0,35,42,58,60,32,31,5,29,54,0.265,1.53,0,0,1,3,54,0,4,56,59,4,1,10,1,1,259,1062,0.556,0.95,0.349,0.372,0.721,8.38,4.5,9.31,1.86,18.31
283," Lackey, J",STL,14,10,3.82,31,31,0,0,198,206,94,84,24,47,164,0.265,1.28,1,0,1,1,0,0,19,217,198,4,2,17,3,0,833,3078,0.583,1.1,0.307,0.424,0.731,7.45,2.14,9.36,3.49,15.55
284," Chafin, A",ARI,0,1,3.86,3,3,0,0,14,13,6,6,0,8,10,0.265,1.5,0,0,1,1,0,0,3,18,10,2,0,0,0,0,60,258,0,1.8,0.379,0.306,0.685,6.43,5.14,8.36,1.25,18.43
285," Mejia, J",NYM,6,6,3.65,63,7,28,31,93.2,98,41,38,9,41,98,0.265,1.48,0,0,4,8,49,2,10,102,74,5,0,8,0,0,417,1550,0.5,1.38,0.345,0.378,0.723,9.42,3.94,9.42,2.39,16.55
286," Worley, V",PIT,8,4,2.85,18,17,0,0,110.2,112,43,35,9,22,79,0.265,1.21,1,1,3,1,0,0,13,137,105,4,0,0,3,0,458,1578,0.667,1.3,0.303,0.376,0.679,6.42,1.79,9.11,3.59,14.26
287," Chacin, J",COL,1,7,5.4,11,11,0,0,63.1,63,38,38,8,28,42,0.265,1.44,0,0,1,1,0,0,6,69,69,4,0,2,1,0,272,1027,0.125,1,0.341,0.45,0.79,5.97,3.98,8.95,1.5,16.22
287," Qualls, C",HOU,1,5,3.33,58,0,19,25,51.1,54,22,19,5,5,43,0.265,1.15,0,0,2,2,41,2,5,72,37,1,0,9,2,1,213,697,0.167,1.95,0.289,0.377,0.667,7.54,0.88,9.47,8.6,13.58
289," Buchanan, D",PHI,6,8,3.75,20,20,0,0,117.2,120,55,49,12,32,71,0.264,1.29,0,0,8,2,0,0,10,159,113,0,0,4,1,1,503,1817,0.429,1.41,0.322,0.399,0.721,5.43,2.45,9.18,2.22,15.44
290," Hale, D",ATL,4,5,3.3,45,6,0,0,87.1,89,38,32,5,39,44,0.264,1.47,0,0,3,8,13,4,13,133,75,5,0,13,3,0,383,1411,0.444,1.77,0.343,0.371,0.714,4.53,4.02,9.17,1.13,16.16
291," Capuano, C",NYY,3,4,4.35,40,12,0,1,97.1,101,51,47,10,34,84,0.264,1.39,0,0,4,3,4,4,4,100,106,8,1,1,1,1,429,1640,0.429,0.94,0.326,0.415,0.741,7.77,3.14,9.34,2.47,16.85
292," Webster, A",BOS,5,3,5.03,11,11,0,0,59,58,35,33,3,28,36,0.264,1.46,0,0,7,0,0,0,5,68,62,2,0,2,2,0,259,956,0.625,1.1,0.359,0.377,0.736,5.49,4.27,8.85,1.29,16.2
293," Jenkins, C",TOR,1,1,2.56,21,0,0,0,31.2,34,10,9,2,6,18,0.264,1.26,0,0,1,1,12,2,2,47,30,0,0,1,1,0,136,440,0.5,1.57,0.301,0.372,0.674,5.12,1.71,9.66,3,13.89
293," Pimentel, S",PIT,2,1,5.23,20,0,0,0,32.2,34,19,19,5,16,38,0.264,1.53,0,0,2,2,11,0,0,17,41,2,0,4,1,0,148,593,0.667,0.41,0.351,0.434,0.785,10.47,4.41,9.37,2.38,18.15
295," Hand, B",MIA,3,8,4.38,32,16,1,1,111,112,56,54,10,39,67,0.264,1.36,0,0,2,3,5,0,9,146,108,5,0,6,2,0,474,1790,0.273,1.35,0.327,0.405,0.732,5.43,3.16,9.08,1.72,16.13
296," Albers, M",HOU,0,0,0.9,8,0,0,1,10,10,1,1,0,3,8,0.263,1.3,0,0,1,0,1,3,1,12,8,0,0,1,2,0,42,170,.---,1.5,0.333,0.342,0.675,7.2,2.7,9,2.67,17
296," Beeler, D",CHC,0,2,3.27,2,2,0,0,11,10,5,4,0,7,6,0.263,1.55,0,0,0,1,0,0,1,14,9,1,0,0,1,1,46,187,0,1.56,0.378,0.368,0.746,4.91,5.73,8.18,0.86,17
296," Friedrich, C",COL,0,4,5.92,16,3,0,0,24.1,25,21,16,3,10,27,0.263,1.44,0,0,2,1,3,3,1,18,28,5,0,0,0,0,110,399,0,0.64,0.339,0.442,0.782,9.99,3.7,9.25,2.7,16.4
296," Kirkman, M",TEX,0,1,1.59,12,0,0,0,5.2,5,1,1,0,1,3,0.263,1.06,0,0,2,0,1,2,3,8,3,0,0,3,0,0,22,80,0,2.67,0.364,0.368,0.732,4.76,1.59,7.94,3,14.12
296," Lindblom, J",OAK,0,0,3.86,1,1,0,0,4.2,5,2,2,1,2,2,0.263,1.5,0,0,1,0,0,0,0,1,11,0,0,0,0,0,22,84,.---,0.09,0.364,0.474,0.837,3.86,3.86,9.64,1,18
296," Phelps, D",NYY,5,5,4.38,32,17,1,1,113,115,62,55,13,46,92,0.263,1.42,1,0,7,2,5,5,7,113,124,2,1,7,6,3,497,1925,0.5,0.91,0.341,0.412,0.753,7.33,3.66,9.16,2,17.04
296," Vizcaino, A",CHC,0,0,5.4,5,0,0,0,5,5,3,3,1,3,4,0.263,1.6,0,0,0,0,5,0,1,4,6,0,0,0,0,0,22,97,.---,0.67,0.364,0.474,0.837,7.2,5.4,9,1.33,19.4
303," Leake, M",CIN,11,13,3.7,33,33,0,0,214.1,217,93,88,23,50,164,0.263,1.25,0,0,13,3,0,0,20,277,181,4,0,12,4,2,902,3215,0.458,1.53,0.313,0.417,0.73,6.89,2.1,9.11,3.28,15
304," Huff, D",NYY,4,1,3.36,46,0,0,0,59,61,25,22,5,23,39,0.263,1.42,0,0,1,2,16,4,5,67,67,1,0,4,2,2,258,973,0.8,1,0.332,0.353,0.685,5.95,3.51,9.31,1.7,16.49
305," Workman, B",BOS,1,10,5.17,19,15,0,0,87,88,57,50,11,36,70,0.263,1.43,0,0,1,0,2,1,4,90,93,2,0,13,7,0,378,1429,0.091,0.97,0.333,0.415,0.748,7.24,3.72,9.1,1.94,16.43
306," Redmond, T",TOR,1,4,3.24,42,0,1,1,75,73,33,27,5,27,60,0.263,1.33,0,0,2,6,14,0,8,53,99,2,0,7,6,0,314,1205,0.2,0.54,0.327,0.399,0.726,7.2,3.24,8.76,2.22,16.07
307," De La Rosa, E",ARI,2,0,2.95,25,0,0,1,36.2,37,12,12,2,14,32,0.262,1.39,0,0,3,4,12,0,4,33,39,1,1,0,0,0,158,605,1,0.85,0.342,0.348,0.689,7.85,3.44,9.08,2.29,16.5
308," Fien, C",MIN,5,6,3.98,73,0,1,5,63.1,64,29,28,7,10,51,0.262,1.17,0,0,0,0,15,26,5,51,84,2,0,1,0,0,260,987,0.455,0.61,0.287,0.418,0.705,7.25,1.42,9.09,5.1,15.58
308," Wright, W",CHC,0,3,3.17,58,0,0,2,48.1,48,19,17,2,19,37,0.262,1.39,0,0,2,2,15,9,5,62,41,2,0,2,2,0,209,772,0,1.51,0.333,0.333,0.667,6.89,3.54,8.94,1.95,15.97
310," Greene, S",NYY,5,4,3.78,15,14,0,0,78.2,81,38,33,8,29,81,0.262,1.4,0,0,6,0,0,0,8,84,64,1,0,5,3,0,345,1353,0.556,1.31,0.336,0.379,0.715,9.27,3.32,9.27,2.79,17.2
311," Baker, S",TEX,3,4,5.47,25,8,0,0,80.2,82,49,49,15,14,55,0.262,1.19,0,0,2,3,13,0,5,59,120,0,0,5,2,0,332,1193,0.429,0.49,0.295,0.495,0.79,6.14,1.56,9.15,3.93,14.79
312," Lyles, J",COL,7,4,4.33,22,22,0,0,126.2,127,64,61,12,46,90,0.262,1.37,0,0,8,1,0,0,12,168,107,6,0,6,0,0,546,2100,0.636,1.57,0.334,0.416,0.75,6.39,3.27,9.02,1.96,16.58
313," Peralta, W",MIL,17,11,3.53,32,32,0,0,198.2,198,88,78,23,61,154,0.261,1.3,0,0,7,0,0,0,24,257,161,7,0,19,5,1,838,3192,0.607,1.6,0.321,0.393,0.714,6.98,2.76,8.97,2.52,16.07
314," Janssen, C",TOR,3,3,3.94,50,0,25,30,45.2,47,22,20,6,7,28,0.261,1.18,0,0,1,0,42,0,2,46,63,0,0,3,0,0,192,701,0.5,0.73,0.291,0.406,0.697,5.52,1.38,9.26,4,15.35
315," Maness, S",STL,6,4,2.91,73,0,3,3,80.1,77,29,26,7,11,55,0.261,1.1,0,0,2,3,17,11,12,113,59,2,1,1,3,0,317,1094,0.6,1.92,0.288,0.38,0.668,6.16,1.23,8.63,5,13.62
316," Oliveros, L",MIN,0,1,7.11,7,0,0,0,6.1,6,5,5,2,3,5,0.261,1.42,0,0,0,0,2,0,1,5,8,2,0,0,0,0,27,123,0,0.63,0.333,0.609,0.942,7.11,4.26,8.53,1.67,19.42
316," Veal, D",CWS,0,0,7.5,7,0,0,0,6,6,5,5,0,7,6,0.261,2.17,0,0,1,1,3,2,0,5,7,1,0,1,0,0,32,131,.---,0.71,0.438,0.391,0.829,9,10.5,9,0.86,21.83
318," Gallardo, Y",MIL,8,11,3.51,32,32,0,0,192.1,195,86,75,21,54,146,0.261,1.29,0,0,4,2,0,0,13,243,175,8,0,9,4,4,817,3216,0.421,1.39,0.313,0.385,0.698,6.83,2.53,9.12,2.7,16.72
319," Happ, J",TOR,11,11,4.22,30,26,0,0,158,160,79,74,22,51,133,0.261,1.34,0,0,2,0,2,0,12,153,174,1,0,7,3,1,673,2710,0.5,0.88,0.317,0.453,0.77,7.58,2.91,9.11,2.61,17.15
320," Ranaudo, A",BOS,4,3,4.81,7,7,0,0,39.1,39,21,21,10,16,15,0.26,1.4,0,0,0,0,0,0,1,37,63,2,0,3,1,0,170,635,0.571,0.59,0.324,0.513,0.837,3.43,3.66,8.92,0.94,16.14
321," Gausman, K",BAL,7,7,3.57,20,20,0,0,113.1,111,48,45,7,38,88,0.26,1.31,1,0,1,0,0,0,9,113,125,9,0,5,3,1,476,1951,0.5,0.9,0.317,0.368,0.685,6.99,3.02,8.81,2.32,17.21
322," Stites, M",ARI,0,0,5.73,37,0,0,0,33,33,23,21,6,16,26,0.26,1.48,0,0,1,1,11,2,1,39,33,2,0,0,0,0,148,557,.---,1.18,0.345,0.48,0.825,7.09,4.36,9,1.63,16.88
323," Straily, D",CHC,1,3,6.75,14,8,0,0,52,53,41,39,10,24,47,0.26,1.48,0,0,2,1,0,0,2,44,61,2,0,4,1,0,231,881,0.25,0.72,0.342,0.49,0.832,8.13,4.15,9.17,1.96,16.94
324," Rosscup, Z",CHC,1,0,9.45,18,0,0,0,13.1,14,14,14,2,12,21,0.259,1.95,0,0,0,1,5,1,0,7,12,0,0,0,0,0,66,295,1,0.58,0.394,0.481,0.875,14.18,8.1,9.45,1.75,22.13
324," Wilson, B",LAD,2,4,4.66,61,0,1,5,48.1,49,26,25,5,29,54,0.259,1.61,0,0,4,3,6,22,5,36,51,1,0,7,3,0,223,1020,0.333,0.71,0.369,0.402,0.771,10.06,5.4,9.12,1.86,21.1
