RK,Player,Team,Pos,G,GS,INN,TC,PO,A,E,DP,SB,CS,SBPCT,PB,C_WP,FPCT¡¿,RF
564," Hague, M",PIT,1B,18,14,111,127,114,12,1,13,-,-,-,-,-,0.992,7
565," Hill, A",ARI,2B,153,151,1336.2,757,264,487,6,94,-,-,-,-,-,0.992,4.91
566," Pedroia, D",BOS,2B,141,139,1216,625,228,392,5,100,-,-,-,-,-,0.992,4.4
567," Belt, B",SF,1B,143,106,1003.2,998,917,73,8,85,-,-,-,-,-,0.992,6.92
568," Fielder, P",DET,1B,162,159,1392.2,1372,1256,105,11,113,-,-,-,-,-,0.992,8.4
569," Barajas, R",PIT,C,100,98,827,748,701,41,6,4,93,6,0.939,7,25,0.992,7.42
570," Thole, J",NYM,C,100,90,798.1,746,690,50,6,3,57,17,0.77,18,18,0.992,7.4
571," Viciedo, D",CWS,LF,143,129,1093,248,233,13,2,0,-,-,-,-,-,0.992,1.72
572," Carp, M",SEA,LF,51,44,368.2,245,229,14,2,15,-,-,-,-,-,0.992,4.76
573," Montero, M",ARI,C,139,136,1190,1095,1008,78,9,8,44,32,0.579,5,38,0.992,7.81
574," Cano, R",NYY,2B,163,150,1343.1,726,285,435,6,92,-,-,-,-,-,0.992,4.42
575," Lobaton, J",TB,C,67,50,467,480,448,28,4,3,42,8,0.84,0,20,0.992,7.1
575," Petersen, B",MIA,LF,75,57,528.1,120,115,4,1,1,-,-,-,-,-,0.992,1.59
577," Hundley, N",SD,C,56,56,492,478,426,48,4,1,54,25,0.684,3,17,0.992,8.46
578," Lind, A",TOR,1B,89,57,500.1,587,545,37,5,64,-,-,-,-,-,0.991,6.54
579," Wilson, B",TOR,C,76,58,509.1,468,430,34,4,7,45,18,0.714,2,8,0.991,6.11
580," Beltran, C",STL,RF,144,132,1174,233,221,10,2,0,-,-,-,-,-,0.991,1.6
581," Janish, P",ATL,SS,55,49,450.1,231,63,166,2,34,-,-,-,-,-,0.991,4.16
582," Freeman, F",ATL,1B,146,145,1289.1,1381,1295,74,12,122,-,-,-,-,-,0.991,9.38
583," McLouth, N",BAL,LF,77,62,584.1,115,113,1,1,0,-,-,-,-,-,0.991,1.48
584," Alonso, Y",SD,1B,149,144,1276.1,1377,1269,96,12,77,-,-,-,-,-,0.991,9.16
585," Kipnis, J",CLE,2B,149,145,1293.1,687,241,440,6,94,-,-,-,-,-,0.991,4.57
586," Posey, B",SF,C,146,140,1189,1144,1059,75,10,22,87,38,0.696,2,26,0.991,7.77
587," Carrera, E",CLE,LF,52,37,354.1,114,112,1,1,0,-,-,-,-,-,0.991,2.17
588," Maybin, C",SD,CF,145,136,1210.1,337,330,4,3,1,-,-,-,-,-,0.991,2.3
589," Buck, J",MIA,C,105,103,915,779,715,57,7,4,48,18,0.727,7,16,0.991,7.35
590," Olivo, M",SEA,C,85,68,625.2,556,505,46,5,5,47,21,0.691,8,26,0.991,6.48
591," De Aza, A",CWS,LF,137,127,1133.1,333,326,4,3,1,-,-,-,-,-,0.991,2.41
591," Keppinger, J",TB,2B,124,85,672.2,333,212,118,3,35,-,-,-,-,-,0.991,2.66
593," Guzman, J",SD,LF,83,64,543.2,220,201,17,2,9,-,-,-,-,-,0.991,2.63
593," Schierholtz, N",PHI,RF,87,52,533.1,110,109,0,1,0,-,-,-,-,-,0.991,1.25
595," Saltalamacchia, J",BOS,C,117,95,854,764,716,41,7,3,80,18,0.816,6,23,0.991,6.47
596," Gose, A",TOR,RF,61,49,438,109,106,2,1,2,-,-,-,-,-,0.991,1.77
597," Lucroy, J",MIL,C,88,80,717.1,755,714,34,7,4,70,19,0.787,2,27,0.991,8.5
598," Napoli, M",TEX,C,109,93,827,744,685,52,7,14,42,11,0.792,8,16,0.991,6.76
599," Howard, R",PHI,1B,67,66,589.2,530,495,30,5,37,-,-,-,-,-,0.991,7.84
599," Kearns, A",MIA,LF,38,29,246,106,104,1,1,2,-,-,-,-,-,0.991,2.76
601," Wieters, M",BAL,C,143,132,1188.2,1056,994,52,10,7,51,32,0.614,5,27,0.991,7.31
602," LaHair, B",CHC,RF,94,86,722.1,527,504,18,5,44,-,-,-,-,-,0.991,5.55
603," Laird, G",DET,C,58,49,429,419,393,22,4,2,42,10,0.808,2,14,0.99,7.16
604," Brantly, R",MIA,C,28,28,247.2,209,191,16,2,1,18,4,0.818,6,12,0.99,7.39
605," Polanco, P",PHI,3B,80,72,664.2,207,57,148,2,10,-,-,-,-,-,0.99,2.56
605," Young, C",OAK,CF,89,84,725,207,201,4,2,1,-,-,-,-,-,0.99,2.3
607," Stewart, C",NYY,C,54,46,395.1,408,379,25,4,3,27,8,0.771,8,10,0.99,7.48
608," Upton, M",TB,CF,145,141,1254.2,303,290,10,3,4,-,-,-,-,-,0.99,2.07
609," Gutierrez, F",SEA,CF,38,38,322.2,100,98,1,1,0,-,-,-,-,-,0.99,2.61
609," Recker, A",NYM,C,19,13,120.2,100,91,8,1,5,7,7,0.5,2,2,0.99,5.21
611," Beckham, G",CWS,2B,150,148,1308.2,698,280,411,7,110,-,-,-,-,-,0.99,4.61
612," Huff, A",SF,1B,21,15,120.2,99,91,7,1,3,-,-,-,-,-,0.99,4.67
613," Baker, J",SD,C,56,52,460.1,395,368,23,4,0,49,9,0.845,7,21,0.99,6.98
614," Figgins, C",SEA,LF,61,44,415.1,98,78,19,1,1,-,-,-,-,-,0.99,1.59
614," Lavarnway, R",BOS,C,44,25,219,196,183,11,2,0,28,3,0.903,0,10,0.99,4.41
616," Maldonado, M",MIL,C,73,58,547,585,532,47,6,7,32,15,0.681,2,23,0.99,7.93
617," Santana, C",CLE,3B,149,115,1018,877,790,78,9,24,70,25,0.737,10,44,0.99,5.83
618," Worth, D",DET,SS,40,24,226,97,38,58,1,16,-,-,-,-,-,0.99,2.4
619," Markakis, N",BAL,RF,104,102,926,192,187,3,2,0,-,-,-,-,-,0.99,1.83
619," Maxwell, J",HOU,CF,117,77,693,192,185,5,2,2,-,-,-,-,-,0.99,1.62
621," Castro, J",HOU,C,79,73,646.2,571,525,40,6,6,57,13,0.814,8,38,0.989,7.15
622," Treanor, M",LAD,C,35,33,288.2,285,261,21,3,3,18,6,0.75,0,9,0.989,8.06
623," Soto, G",TEX,C,97,92,806.2,759,714,37,8,3,65,21,0.756,2,28,0.989,7.74
624," Corporan, C",HOU,C,24,22,185.2,189,164,23,2,3,14,7,0.667,2,8,0.989,7.79
625," Clevenger, S",CHC,C,61,52,448.2,375,350,21,4,3,45,7,0.865,4,15,0.989,6.08
626," Pena, B",KC,C,61,46,426.1,374,352,18,4,4,52,16,0.765,5,7,0.989,6.07
627," Gimenez, C",TB,C,42,31,270,280,265,12,3,3,20,5,0.8,0,8,0.989,6.6
628," Blanco, G",SF,RF,138,89,878.1,186,181,3,2,0,-,-,-,-,-,0.989,1.33
628," Crisp, C",OAK,CF,115,109,972.2,279,272,4,3,2,-,-,-,-,-,0.989,2.4
630," Joyce, M",TB,LF,126,106,957.1,185,181,2,2,0,-,-,-,-,-,0.989,1.45
631," Norris, D",OAK,C,60,53,496.2,462,438,19,5,0,34,12,0.739,4,15,0.989,7.62
632," Podsednik, S",BOS,CF,62,50,437,92,88,3,1,0,-,-,-,-,-,0.989,1.47
632," Schafer, J",HOU,CF,87,82,692.2,184,178,4,2,1,-,-,-,-,-,0.989,2.09
634," Reynolds, M",BAL,1B,135,120,1099,1011,936,64,11,89,-,-,-,-,-,0.989,7.41
635," Pill, B",SF,1B,32,25,206.2,181,166,13,2,15,-,-,-,-,-,0.989,5.59
636," Bautista, J",TOR,RF,97,90,786.2,178,163,13,2,5,-,-,-,-,-,0.989,1.81
636," Punto, N",LAD,SS,69,36,372.2,178,59,117,2,21,-,-,-,-,-,0.989,2.55
638," Kottaras, G",OAK,C,61,49,419.1,355,336,15,4,2,38,8,0.826,3,12,0.989,5.75
639," Prado, M",ATL,LF,171,154,1370.1,353,250,99,4,23,-,-,-,-,-,0.989,2.04
640," Span, D",MIN,CF,126,122,1073.1,349,339,6,4,3,-,-,-,-,-,0.989,2.74
641," Boesch, B",DET,RF,129,115,909.2,174,167,5,2,1,-,-,-,-,-,0.989,1.33
641," Ka'aihue, K",OAK,1B,34,21,179.2,174,160,12,2,24,-,-,-,-,-,0.989,5.06
643," Ackley, D",SEA,2B,157,147,1317.2,695,289,398,8,96,-,-,-,-,-,0.988,4.38
644," Trout, M",LAA,CF,181,138,1225.2,347,340,3,4,1,-,-,-,-,-,0.988,1.9
645," Snider, T",PIT,RF,48,41,348.1,86,84,1,1,1,-,-,-,-,-,0.988,1.77
646," Grandal, Y",SD,C,55,52,461.1,429,386,38,5,2,44,13,0.772,8,10,0.988,7.71
647," Berry, Q",DET,LF,95,70,644,171,167,2,2,0,-,-,-,-,-,0.988,1.78
648," Young, M",TEX,1B,157,83,735,511,406,99,6,48,-,-,-,-,-,0.988,3.22
649," Baxter, M",NYM,RF,65,44,406.1,85,81,3,1,2,-,-,-,-,-,0.988,1.29
649," Jones, A",NYY,RF,80,55,452.2,85,81,3,1,2,-,-,-,-,-,0.988,1.05
649," Peralta, J",DET,SS,149,145,1277.2,595,229,359,7,75,-,-,-,-,-,0.988,3.95
649," Tracy, C",WSH,3B,24,12,121.1,85,67,17,1,6,-,-,-,-,-,0.988,3.5
653," Swisher, N",NYY,RF,162,134,1166.2,497,469,22,6,23,-,-,-,-,-,0.988,3.03
654," Ethier, A",LAD,RF,149,143,1265.1,244,238,3,3,1,-,-,-,-,-,0.988,1.62
655," Saunders, M",SEA,CF,140,133,1188.1,323,315,4,4,1,-,-,-,-,-,0.988,2.28
656," Aoki, N",MIL,RF,139,119,1092,242,231,8,3,2,-,-,-,-,-,0.988,1.72
657," Hill, K",TEX,C,11,10,87,80,71,8,1,0,6,2,0.75,0,1,0.988,7.18
658," Leon, S",WSH,C,12,9,83.1,79,73,5,1,1,6,1,0.857,3,3,0.987,6.5
658," Mercer, J",PIT,SS,36,13,146.1,79,20,58,1,8,-,-,-,-,-,0.987,2.17
658," Roberts, B",BAL,2B,17,17,149,79,30,48,1,9,-,-,-,-,-,0.987,4.59
661," Blanco, H",ARI,C,21,18,160.2,157,141,14,2,5,3,3,0.5,2,7,0.987,7.38
661," Lombardozzi, S",WSH,2B,106,83,749.2,314,146,164,4,29,-,-,-,-,-,0.987,2.92
663," Herrera, J",COL,SS,74,55,509,235,86,146,3,23,-,-,-,-,-,0.987,3.14
663," Holliday, M",STL,LF,154,152,1312.2,235,226,6,3,1,-,-,-,-,-,0.987,1.51
665," Dominguez, M",HOU,3B,31,27,245.2,78,18,59,1,9,-,-,-,-,-,0.987,2.48
665," Murphy, D",MIA,3B,37,26,245,78,28,49,1,6,-,-,-,-,-,0.987,2.08
667," Pagan, A",SF,CF,152,148,1279.1,389,377,7,5,2,-,-,-,-,-,0.987,2.53
668," Cespedes, Y",OAK,LF,130,102,900.2,233,221,9,3,0,-,-,-,-,-,0.987,1.77
669," Turner, J",NYM,1B,46,31,286,154,96,56,2,19,-,-,-,-,-,0.987,3.3
670," Davis, C",BAL,1B,140,77,661,461,424,31,6,37,-,-,-,-,-,0.987,3.25
671," Nieves, W",ARI,C,26,19,178,153,141,10,2,2,17,3,0.85,1,8,0.987,5.81
672," Canzler, R",CLE,LF,25,18,144,76,72,3,1,5,-,-,-,-,-,0.987,3
672," Rivera, J",LAD,LF,102,74,628,380,353,22,5,20,-,-,-,-,-,0.987,3.68
672," Simmons, A",ATL,SS,49,49,426,228,67,158,3,31,-,-,-,-,-,0.987,4.59
675," Carter, C",OAK,1B,63,51,469.2,453,433,14,6,29,-,-,-,-,-,0.987,7.1
676," Cruz, N",TEX,RF,164,148,1307,301,288,9,4,2,-,-,-,-,-,0.987,1.81
677," Abreu, T",KC,2B,22,17,160.2,75,27,47,1,15,-,-,-,-,-,0.987,3.36
677," Adams, M",STL,1B,24,23,194.2,225,210,12,3,13,-,-,-,-,-,0.987,9.25
679," Solano, D",MIA,2B,83,72,634.2,295,107,184,4,32,-,-,-,-,-,0.986,3.51
680," Jones, G",PIT,1B,142,123,996.2,663,603,51,9,47,-,-,-,-,-,0.986,4.61
681," Colvin, T",COL,RF,138,99,891,366,346,15,5,12,-,-,-,-,-,0.986,2.62
682," Abreu, B",LAD,RF,58,50,377.2,73,70,2,1,1,-,-,-,-,-,0.986,1.24
682," Cuddyer, M",COL,RF,100,92,799,365,339,21,5,25,-,-,-,-,-,0.986,3.6
682," Green, T",MIL,3B,36,22,203,146,116,28,2,12,-,-,-,-,-,0.986,4
685," Doumit, R",MIN,C,130,78,680,362,335,22,5,3,31,8,0.795,2,22,0.986,2.75
686," Frazier, T",CIN,3B,121,109,964.1,505,372,126,7,34,-,-,-,-,-,0.986,4.12
687," Schumaker, S",STL,2B,87,68,575.1,285,137,144,4,35,-,-,-,-,-,0.986,3.23
688," Martinez, J",HOU,LF,105,97,833,142,131,9,2,0,-,-,-,-,-,0.986,1.33
689," Baker, J",ATL,1B,64,48,397,212,186,23,3,15,-,-,-,-,-,0.986,3.27
690," Heyward, J",ATL,RF,156,151,1355.2,351,335,11,5,4,-,-,-,-,-,0.986,2.22
691," Kotsay, M",SD,LF,33,29,216,70,67,2,1,4,-,-,-,-,-,0.986,2.09
692," Escobar, E",MIN,SS,52,33,324.2,139,44,93,2,16,-,-,-,-,-,0.986,2.63
693," Quintero, H",MIL,C,43,40,355,343,310,28,5,5,32,17,0.653,2,12,0.985,7.86
694," Walker, N",PIT,2B,126,124,1068.2,604,234,361,9,76,-,-,-,-,-,0.985,4.72
695," Ryan, B",SEA,SS,138,134,1170.2,601,196,396,9,104,-,-,-,-,-,0.985,4.29
696," Francoeur, J",KC,RF,149,146,1299.1,265,242,19,4,3,-,-,-,-,-,0.985,1.75
697," Hunter, T",LAA,CF,140,128,1112.2,258,240,14,4,5,-,-,-,-,-,0.984,1.81
698," Upton, J",ARI,RF,149,148,1280.2,320,309,6,5,2,-,-,-,-,-,0.984,2.11
699," Amarista, A",SD,SS,108,64,594.1,252,120,128,4,22,-,-,-,-,-,0.984,2.3
700," Heisey, C",CIN,LF,112,80,738,188,181,4,3,0,-,-,-,-,-,0.984,1.65
701," Ruggiano, J",MIA,CF,98,74,662.1,186,180,3,3,0,-,-,-,-,-,0.984,1.87
702," Uggla, D",ATL,2B,152,151,1348.1,741,258,471,12,103,-,-,-,-,-,0.984,4.8
702," Willingham, J",MIN,LF,144,118,1027.2,247,237,6,4,2,-,-,-,-,-,0.984,1.69
704," Altuve, J",HOU,2B,147,142,1226.2,678,257,410,11,83,-,-,-,-,-,0.984,4.54
705," Getz, C",KC,2B,62,55,483.1,242,95,143,4,40,-,-,-,-,-,0.983,3.84
706," Cruz, L",LAD,3B,77,73,650,241,78,159,4,23,-,-,-,-,-,0.983,3.08
707," Smith, S",OAK,LF,113,58,515,120,115,3,2,0,-,-,-,-,-,0.983,1.04
708," Ankiel, R",WSH,CF,62,37,382,119,115,2,2,0,-,-,-,-,-,0.983,1.89
709," Johnson, J",MIA,P,31,31,191.1,59,25,33,1,3,-,-,-,-,-,0.983,1.87
709," Masterson, J",CLE,P,34,34,206.1,59,24,34,1,2,-,-,-,-,-,0.983,1.71
709," Nava, D",BOS,LF,83,68,631.2,118,111,5,2,0,-,-,-,-,-,0.983,1.4
712," Johnson, K",TOR,2B,139,133,1179.2,644,247,386,11,100,-,-,-,-,-,0.983,4.55
713," Bay, J",NYM,LF,65,54,457.1,117,113,2,2,0,-,-,-,-,-,0.983,1.77
714," Tabata, J",PIT,RF,109,79,736.1,175,166,6,3,0,-,-,-,-,-,0.983,1.58
715," Bianchi, J",MIL,SS,24,15,151,58,18,39,1,7,-,-,-,-,-,0.983,2.38
715," Burnett, A",PIT,P,31,31,202.1,58,21,36,1,1,-,-,-,-,-,0.983,1.84
715," Sweeney, R",BOS,RF,68,50,467.1,116,111,3,2,2,-,-,-,-,-,0.983,1.68
718," Hinske, E",ATL,LF,29,18,170.2,114,104,8,2,6,-,-,-,-,-,0.982,3.86
718," Wallace, B",HOU,1B,66,59,515.2,513,457,47,9,44,-,-,-,-,-,0.982,7.64
720," Escobar, Y",TOR,SS,144,140,1250.2,683,240,431,12,100,-,-,-,-,-,0.982,4.66
721," Jones, A",BAL,CF,163,161,1458,454,439,7,8,0,-,-,-,-,-,0.982,2.74
722," Stubbs, D",CIN,CF,135,123,1107.1,282,272,5,5,1,-,-,-,-,-,0.982,2.05
723," Ellsbury, J",BOS,CF,74,71,611.1,169,164,2,3,1,-,-,-,-,-,0.982,2.24
724," Ramirez, A",CWS,SS,158,157,1392,673,227,434,12,93,-,-,-,-,-,0.982,4.18
725," Sogard, E",OAK,2B,35,25,254.1,112,35,75,2,12,-,-,-,-,-,0.982,3.14
726," Izturis, C",WSH,SS,53,40,374,167,46,118,3,17,-,-,-,-,-,0.982,3.09
727," Scutaro, M",SF,2B,160,149,1302.2,723,284,426,13,92,-,-,-,-,-,0.982,4.44
728," Reddick, J",OAK,RF,161,141,1279.1,331,310,15,6,3,-,-,-,-,-,0.982,2.02
729," Butler, B",KC,DH,158,20,165.2,165,147,15,3,18,-,-,-,-,-,0.982,1.03
729," Johnson, N",BAL,1B,24,5,43,55,51,3,1,7,-,-,-,-,-,0.982,2.25
729," Nady, X",SF,LF,55,39,319.1,55,52,2,1,0,-,-,-,-,-,0.982,0.98
732," Sanchez, H",SF,C,57,48,441,383,350,26,7,4,40,12,0.769,3,24,0.982,6.6
733," Vizquel, O",TOR,2B,55,37,354.1,164,58,103,3,19,-,-,-,-,-,0.982,2.93
734," Gonzalez, C",COL,LF,131,131,1127.2,218,207,7,4,0,-,-,-,-,-,0.982,1.63
735," Morrison, L",MIA,LF,83,75,635,272,237,30,5,20,-,-,-,-,-,0.982,3.22
736," Fuld, S",TB,LF,39,23,232,54,51,2,1,0,-,-,-,-,-,0.981,1.36
737," Gomez, C",MIL,CF,128,98,911.1,269,255,9,5,4,-,-,-,-,-,0.981,2.06
738," Castillo, W",CHC,C,50,46,413.2,376,345,24,7,2,33,11,0.75,4,15,0.981,7.38
739," Johnson, R",ATL,LF,98,54,506.1,107,102,3,2,1,-,-,-,-,-,0.981,1.07
740," Pennington, C",ARI,SS,125,116,1052,585,217,357,11,70,-,-,-,-,-,0.981,4.59
741," Utley, C",PHI,2B,81,81,720.1,372,156,209,7,32,-,-,-,-,-,0.981,4.51
742," Rosario, W",COL,C,109,101,890.2,796,702,79,15,6,64,30,0.681,21,63,0.981,7.17
743," Conger, H",LAA,C,7,6,55,53,48,4,1,0,6,2,0.75,0,3,0.981,7.43
743," Moss, B",OAK,1B,81,66,601.2,477,442,26,9,38,-,-,-,-,-,0.981,5.78
745," Espinosa, D",WSH,2B,162,153,1378.2,687,235,439,13,90,-,-,-,-,-,0.981,4.16
746," Rasmus, C",TOR,CF,148,138,1237.1,317,304,7,6,1,-,-,-,-,-,0.981,2.1
747," Presley, A",PIT,LF,93,78,688,158,153,2,3,1,-,-,-,-,-,0.981,1.67
748," Cabrera, M",SF,LF,117,112,979.2,209,198,7,4,3,-,-,-,-,-,0.981,1.75
749," Bruce, J",CIN,RF,154,149,1343.1,311,297,8,6,1,-,-,-,-,-,0.981,1.98
750," Lopez, J",CWS,2B,81,46,425.1,154,80,71,3,12,-,-,-,-,-,0.981,1.86
751," Damon, J",CLE,LF,61,52,396,102,99,1,2,0,-,-,-,-,-,0.98,1.64
751," Robinson, T",SEA,LF,46,39,367.1,102,100,0,2,0,-,-,-,-,-,0.98,2.17
753," Jeter, D",NYY,SS,160,133,1186.1,506,172,324,10,67,-,-,-,-,-,0.98,3.1
754," Casilla, A",MIN,2B,100,84,756,454,178,267,9,82,-,-,-,-,-,0.98,4.45
755," Parra, G",ARI,RF,112,90,841.2,201,189,8,4,1,-,-,-,-,-,0.98,1.76
756," Iglesias, J",BOS,SS,25,23,193.2,100,27,71,2,16,-,-,-,-,-,0.98,3.92
757," Rios, A",CWS,RF,156,156,1369,349,333,9,7,2,-,-,-,-,-,0.98,2.19
758," Thames, E",SEA,RF,80,70,620,149,145,1,3,0,-,-,-,-,-,0.98,1.83
759," Hayes, B",MIA,C,33,31,278,247,221,21,5,1,22,6,0.786,1,8,0.98,7.33
760," Shoppach, K",NYM,C,73,64,566,493,454,29,10,3,32,16,0.667,8,16,0.98,6.62
761," Lowrie, J",HOU,SS,93,90,773.1,394,102,284,8,48,-,-,-,-,-,0.98,4.15
762," Sellers, J",LAD,2B,19,12,108.2,49,20,28,1,6,-,-,-,-,-,0.98,2.53
763," Carroll, J",MIN,2B,147,130,1163.2,582,193,377,12,85,-,-,-,-,-,0.979,3.88
763," Conrad, B",TB,2B,37,21,199,97,56,39,2,5,-,-,-,-,-,0.979,2.57
765," Gamel, M",MIL,1B,21,20,159,145,134,8,3,15,-,-,-,-,-,0.979,6.76
766," Braun, R",MIL,LF,153,151,1318,288,276,6,6,1,-,-,-,-,-,0.979,1.84
766," Jackson, B",CHC,CF,39,38,313.1,96,94,0,2,0,-,-,-,-,-,0.979,2.41
768," Correia, K",PIT,P,32,28,171,47,23,23,1,1,-,-,-,-,-,0.979,1.44
768," Flaherty, R",BAL,2B,73,42,395,141,68,70,3,15,-,-,-,-,-,0.979,1.89
768," Roberts, R",TB,2B,133,114,1028,423,131,283,9,42,-,-,-,-,-,0.979,3.11
768," Santiago, R",DET,2B,97,62,607.2,282,88,188,6,36,-,-,-,-,-,0.979,2.85
772," Carpenter, M",STL,3B,104,67,625,421,351,61,9,37,-,-,-,-,-,0.979,3.96
773," Berkman, L",STL,1B,23,22,173.1,187,170,13,4,22,-,-,-,-,-,0.979,7.96
774," Harper, B",WSH,LF,164,133,1188,326,311,8,7,3,-,-,-,-,-,0.979,1.95
775," Cairo, M",CIN,3B,46,30,285.1,232,179,48,5,15,-,-,-,-,-,0.978,4.93
776," Cobb, A",TB,P,23,23,136.1,46,18,27,1,3,-,-,-,-,-,0.978,1.96
777," Rollins, J",PHI,SS,156,152,1364,594,204,377,13,74,-,-,-,-,-,0.978,3.72
778," Hudson, O",CWS,3B,77,66,599.1,273,104,163,6,33,-,-,-,-,-,0.978,3.47
779," Francisco, B",TB,LF,69,33,289.2,45,43,1,1,0,-,-,-,-,-,0.978,0.64
779," Hechavarria, A",TOR,SS,43,39,340.2,135,40,92,3,21,-,-,-,-,-,0.978,3.07
779," Mendoza, L",KC,P,30,25,166,45,19,25,1,1,-,-,-,-,-,0.978,1.47
779," Trumbo, M",LAA,1B,153,121,983,315,294,14,7,8,-,-,-,-,-,0.978,2.01
783," Fowler, D",COL,CF,131,116,1026,267,257,4,6,2,-,-,-,-,-,0.978,1.99
783," Nieuwenhuis, K",NYM,CF,93,69,613.2,178,174,0,4,0,-,-,-,-,-,0.978,1.87
785," Kendrick, H",LAA,2B,148,142,1249.2,667,244,408,15,81,-,-,-,-,-,0.978,4.41
786," Weeks, J",OAK,2B,115,112,1013.2,485,181,293,11,63,-,-,-,-,-,0.977,4.12
787," Nolasco, R",MIA,P,31,31,191,44,22,21,1,3,-,-,-,-,-,0.977,1.39
788," Bonifacio, E",MIA,CF,66,64,550,175,130,41,4,7,-,-,-,-,-,0.977,2.59
789," Wigginton, T",PHI,1B,100,77,695,524,444,68,12,37,-,-,-,-,-,0.977,5.12
790," Crawford, C",LAD,LF,30,30,245.2,43,42,0,1,0,-,-,-,-,-,0.977,1.4
791," Ramirez, A",MIL,3B,146,143,1242.1,300,71,222,7,14,-,-,-,-,-,0.977,2.01
792," Bloomquist, W",ARI,SS,78,73,636.1,257,91,160,6,32,-,-,-,-,-,0.977,3.22
793," Duncan, S",CLE,LF,77,52,411.2,85,79,4,2,0,-,-,-,-,-,0.976,1.08
793," Headley, C",SD,3B,160,159,1399,425,100,315,10,20,-,-,-,-,-,0.976,2.59
793," Valdez, W",CIN,SS,74,44,435,170,72,94,4,19,-,-,-,-,-,0.976,2.24
796," Herrera, E",LAD,LF,73,44,407.1,127,80,44,3,11,-,-,-,-,-,0.976,1.7
797," Buck, T",HOU,LF,21,17,146,42,40,1,1,0,-,-,-,-,-,0.976,1.95
797," Gonzalez, M",HOU,SS,67,48,431.1,210,62,143,5,20,-,-,-,-,-,0.976,3.06
799," Nix, J",NYY,3B,73,52,462.2,167,66,97,4,18,-,-,-,-,-,0.976,2.23
800," Youkilis, K",CWS,3B,137,121,1019.2,374,179,186,9,40,-,-,-,-,-,0.976,2.66
801," Elmore, J",ARI,SS,22,15,142.2,83,25,56,2,12,-,-,-,-,-,0.976,3.68
802," Andrus, E",TEX,SS,157,150,1333,663,233,414,16,91,-,-,-,-,-,0.976,4.12
803," Zobrist, B",TB,2B,180,152,1341.2,496,232,252,12,55,-,-,-,-,-,0.976,2.69
804," Pence, H",SF,RF,159,158,1408.1,289,271,11,7,0,-,-,-,-,-,0.976,1.77
805," Murphy, D",NYM,2B,150,136,1188.1,618,274,329,15,74,-,-,-,-,-,0.976,4.02
806," Gallardo, Y",MIL,P,33,33,204,41,13,27,1,3,-,-,-,-,-,0.976,1.21
806," Moore, S",HOU,3B,70,53,441.1,246,178,62,6,16,-,-,-,-,-,0.976,3.43
808," Dyson, J",KC,CF,95,79,699,245,231,8,6,4,-,-,-,-,-,0.976,2.52
809," Hamilton, J",TEX,LF,191,136,1172,285,273,5,7,2,-,-,-,-,-,0.975,1.46
810," Cozart, Z",CIN,SS,138,131,1163.2,567,204,349,14,68,-,-,-,-,-,0.975,4.01
810," McBride, M",COL,1B,20,17,143,81,79,0,2,3,-,-,-,-,-,0.975,3.95
812," Theriot, R",SF,2B,93,81,740,364,153,202,9,53,-,-,-,-,-,0.975,3.82
813," Aybar, E",LAA,SS,139,137,1189.2,606,232,359,15,86,-,-,-,-,-,0.975,4.25
814," Eaton, A",ARI,CF,22,21,186,40,37,2,1,1,-,-,-,-,-,0.975,1.77
815," Aviles, M",TOR,SS,136,125,1126,598,208,375,15,89,-,-,-,-,-,0.975,4.29
816," Duda, L",NYM,LF,115,104,878.1,198,184,9,5,1,-,-,-,-,-,0.975,1.68
817," Andino, R",BAL,2B,127,107,1012,514,195,306,13,71,-,-,-,-,-,0.975,3.94
818," Chavez, E",BAL,LF,59,34,365,79,75,2,2,0,-,-,-,-,-,0.975,1.31
818," Robinson, S",STL,RF,63,29,304.2,79,74,3,2,1,-,-,-,-,-,0.975,1.22
820," Bogusevic, B",HOU,RF,126,83,809,197,187,5,5,3,-,-,-,-,-,0.975,1.52
821," Mather, J",CHC,RF,88,50,459,118,96,19,3,3,-,-,-,-,-,0.975,1.31
822," Weeks Jr., R",MIL,2B,154,152,1344.1,626,236,374,16,78,-,-,-,-,-,0.974,3.96
823," Infante, O",DET,2B,150,143,1273.1,704,233,453,18,98,-,-,-,-,-,0.974,4.57
824," Beltre, A",TEX,3B,152,129,1125.1,312,95,209,8,23,-,-,-,-,-,0.974,2
824," Billingsley, C",LAD,P,25,25,149.2,39,9,29,1,2,-,-,-,-,-,0.974,1.52
824," Boscan, J",ATL,C,6,2,29,39,37,1,1,0,3,0,1,0,0,0.974,6.33
824," Chen, W",BAL,P,32,32,192.2,39,7,31,1,2,-,-,-,-,-,0.974,1.19
824," DeRosa, M",WSH,LF,32,16,164.2,39,27,11,1,2,-,-,-,-,-,0.974,1.19
824," Harrison, M",TEX,P,32,32,213.1,39,13,25,1,3,-,-,-,-,-,0.974,1.19
824," Medlen, K",ATL,P,50,12,138,39,12,26,1,1,-,-,-,-,-,0.974,0.76
824," Wilson, J",ATL,SS,31,14,153,78,22,54,2,15,-,-,-,-,-,0.974,2.45
832," Pacheco, J",COL,3B,130,120,1001.1,541,374,153,14,41,5,0,1,0,3,0.974,4.05
833," Wright, D",NYM,3B,156,155,1354.1,386,107,269,10,20,-,-,-,-,-,0.974,2.41
