RK,Player,Team,Pos,G,GS,INN,TC,PO,A,E,DP,SB,CS,SBPCT,PB,C_WP,FPCT¡¿,RF
1," Mahtook, M",TB,LF,68,50,444.2,109,106,3,0,1,-,-,-,-,-,1,1.6
1," Manship, J",CLE,P,53,0,43.1,3,1,2,0,1,-,-,-,-,-,1,0.06
1," Mantiply, J",DET,P,5,0,2.2,1,0,1,0,0,-,-,-,-,-,1,0.2
1," Margot, M",SD,CF,10,8,71.2,31,31,0,0,0,-,-,-,-,-,1,3.1
1," Marinez, J",MIL,P,46,0,62.1,14,2,12,0,0,-,-,-,-,-,1,0.3
1," Mariot, M",PHI,P,25,0,21.2,4,1,3,0,0,-,-,-,-,-,1,0.16
1," Marks, J",TB,P,4,0,9,2,0,2,0,0,-,-,-,-,-,1,0.5
1," Marquez, G",COL,P,6,3,20.2,4,1,3,0,0,-,-,-,-,-,1,0.67
1," Marshall, E",ARI,P,15,0,15.1,3,0,3,0,0,-,-,-,-,-,1,0.2
1," Martin, C",SEA,P,9,2,25.2,2,0,2,0,0,-,-,-,-,-,1,0.22
1," Martinez, J",STL,1B,5,2,24,6,6,0,0,0,-,-,-,-,-,1,1.2
1," Martinez, N",TEX,P,12,5,38.2,4,1,3,0,1,-,-,-,-,-,1,0.33
1," Martinez, V",DET,DH,143,5,44,36,36,0,0,4,-,-,-,-,-,1,0.25
1," Mastroianni, D",TEX,RF,6,3,29,4,4,0,0,0,-,-,-,-,-,1,0.67
1," Matusz, B",CHC,P,8,1,9,1,0,1,0,0,-,-,-,-,-,1,0.13
1," McAllister, Z",CLE,P,53,2,52.1,8,5,3,0,0,-,-,-,-,-,1,0.15
1," McBride, M",OAK,C,19,11,99.1,88,83,5,0,0,8,1,0.889,3,3,1,4.63
1," McCarthy, B",LAD,P,10,9,40,8,2,6,0,0,-,-,-,-,-,1,0.8
1," McCarthy, K",KC,P,10,0,8.1,3,1,2,0,0,-,-,-,-,-,1,0.3
1," McCullers, L",HOU,P,14,14,81,19,9,10,0,4,-,-,-,-,-,1,1.36
1," McFarland, T",BAL,P,16,0,24.2,3,0,3,0,0,-,-,-,-,-,1,0.19
1," McGee, J",COL,P,57,0,45.2,5,4,1,0,0,-,-,-,-,-,1,0.09
1," McGehee, C",DET,3B,28,23,212,52,17,35,0,2,-,-,-,-,-,1,1.86
1," McHugh, C",HOU,P,33,33,184.2,30,11,19,0,2,-,-,-,-,-,1,0.91
1," Medlen, K",KC,P,6,6,24.1,4,2,2,0,1,-,-,-,-,-,1,0.67
1," Mejia, A",MIN,P,1,0,2.1,2,0,2,0,0,-,-,-,-,-,1,2
1," Melancon, M",WSH,P,75,0,71.1,17,10,7,0,1,-,-,-,-,-,1,0.23
1," Melville, T",CIN,P,3,2,9,3,0,3,0,0,-,-,-,-,-,1,1
1," Mengden, D",OAK,P,14,14,72,9,2,7,0,0,-,-,-,-,-,1,0.64
1," Merritt, R",CLE,P,4,1,11,3,0,3,0,1,-,-,-,-,-,1,0.75
1," Meyer, A",LAA,P,7,6,25.1,2,1,1,0,0,-,-,-,-,-,1,0.29
1," Middlebrooks, W",MIL,3B,8,8,62.2,25,6,19,0,3,-,-,-,-,-,1,3.13
1," Miley, W",BAL,P,30,30,166,23,2,21,0,0,-,-,-,-,-,1,0.77
1," Miller, A",CLE,P,70,0,74.1,6,4,2,0,0,-,-,-,-,-,1,0.09
1," Miller, J",COL,P,40,0,42.2,5,3,2,0,0,-,-,-,-,-,1,0.13
1," Miller, S",ARI,P,21,20,102,11,6,5,0,1,-,-,-,-,-,1,0.52
1," Mills, A",KC,P,3,0,3.1,2,1,1,0,0,-,-,-,-,-,1,0.67
1," Milone, T",MIN,P,19,12,69.1,15,3,12,0,0,-,-,-,-,-,1,0.79
1," Mitchell, B",NYY,P,5,5,25,1,0,1,0,0,-,-,-,-,-,1,0.2
1," Molleken, D",DET,P,4,0,8.1,3,1,2,0,0,-,-,-,-,-,1,0.75
1," Montero, R",NYM,P,9,3,19,2,0,2,0,0,-,-,-,-,-,1,0.22
1," Morales, F",TOR,P,5,0,4,1,0,1,0,0,-,-,-,-,-,1,0.2
1," Morales, K",KC,DH,150,11,90,57,54,3,0,4,-,-,-,-,-,1,0.38
1," Morimando, S",CLE,P,2,0,4.2,1,1,0,0,0,-,-,-,-,-,1,0.5
1," Morin, M",LAA,P,60,0,55.2,15,5,10,0,1,-,-,-,-,-,1,0.25
1," Morris, A",CIN,P,7,0,10,3,0,3,0,0,-,-,-,-,-,1,0.43
1," Morris, B",MIA,P,24,0,17.2,2,0,2,0,0,-,-,-,-,-,1,0.08
1," Morrow, B",SD,P,18,0,16,2,0,2,0,0,-,-,-,-,-,1,0.11
1," Morse, M",PIT,1B,1,1,8,5,5,0,0,1,-,-,-,-,-,1,5
1," Morton, C",PHI,P,4,4,17.1,3,1,2,0,0,-,-,-,-,-,1,0.75
1," Motte, J",COL,P,30,0,23.2,6,1,5,0,1,-,-,-,-,-,1,0.2
1," Murray, C",PHI,P,24,0,31.2,4,2,2,0,0,-,-,-,-,-,1,0.17
1," Musgrove, J",HOU,P,11,10,62,18,10,8,0,2,-,-,-,-,-,1,1.64
1," Narveson, C",MIA,P,6,0,8.1,1,0,1,0,0,-,-,-,-,-,1,0.17
1," Nathan, J",SF,P,10,0,6.1,1,1,0,0,0,-,-,-,-,-,1,0.1
1," Nava, D",KC,LF,46,33,266,84,79,5,0,2,-,-,-,-,-,1,1.83
1," Neal, Z",OAK,P,24,6,70,17,3,14,0,0,-,-,-,-,-,1,0.71
1," Neris, H",PHI,P,79,0,80.1,14,7,7,0,0,-,-,-,-,-,1,0.18
1," Nicholas, B",TEX,C,15,10,103,101,96,5,0,2,3,2,0.6,2,9,1,6.73
1," Nuno, V",SEA,P,55,1,58.2,6,2,4,0,0,-,-,-,-,-,1,0.11
1," O'Day, D",BAL,P,34,0,31,2,1,1,0,0,-,-,-,-,-,1,0.06
1," O'Rourke, R",MIN,P,26,0,25,5,3,2,0,0,-,-,-,-,-,1,0.19
1," Oberg, S",COL,P,24,0,26,4,1,3,0,0,-,-,-,-,-,1,0.17
1," Ogando, A",ARI,P,36,0,32,4,1,3,0,0,-,-,-,-,-,1,0.11
1," Ogando, N",MIA,P,14,0,15.2,6,3,3,0,0,-,-,-,-,-,1,0.43
1," Ohlendorf, R",CIN,P,64,0,65.2,5,2,3,0,0,-,-,-,-,-,1,0.08
1," Olivera, H",SD,LF,5,5,43,7,7,0,0,0,-,-,-,-,-,1,1.4
1," Olson, M",OAK,RF,9,6,57,31,31,0,0,2,-,-,-,-,-,1,3.44
1," Olson, T",CLE,P,1,0,2.2,1,0,1,0,0,-,-,-,-,-,1,1
1," Ondrusek, L",BAL,P,7,0,6.1,2,0,2,0,0,-,-,-,-,-,1,0.29
1," Ortiz, D",BOS,DH,140,1,5,5,5,0,0,0,-,-,-,-,-,1,0.04
1," Osuna, R",TOR,P,72,0,74,11,4,7,0,0,-,-,-,-,-,1,0.15
1," Otero, D",CLE,P,62,0,70.2,21,7,14,0,3,-,-,-,-,-,1,0.34
1," Ottavino, A",COL,P,34,0,27,3,3,0,0,0,-,-,-,-,-,1,0.09
1," Overton, D",OAK,P,7,5,24.1,6,1,5,0,0,-,-,-,-,-,1,0.86
1," Pacheco, J",ATL,C,11,7,60.1,19,11,8,0,1,-,-,-,-,-,1,1.73
1," Papelbon, J",WSH,P,37,0,35,1,0,1,0,0,-,-,-,-,-,1,0.03
1," Parker, B",LAA,P,17,0,17.1,2,2,0,0,0,-,-,-,-,-,1,0.12
1," Parker, J",SF,RF,43,27,257,54,53,1,0,0,-,-,-,-,-,1,1.26
1," Parmelee, C",NYY,1B,6,2,22,25,21,4,0,0,-,-,-,-,-,1,4.17
1," Parnell, B",DET,P,6,0,5.1,2,1,1,0,1,-,-,-,-,-,1,0.33
1," Patterson, J",COL,RF,9,3,36,27,26,1,0,0,-,-,-,-,-,1,3
1," Patton, S",CHC,P,17,0,21.2,2,2,0,0,0,-,-,-,-,-,1,0.12
1," Paulino, D",HOU,P,3,1,7,2,1,1,0,1,-,-,-,-,-,1,0.67
1," Pazos, J",NYY,P,7,0,3.1,2,0,2,0,1,-,-,-,-,-,1,0.29
1," Peacock, B",HOU,P,10,5,31.2,4,2,2,0,0,-,-,-,-,-,1,0.4
1," Pelfrey, M",DET,P,24,22,119,26,11,15,0,1,-,-,-,-,-,1,1.08
1," Pena, F",BAL,C,14,11,96.1,81,76,5,0,1,4,4,0.5,1,3,1,5.79
1," Pence, H",SF,RF,102,102,908.1,200,193,7,0,0,-,-,-,-,-,1,1.96
1," Peralta, D",ARI,RF,52,40,385,99,99,0,0,1,-,-,-,-,-,1,1.9
1," Peralta, J",CHC,P,31,0,27.1,3,1,2,0,0,-,-,-,-,-,1,0.1
1," Peralta, W",CIN,P,10,0,7.1,3,1,2,0,0,-,-,-,-,-,1,0.3
1," Perez, O",WSH,P,64,0,40,6,3,3,0,1,-,-,-,-,-,1,0.09
1," Perez, W",ATL,P,11,11,53.2,13,6,7,0,0,-,-,-,-,-,1,1.18
1," Perez, Y",MIA,SS,3,0,5.1,5,3,2,0,0,-,-,-,-,-,1,1.67
1," Petricka, J",CWS,P,9,0,8,4,1,3,0,1,-,-,-,-,-,1,0.44
1," Pham, T",STL,CF,69,37,377.2,73,71,2,0,1,-,-,-,-,-,1,1.06
1," Phegley, J",OAK,C,26,23,200.1,177,164,13,0,1,8,1,0.889,3,14,1,6.81
1," Plutko, A",CLE,P,2,0,3.2,1,0,1,0,0,-,-,-,-,-,1,0.5
1," Pollock, A",ARI,CF,12,11,86,32,31,1,0,0,-,-,-,-,-,1,2.67
1," Pompey, D",TOR,CF,5,0,2,1,1,0,0,0,-,-,-,-,-,1,0.2
1," Pounders, B",KC,P,13,0,12.2,1,0,1,0,0,-,-,-,-,-,1,0.08
1," Price, D",BOS,P,35,35,230,27,5,22,0,2,-,-,-,-,-,1,0.77
1," Purke, M",CWS,P,12,0,18,3,0,3,0,1,-,-,-,-,-,1,0.25
1," Putnam, Z",CWS,P,25,0,27.1,2,0,2,0,1,-,-,-,-,-,1,0.08
1," Quackenbush, K",SD,P,60,0,59.2,5,1,4,0,0,-,-,-,-,-,1,0.08
1," Querecuto, J",TB,3B,4,3,27,6,3,3,0,0,-,-,-,-,-,1,1.5
1," Ramirez, E",TB,P,64,1,90.2,17,4,13,0,0,-,-,-,-,-,1,0.27
1," Ramirez, J",ATL,P,33,0,32.2,1,0,1,0,0,-,-,-,-,-,1,0.03
1," Ramirez, N",MIN,P,18,0,24,3,1,2,0,0,-,-,-,-,-,1,0.17
1," Ramirez, N",BOS,P,14,0,13,1,0,1,0,0,-,-,-,-,-,1,0.07
1," Ramos, A",MIA,P,67,0,64,11,6,5,0,1,-,-,-,-,-,1,0.16
1," Ramos, C",DET,P,16,4,47.2,9,2,7,0,0,-,-,-,-,-,1,0.56
1," Ramos, E",PHI,P,42,0,40,5,2,3,0,0,-,-,-,-,-,1,0.12
1," Ranaudo, A",CWS,P,9,5,31.1,5,1,4,0,0,-,-,-,-,-,1,0.56
1," Rasmus, C",HOU,LF,119,95,869,186,173,13,0,2,-,-,-,-,-,1,1.56
1," Rasmus, C",LAA,P,19,1,24.2,2,0,2,0,0,-,-,-,-,-,1,0.11
1," Ravin, J",LAD,P,10,0,9.2,1,0,1,0,0,-,-,-,-,-,1,0.1
1," Rea, C",SD,P,20,19,102.2,21,5,16,0,2,-,-,-,-,-,1,1.05
1," Reed, A",NYM,P,80,0,77.2,6,1,5,0,0,-,-,-,-,-,1,0.08
1," Reed, C",CIN,P,10,10,47.2,10,3,7,0,0,-,-,-,-,-,1,1
1," Rickard, J",BAL,RF,95,64,593,133,127,6,0,0,-,-,-,-,-,1,1.4
1," Robertson, D",CWS,P,62,0,62.1,10,4,6,0,1,-,-,-,-,-,1,0.16
1," Robles, H",NYM,P,68,0,77.2,8,5,3,0,0,-,-,-,-,-,1,0.12
1," Rodriguez, F",OAK,P,34,0,40.2,1,1,0,0,0,-,-,-,-,-,1,0.03
1," Roe, C",ATL,P,30,0,29.2,4,2,2,0,1,-,-,-,-,-,1,0.13
1," Rogers, J",PIT,1B,9,3,29.2,22,21,1,0,3,-,-,-,-,-,1,2.44
1," Rollins, D",SEA,P,11,0,9.1,2,2,0,0,0,-,-,-,-,-,1,0.18
1," Romero, E",TB,P,52,0,45.2,8,3,5,0,0,-,-,-,-,-,1,0.15
1," Romo, S",SF,P,40,0,30.2,2,2,0,0,0,-,-,-,-,-,1,0.05
1," Rondon, B",DET,P,37,0,36.1,3,1,2,0,0,-,-,-,-,-,1,0.08
1," Rondon, H",CHC,P,54,0,51,14,7,7,0,1,-,-,-,-,-,1,0.26
1," Rondon, J",PIT,P,2,0,3.2,1,1,0,0,1,-,-,-,-,-,1,0.5
1," Rosario, A",STL,C,18,8,90.2,91,82,9,0,1,12,4,0.75,1,4,1,5.06
1," Rosenthal, T",STL,P,45,0,40.1,5,1,4,0,0,-,-,-,-,-,1,0.11
1," Ross, R",BOS,P,54,0,55.1,9,4,5,0,0,-,-,-,-,-,1,0.17
1," Ross, T",SD,P,1,1,5.1,1,1,0,0,0,-,-,-,-,-,1,1
1," Roth, M",TEX,P,1,0,3.2,1,1,0,0,0,-,-,-,-,-,1,1
1," Ruiz, R",ATL,3B,2,1,12,5,0,5,0,0,-,-,-,-,-,1,2.5
1," Ryan, B",LAA,SS,17,3,45.1,23,10,13,0,2,-,-,-,-,-,1,1.35
1," Ryu, H",LAD,P,1,1,4.2,2,0,2,0,0,-,-,-,-,-,1,2
1," Salas, F",NYM,P,75,0,73.2,11,4,7,0,0,-,-,-,-,-,1,0.15
1," Sale, C",CWS,P,32,32,226.2,31,12,19,0,1,-,-,-,-,-,1,0.97
1," Sampson, A",TEX,P,1,1,4.2,2,1,1,0,0,-,-,-,-,-,1,2
1," Sampson, K",CIN,P,18,2,39.1,9,2,7,0,0,-,-,-,-,-,1,0.5
1," Sands, J",CWS,1B,18,3,37.2,31,27,4,0,2,-,-,-,-,-,1,1.72
1," Saupold, W",DET,P,6,0,9.2,2,0,2,0,0,-,-,-,-,-,1,0.33
1," Scahill, R",MIL,P,31,0,34.2,10,3,7,0,1,-,-,-,-,-,1,0.32
1," Schafer, L",MIN,RF,24,19,167.1,40,38,2,0,0,-,-,-,-,-,1,1.67
1," Schugel, A",PIT,P,36,0,52,9,1,8,0,0,-,-,-,-,-,1,0.25
1," Schultz, B",TOR,P,16,0,16.1,5,3,2,0,0,-,-,-,-,-,1,0.31
1," Schuster, P",PHI,P,11,0,8.2,2,1,1,0,0,-,-,-,-,-,1,0.18
1," Schwarber, K",CHC,LF,2,2,7.2,1,1,0,0,0,-,-,-,-,-,1,0.5
1," Scruggs, X",MIA,1B,21,18,138.2,139,131,8,0,13,-,-,-,-,-,1,6.62
1," Selsky, S",CIN,RF,16,9,93,30,29,1,0,0,-,-,-,-,-,1,1.88
1," Shaw, B",CLE,P,75,0,66.2,12,6,6,0,1,-,-,-,-,-,1,0.16
1," Shipley, B",ARI,P,13,11,70,13,6,7,0,1,-,-,-,-,-,1,1
1," Shreve, C",NYY,P,37,0,33,9,2,7,0,0,-,-,-,-,-,1,0.24
1," Simmons, S",ATL,P,7,0,6.2,2,1,1,0,0,-,-,-,-,-,1,0.29
1," Simon, A",CIN,P,15,11,58.2,9,4,5,0,0,-,-,-,-,-,1,0.6
1," Skaggs, T",LAA,P,10,10,49.2,7,0,7,0,1,-,-,-,-,-,1,0.7
1," Smith, B",CWS,P,5,0,4.1,1,1,0,0,0,-,-,-,-,-,1,0.2
1," Smith, C",OAK,P,13,0,24.2,4,2,2,0,0,-,-,-,-,-,1,0.31
1," Smith, J",CHC,P,54,0,52,11,1,10,0,0,-,-,-,-,-,1,0.2
1," Smith, J",CIN,P,32,2,59.2,3,2,1,0,0,-,-,-,-,-,1,0.09
1," Smith, K",CWS,C,7,3,28,13,12,1,0,1,2,1,0.667,0,1,1,1.86
1," Smoker, J",NYM,P,20,0,15.1,1,0,1,0,1,-,-,-,-,-,1,0.05
1," Snell, B",TB,P,19,19,89,19,1,18,0,0,-,-,-,-,-,1,1
1," Socolovich, M",STL,P,15,0,18,5,2,3,0,0,-,-,-,-,-,1,0.33
1," Solis, S",WSH,P,37,0,41,3,0,3,0,0,-,-,-,-,-,1,0.08
1," Somsen, L",LAD,P,2,0,2.1,1,0,1,0,0,-,-,-,-,-,1,0.5
1," Soria, J",KC,P,70,0,66.2,20,5,15,0,0,-,-,-,-,-,1,0.29
1," Stallings, J",PIT,C,4,3,28,28,28,0,0,0,0,0,-,0,2,1,7
1," Stassi, M",HOU,C,8,2,31,22,22,0,0,0,3,0,1,1,0,1,2.75
1," Stephenson, R",CIN,P,8,8,37,3,1,2,0,0,-,-,-,-,-,1,0.38
1," Stewart, B",LAD,P,7,5,28,3,0,3,0,0,-,-,-,-,-,1,0.43
1," Storen, D",SEA,P,57,0,51.2,6,2,4,0,0,-,-,-,-,-,1,0.11
1," Strahm, M",KC,P,21,0,22,1,1,0,0,0,-,-,-,-,-,1,0.05
1," Straily, D",CIN,P,34,31,191.1,17,5,12,0,0,-,-,-,-,-,1,0.5
1," Stratton, C",SF,P,7,0,10,1,1,0,0,0,-,-,-,-,-,1,0.14
1," Street, H",LAA,P,26,0,22.1,5,2,3,0,0,-,-,-,-,-,1,0.19
1," Strickland, H",SF,P,72,0,61,16,5,11,0,1,-,-,-,-,-,1,0.22
1," Stripling, R",LAD,P,22,14,100,35,9,26,0,3,-,-,-,-,-,1,1.59
1," Stumpf, D",KC,P,7,0,5,2,0,2,0,0,-,-,-,-,-,1,0.29
1," Sturdevant, T",TB,P,16,0,18.1,4,2,2,0,2,-,-,-,-,-,1,0.25
1," Sucre, J",SEA,C,9,8,68,61,59,2,0,0,6,0,1,1,2,1,6.78
1," Swarzak, A",NYY,P,26,0,31,4,2,2,0,0,-,-,-,-,-,1,0.15
1," Swihart, B",BOS,LF,19,19,165.2,93,89,4,0,0,3,1,0.75,3,4,1,4.89
1," Szczur, M",CHC,LF,80,29,353.1,83,83,0,0,0,-,-,-,-,-,1,1.04
1," Tapia, R",COL,CF,12,6,63,14,14,0,0,0,-,-,-,-,-,1,1.17
1," Telis, T",MIA,C,3,1,12,10,8,2,0,0,2,0,1,0,1,1,3.33
1," Tepera, R",TOR,P,20,0,18.1,4,2,2,0,0,-,-,-,-,-,1,0.2
1," Thompson, J",PHI,P,10,10,53.2,10,4,6,0,2,-,-,-,-,-,1,1
1," Thornburg, T",MIL,P,67,0,67,6,2,4,0,0,-,-,-,-,-,1,0.09
1," Thornton, M",SD,P,18,0,17,1,1,0,0,0,-,-,-,-,-,1,0.06
1," Tilson, C",CWS,CF,1,1,4.1,1,1,0,0,0,-,-,-,-,-,1,1
1," Tolleson, S",TEX,P,37,0,36.1,12,5,7,0,0,-,-,-,-,-,1,0.32
1," Tonkin, M",MIN,P,65,0,71.2,7,0,7,0,2,-,-,-,-,-,1,0.11
1," Torres, C",MIL,P,72,0,82.1,18,7,11,0,0,-,-,-,-,-,1,0.25
1," Triggs, A",OAK,P,24,6,56.1,5,0,5,0,0,-,-,-,-,-,1,0.21
1," Turner, J",CWS,P,18,2,24.2,3,2,1,0,0,-,-,-,-,-,1,0.17
1," Valdez, J",LAA,P,25,0,23.1,5,2,3,0,0,-,-,-,-,-,1,0.2
1," Vargas, C",SD,P,7,7,34,15,4,11,0,0,-,-,-,-,-,1,2.14
1," Vargas, J",KC,P,3,3,12,2,1,1,0,0,-,-,-,-,-,1,0.67
1," Venable, W",LAD,CF,5,3,28,6,6,0,0,0,-,-,-,-,-,1,1.2
1," Venditte, P",SEA,P,15,0,22,3,0,3,0,1,-,-,-,-,-,1,0.2
1," VerHagen, D",DET,P,19,0,19,4,0,4,0,0,-,-,-,-,-,1,0.21
1," Villanueva, C",SD,P,51,0,74,10,3,7,0,0,-,-,-,-,-,1,0.2
1," Vincent, N",SEA,P,60,0,60.1,6,3,3,0,1,-,-,-,-,-,1,0.1
1," Vogelbach, D",SEA,1B,4,3,25,21,20,1,0,3,-,-,-,-,-,1,5.25
1," Wagner, T",ARI,P,3,0,10,3,1,2,0,0,-,-,-,-,-,1,1
1," Wainwright, A",STL,P,33,33,198.2,41,19,22,0,1,-,-,-,-,-,1,1.24
1," Waldrop, K",CIN,RF,5,2,17.1,4,4,0,0,0,-,-,-,-,-,1,0.8
1," Walters, Z",LAD,LF,3,1,9,2,2,0,0,0,-,-,-,-,-,1,0.67
1," Webb, R",CWS,P,18,0,17.1,6,1,5,0,1,-,-,-,-,-,1,0.33
1," Weber, R",SEA,P,16,2,36.1,7,3,4,0,0,-,-,-,-,-,1,0.44
1," Whitley, C",TB,P,5,1,14.1,3,1,2,0,0,-,-,-,-,-,1,0.6
1," Wilhelmsen, T",SEA,P,50,0,46.1,5,2,3,0,0,-,-,-,-,-,1,0.1
1," Williams, J",STL,P,11,0,17.1,5,4,1,0,1,-,-,-,-,-,1,0.45
1," Williams, M",NYY,RF,12,7,70,18,18,0,0,0,-,-,-,-,-,1,1.5
1," Williams, T",PIT,P,7,1,12.2,2,2,0,0,0,-,-,-,-,-,1,0.29
1," Wilson, A",DET,P,62,0,73,11,4,7,0,0,-,-,-,-,-,1,0.18
1," Wilson, J",DET,P,66,0,58.2,5,1,4,0,0,-,-,-,-,-,1,0.08
1," Wisler, M",ATL,P,27,26,156.2,25,7,18,0,0,-,-,-,-,-,1,0.93
1," Wittgren, N",MIA,P,48,0,51.2,9,3,6,0,0,-,-,-,-,-,1,0.19
1," Wood, A",LAD,P,14,10,60.1,8,1,7,0,0,-,-,-,-,-,1,0.57
1," Wood, B",CIN,P,70,0,76.2,7,1,6,0,1,-,-,-,-,-,1,0.1
1," Wood, T",CHC,P,80,0,66,16,5,11,0,1,-,-,-,-,-,1,0.2
1," Worley, V",BAL,P,35,4,86.2,12,4,8,0,1,-,-,-,-,-,1,0.34
1," Wright, D",LAA,P,9,7,39.2,9,4,5,0,1,-,-,-,-,-,1,1
1," Ynoa, G",NYM,P,10,3,18.1,4,3,1,0,0,-,-,-,-,-,1,0.4
1," Young Jr., E",NYY,LF,6,0,5,3,3,0,0,0,-,-,-,-,-,1,0.5
1," Young, C",BOS,LF,69,53,491,103,103,0,0,0,-,-,-,-,-,1,1.49
1," Younginer, M",ATL,P,8,0,7,2,0,2,0,0,-,-,-,-,-,1,0.25
1," Zastryzny, R",CHC,P,8,1,16,3,1,2,0,0,-,-,-,-,-,1,0.38
1," Zunino, M",SEA,C,52,48,443.2,415,400,15,0,0,19,7,0.731,3,12,1,7.98
526," D'Arnaud, T",NYM,C,73,70,615.2,645,608,36,1,4,61,17,0.782,4,22,0.998,8.82
527," Leon, S",BOS,C,75,67,600.1,597,561,35,1,6,20,14,0.588,7,16,0.998,7.95
528," Gonzalez, A",LAD,1B,153,146,1295.1,1192,1105,85,2,77,-,-,-,-,-,0.998,7.78
529," Molina, Y",STL,C,148,143,1225.1,1186,1123,61,2,5,67,18,0.788,8,42,0.998,8
530," Moreland, M",TEX,1B,144,118,1080.2,1103,1036,65,2,138,-,-,-,-,-,0.998,7.65
531," Ellis, A",PHI,C,57,50,450.1,481,447,33,1,3,30,11,0.732,3,16,0.998,8.42
532," Myers, W",SD,1B,160,153,1350,1340,1261,76,3,139,-,-,-,-,-,0.998,8.36
533," Mauer, J",MIN,1B,128,93,831.2,866,811,53,2,91,-,-,-,-,-,0.998,6.75
534," Ramos, W",WSH,C,128,122,1096.1,1158,1094,61,3,6,32,19,0.627,10,35,0.997,9.02
535," Goldschmidt, P",ARI,1B,158,157,1389.1,1498,1378,116,4,127,-,-,-,-,-,0.997,9.46
536," Betts, M",BOS,RF,157,157,1381.2,361,346,14,1,4,-,-,-,-,-,0.997,2.29
537," Romine, A",NYY,C,60,42,381.1,360,336,23,1,3,20,4,0.833,2,15,0.997,5.98
538," Encarnacion, E",TOR,DH,161,74,636.1,631,602,27,2,57,-,-,-,-,-,0.997,3.91
539," Chirinos, R",TEX,C,56,46,399,311,287,23,1,2,22,8,0.733,3,8,0.997,5.54
539," Thole, J",TOR,C,50,38,343,311,292,18,1,1,18,6,0.75,17,9,0.997,6.2
541," Lobaton, J",WSH,C,38,32,277.2,310,293,16,1,1,18,7,0.72,6,7,0.997,8.13
542," Teixeira, M",NYY,1B,114,100,872.2,909,867,39,3,65,-,-,-,-,-,0.997,7.95
543," Posey, B",SF,C,143,133,1167.2,1175,1098,73,4,19,47,28,0.627,2,22,0.997,8.19
544," Lee, D",SEA,1B,89,70,622,584,554,28,2,68,-,-,-,-,-,0.997,6.54
545," Span, D",SF,CF,137,132,1191.1,290,286,3,1,1,-,-,-,-,-,0.997,2.11
546," Freeman, F",ATL,1B,158,158,1411.2,1417,1305,107,5,116,-,-,-,-,-,0.996,8.94
547," Perez, S",KC,C,136,128,1108.2,1073,992,77,4,4,40,37,0.519,5,36,0.996,7.86
548," Rivera, R",NYM,C,61,54,482.2,536,496,38,2,5,43,18,0.705,3,19,0.996,8.75
549," Smoak, J",TOR,1B,111,79,737.2,794,753,38,3,69,-,-,-,-,-,0.996,7.13
550," Martin, R",TOR,C,134,119,1072.1,1050,989,57,4,3,61,11,0.847,9,39,0.996,7.81
551," Gosewisch, T",ARI,C,31,27,234,262,241,20,1,1,12,4,0.75,3,16,0.996,8.42
552," Ramirez, H",BOS,DH,144,133,1145,1043,1000,39,4,100,-,-,-,-,-,0.996,7.22
553," Vargas, K",MIN,1B,44,28,250.2,255,240,14,1,27,-,-,-,-,-,0.996,5.77
554," Perez, R",CLE,C,61,53,451.2,507,476,29,2,3,13,13,0.5,3,10,0.996,8.28
555," Alonso, Y",OAK,1B,153,132,1174.1,1241,1157,79,5,118,-,-,-,-,-,0.996,8.08
556," Cano, R",SEA,2B,162,156,1376.1,743,311,429,3,123,-,-,-,-,-,0.996,4.57
557," Gattis, E",HOU,C,123,49,445.1,484,448,34,2,4,15,13,0.536,5,42,0.996,3.92
558," Grichuk, R",STL,LF,122,111,994.1,241,232,8,1,1,-,-,-,-,-,0.996,1.97
558," Holaday, B",BOS,C,44,35,320,241,220,20,1,6,13,8,0.619,1,9,0.996,5.45
560," Rizzo, A",CHC,1B,155,151,1337.1,1400,1268,126,6,98,-,-,-,-,-,0.996,8.99
561," Castro, J",HOU,C,114,102,919.1,930,872,54,4,8,45,14,0.763,12,50,0.996,8.12
562," Vazquez, C",BOS,C,56,49,438.2,450,423,25,2,3,15,8,0.652,9,13,0.996,8
562," Zimmerman, R",WSH,1B,115,108,969,900,852,44,4,88,-,-,-,-,-,0.996,7.79
564," Jankowski, T",SD,CF,118,82,789,222,221,0,1,0,-,-,-,-,-,0.995,1.87
565," Grandal, Y",LAD,C,119,108,973.1,1107,1046,56,5,5,59,24,0.711,10,42,0.995,9.26
566," Hosmer, E",KC,1B,158,154,1351,1320,1240,74,6,118,-,-,-,-,-,0.995,8.32
567," Avila, A",CWS,C,56,52,453,437,414,21,2,3,25,7,0.781,4,22,0.995,7.77
568," Flowers, T",ATL,C,81,76,686,639,607,29,3,1,60,3,0.952,7,36,0.995,7.85
568," Marisnick, J",HOU,CF,108,85,789.2,213,203,9,1,1,-,-,-,-,-,0.995,1.96
570," Park, B",MIN,DH,60,24,206.2,207,189,17,1,25,-,-,-,-,-,0.995,3.43
570," Werth, J",WSH,LF,139,133,1158,207,201,5,1,1,-,-,-,-,-,0.995,1.48
572," Perez, C",LAA,C,84,76,673.1,619,573,43,3,8,35,21,0.625,4,18,0.995,7.33
573," Bourjos, P",PHI,RF,125,97,879.2,205,202,2,1,0,-,-,-,-,-,0.995,1.63
574," McCann, B",NYY,C,123,86,762,818,778,36,4,4,47,14,0.77,6,22,0.995,6.62
