RK,Player,Team,Pos,G,GS,INN,TC,PO,A,E,DP,SB,CS,SBPCT,PB,C_WP,FPCT¡¿,RF
1," Marisnick, J",MIA,CF,32,30,261,80,75,5,0,2,-,-,-,-,-,1,2.5
1," Markakis, N",BAL,RF,159,154,1381,319,312,7,0,1,-,-,-,-,-,1,2.01
1," Maronde, N",LAA,P,10,0,5.1,1,0,1,0,0,-,-,-,-,-,1,0.1
1," Marquis, J",SD,P,20,20,117.2,28,8,20,0,2,-,-,-,-,-,1,1.4
1," Marrero, C",WSH,1B,4,2,17,14,12,2,0,1,-,-,-,-,-,1,3.5
1," Marshall, B",NYY,P,3,0,12,2,1,1,0,1,-,-,-,-,-,1,0.67
1," Marshall, S",CIN,P,16,0,10.1,3,0,3,0,0,-,-,-,-,-,1,0.19
1," Marson, L",CLE,C,3,2,11.2,12,11,1,0,1,4,0,1,0,0,1,4
1," Marte, A",ARI,LF,11,9,78,11,11,0,0,0,-,-,-,-,-,1,1
1," Martin, E",PHI,P,15,8,40,6,0,6,0,0,-,-,-,-,-,1,0.4
1," Martinez, C",STL,P,21,1,28.1,7,4,3,0,1,-,-,-,-,-,1,0.33
1," Martinez, C",ATL,P,2,0,2.1,1,0,1,0,0,-,-,-,-,-,1,0.5
1," Martinez, D",HOU,P,4,0,11.1,4,0,4,0,0,-,-,-,-,-,1,1
1," Martinez, F",HOU,LF,11,8,65,12,12,0,0,0,-,-,-,-,-,1,1.09
1," Martinez, M",PHI,CF,21,7,81.2,29,24,5,0,2,-,-,-,-,-,1,1.38
1," Martinez, V",DET,DH,153,14,119,121,103,18,0,3,1,0,1,0,1,1,0.79
1," Martis, S",MIN,P,6,0,9.2,2,2,0,0,0,-,-,-,-,-,1,0.33
1," Mastroianni, D",MIN,LF,32,17,166,41,40,1,0,0,-,-,-,-,-,1,1.28
1," Matsuzaka, D",NYM,P,7,7,38.2,5,1,4,0,0,-,-,-,-,-,1,0.71
1," Mattheus, R",WSH,P,37,0,35.1,6,3,3,0,1,-,-,-,-,-,1,0.16
1," Matusz, B",BAL,P,65,0,51,6,0,6,0,1,-,-,-,-,-,1,0.09
1," Maurer, B",SEA,P,22,14,90,16,6,10,0,0,-,-,-,-,-,1,0.73
1," Maybin, C",SD,CF,14,14,120.1,33,33,0,0,0,-,-,-,-,-,1,2.36
1," Mazzaro, V",PIT,P,57,0,73.2,17,9,8,0,1,-,-,-,-,-,1,0.3
1," McCarthy, B",ARI,P,22,22,135,24,8,16,0,0,-,-,-,-,-,1,1.09
1," McClellan, K",TEX,P,7,0,9.1,1,1,0,0,0,-,-,-,-,-,1,0.14
1," McDonald, D",CHC,RF,15,11,100.1,33,33,0,0,0,-,-,-,-,-,1,2.2
1," McFarland, T",BAL,P,38,1,74.2,15,3,12,0,0,-,-,-,-,-,1,0.39
1," McGee, J",TB,P,71,0,62.2,6,1,5,0,0,-,-,-,-,-,1,0.08
1," McGuiness, C",TEX,1B,10,9,82,83,77,6,0,5,-,-,-,-,-,1,8.3
1," McHugh, C",COL,P,7,5,26,9,3,6,0,0,-,-,-,-,-,1,1.29
1," Medica, T",SD,1B,19,19,164,166,153,13,0,6,-,-,-,-,-,1,8.74
1," Medina, Y",SEA,P,63,0,68,9,2,7,0,0,-,-,-,-,-,1,0.14
1," Mejia, J",NYM,P,5,5,27.1,3,2,1,0,0,-,-,-,-,-,1,0.6
1," Melancon, M",PIT,P,72,0,71,18,7,11,0,2,-,-,-,-,-,1,0.25
1," Mendoza, L",KC,P,22,15,94,18,10,8,0,2,-,-,-,-,-,1,0.82
1," Mesa, M",NYY,CF,5,3,28,11,11,0,0,0,-,-,-,-,-,1,2.2
1," Miley, W",ARI,P,33,33,202.2,38,14,24,0,0,-,-,-,-,-,1,1.15
1," Miner, Z",PHI,P,16,3,28.2,6,1,5,0,1,-,-,-,-,-,1,0.38
1," Minor, M",ATL,P,32,32,204.2,25,5,20,0,1,-,-,-,-,-,1,0.78
1," Monell, J",SF,C,1,0,3,4,4,0,0,0,0,0,-,0,0,1,4
1," Moore, M",TB,P,27,27,150.1,26,9,17,0,1,-,-,-,-,-,1,0.96
1," Morales, F",BOS,P,20,1,25.1,5,1,4,0,0,-,-,-,-,-,1,0.25
1," Morris, B",PIT,P,55,0,65,15,3,12,0,2,-,-,-,-,-,1,0.27
1," Morrow, B",TOR,P,10,10,54.1,5,2,3,0,1,-,-,-,-,-,1,0.5
1," Morton, C",PIT,P,20,20,116,17,4,13,0,0,-,-,-,-,-,1,0.85
1," Mujica, E",STL,P,65,0,64.2,15,6,9,0,0,-,-,-,-,-,1,0.23
1," Murphy, J",NYY,C,15,6,70.2,72,65,7,0,0,3,3,0.5,0,4,1,4.8
1," Myers, B",CLE,P,4,3,21.1,5,1,4,0,0,-,-,-,-,-,1,1.25
1," Myers, W",TB,RF,91,74,655.2,142,140,2,0,1,-,-,-,-,-,1,1.56
1," Nathan, J",TEX,P,67,0,64.2,12,5,7,0,0,-,-,-,-,-,1,0.18
1," Navarro, E",LAA,1B,2,1,10,9,7,2,0,2,-,-,-,-,-,1,4.5
1," Neal, T",CHC,LF,5,4,30,9,9,0,0,0,-,-,-,-,-,1,1.8
1," Nelson, J",MIL,P,4,1,10,1,0,1,0,0,-,-,-,-,-,1,0.25
1," Neshek, P",OAK,P,45,0,40.1,5,0,5,0,0,-,-,-,-,-,1,0.11
1," Nicasio, J",COL,P,31,31,157.2,24,9,15,0,1,-,-,-,-,-,1,0.77
1," Nieuwenhuis, K",NYM,CF,36,22,198.2,48,46,2,0,0,-,-,-,-,-,1,1.33
1," Nova, I",NYY,P,23,20,139.1,26,8,18,0,1,-,-,-,-,-,1,1.13
1," Nuno, V",NYY,P,5,3,20,2,0,2,0,0,-,-,-,-,-,1,0.4
1," O'Flaherty, E",ATL,P,19,0,18,5,0,5,0,0,-,-,-,-,-,1,0.26
1," O'Sullivan, S",SD,P,7,3,25,4,0,4,0,0,-,-,-,-,-,1,0.57
1," Oberholtzer, B",HOU,P,13,10,71.2,10,4,6,0,0,-,-,-,-,-,1,0.77
1," Odorizzi, J",TB,P,7,4,29.2,7,3,4,0,0,-,-,-,-,-,1,1
1," Ogando, A",TEX,P,23,18,104.1,21,9,12,0,1,-,-,-,-,-,1,0.91
1," Okajima, H",OAK,P,5,0,4,2,0,2,0,0,-,-,-,-,-,1,0.4
1," Oliver, D",TOR,P,50,0,49,11,0,11,0,0,-,-,-,-,-,1,0.22
1," Omogrosso, B",CWS,P,12,0,16.1,3,2,1,0,0,-,-,-,-,-,1,0.25
1," Ondrusek, L",CIN,P,52,0,55,12,4,8,0,1,-,-,-,-,-,1,0.23
1," Ortiz, D",BOS,DH,135,6,39,37,36,1,0,4,-,-,-,-,-,1,0.27
1," Ortiz, J",TEX,P,32,0,44.2,8,3,5,0,0,-,-,-,-,-,1,0.25
1," Oswalt, R",COL,P,9,6,32.1,8,5,3,0,1,-,-,-,-,-,1,0.89
1," Otero, D",OAK,P,33,0,39,8,1,7,0,2,-,-,-,-,-,1,0.24
1," Outman, J",COL,P,61,0,54,11,3,8,0,2,-,-,-,-,-,1,0.18
1," Papelbon, J",PHI,P,61,0,61.2,7,2,5,0,0,-,-,-,-,-,1,0.11
1," Parker, B",CHC,P,49,0,46.1,6,4,2,0,0,-,-,-,-,-,1,0.12
1," Parnell, B",NYM,P,49,0,50,10,2,8,0,1,-,-,-,-,-,1,0.2
1," Parra, M",CIN,P,57,0,46,10,4,6,0,0,-,-,-,-,-,1,0.18
1," Partch, C",CIN,P,14,0,23.1,6,2,4,0,0,-,-,-,-,-,1,0.43
1," Pastornicky, T",ATL,2B,8,5,40,16,6,10,0,3,-,-,-,-,-,1,2
1," Patton, T",BAL,P,56,0,56,13,3,10,0,2,-,-,-,-,-,1,0.23
1," Paxton, J",SEA,P,4,4,24,3,0,3,0,0,-,-,-,-,-,1,0.75
1," Pearce, S",BAL,LF,39,19,143.1,46,46,0,0,2,-,-,-,-,-,1,1.18
1," Peavy, J",BOS,P,23,23,144.2,20,10,10,0,0,-,-,-,-,-,1,0.87
1," Peguero, C",SEA,RF,2,2,18,3,3,0,0,0,-,-,-,-,-,1,1.5
1," Peguero, F",SF,LF,15,6,66,15,15,0,0,0,-,-,-,-,-,1,1
1," Pena, C",KC,1B,83,43,382.2,429,399,30,0,47,-,-,-,-,-,1,5.17
1," Pena, R",ATL,2B,49,18,214,90,24,66,0,11,-,-,-,-,-,1,1.84
1," Peralta, J",TB,P,80,0,71.1,7,3,4,0,0,-,-,-,-,-,1,0.09
1," Perez, A",STL,C,1,0,2,1,1,0,0,0,0,0,-,0,0,1,1
1," Perez, C",CLE,P,54,0,54,8,2,6,0,0,-,-,-,-,-,1,0.15
1," Perez, E",WSH,CF,8,2,24,11,11,0,0,0,-,-,-,-,-,1,1.38
1," Perez, J",TOR,P,19,0,31.2,8,3,5,0,0,-,-,-,-,-,1,0.42
1," Perez, L",TOR,P,6,0,5,1,0,1,0,0,-,-,-,-,-,1,0.17
1," Perkins, G",MIN,P,61,0,62.2,7,2,5,0,0,-,-,-,-,-,1,0.11
1," Pestano, V",CLE,P,37,0,35.1,7,2,5,0,0,-,-,-,-,-,1,0.19
1," Peterson, B",STL,LF,9,3,34,21,19,2,0,1,-,-,-,-,-,1,2.33
1," Peterson, S",OAK,1B,2,2,18,10,8,2,0,1,-,-,-,-,-,1,5
1," Petit, Y",SF,P,8,7,48,6,1,5,0,1,-,-,-,-,-,1,0.75
1," Petricka, J",CWS,P,16,0,19.1,4,0,4,0,0,-,-,-,-,-,1,0.25
1," Pie, F",PIT,LF,19,3,57,10,10,0,0,0,-,-,-,-,-,1,0.53
1," Pierre, J",MIA,LF,65,63,564.1,146,146,0,0,0,-,-,-,-,-,1,2.25
1," Pill, B",SF,1B,21,16,133.2,87,81,6,0,6,-,-,-,-,-,1,4.14
1," Pillar, K",TOR,LF,35,29,251,58,57,1,0,0,-,-,-,-,-,1,1.66
1," Pomeranz, D",COL,P,8,4,21.2,2,0,2,0,0,-,-,-,-,-,1,0.25
1," Price, D",TB,P,27,27,186.2,32,7,25,0,0,-,-,-,-,-,1,1.19
1," Prince, J",MIL,CF,5,1,15,2,2,0,0,0,-,-,-,-,-,1,0.4
1," Pryor, S",SEA,P,7,0,7.1,1,1,0,0,0,-,-,-,-,-,1,0.14
1," Purcey, D",CWS,P,24,0,25.1,4,1,3,0,0,-,-,-,-,-,1,0.17
1," Putkonen, L",DET,P,30,0,29.2,3,2,1,0,0,-,-,-,-,-,1,0.1
1," Putz, J",ARI,P,40,0,34.1,5,0,5,0,0,-,-,-,-,-,1,0.13
1," Qualls, C",MIA,P,66,0,62,22,4,18,0,3,-,-,-,-,-,1,0.33
1," Quiroz, G",SF,C,35,19,193,157,144,13,0,0,11,8,0.579,0,11,1,4.49
1," Ramirez, E",SEA,P,14,13,72.1,9,2,7,0,0,-,-,-,-,-,1,0.64
1," Ramirez, R",TB,P,6,0,5.2,1,0,1,0,1,-,-,-,-,-,1,0.17
1," Ramirez, W",MIN,RF,26,20,171.2,50,49,1,0,0,-,-,-,-,-,1,1.92
1," Ramos, C",TB,P,48,0,67.1,15,7,8,0,0,-,-,-,-,-,1,0.31
1," Rapada, C",CLE,P,4,0,2,1,1,0,0,0,-,-,-,-,-,1,0.25
1," Rasmus, C",LAA,P,19,0,21.2,1,0,1,0,0,-,-,-,-,-,1,0.05
1," Rauch, J",BAL,P,15,0,16.2,5,1,4,0,0,-,-,-,-,-,1,0.33
1," Reed, A",CWS,P,68,0,71.1,11,6,5,0,0,-,-,-,-,-,1,0.16
1," Reid, R",PIT,P,7,0,11,2,1,1,0,0,-,-,-,-,-,1,0.29
1," Reimold, N",BAL,LF,38,11,90,26,24,2,0,1,-,-,-,-,-,1,0.68
1," Resop, C",OAK,P,18,0,18,2,1,1,0,0,-,-,-,-,-,1,0.11
1," Reynolds, G",CIN,P,6,5,29.1,9,5,4,0,2,-,-,-,-,-,1,1.5
1," Reynolds, M",ARI,P,30,0,27.1,3,0,3,0,0,-,-,-,-,-,1,0.1
1," Rice, S",NYM,P,73,0,51,20,4,16,0,0,-,-,-,-,-,1,0.27
1," Rivera, M",NYY,P,64,0,64,17,5,12,0,0,-,-,-,-,-,1,0.27
1," Rivera, R",SD,C,21,21,180,198,185,13,0,1,7,9,0.438,2,4,1,9.43
1," Robertson, D",NYY,P,70,0,66.1,8,4,4,0,0,-,-,-,-,-,1,0.11
1," Robinson, C",SD,C,2,1,10,8,8,0,0,0,0,0,-,0,0,1,4
1," Robinson, D",CIN,LF,77,37,395.1,101,101,0,0,0,-,-,-,-,-,1,1.31
1," Rodriguez, F",BAL,P,48,0,46.2,6,2,4,0,0,-,-,-,-,-,1,0.13
1," Rodriguez, H",CHC,P,22,0,22,1,0,1,0,0,-,-,-,-,-,1,0.05
1," Rodriguez, H",CIN,2B,3,0,10,6,3,3,0,2,-,-,-,-,-,1,2
1," Rodriguez, P",LAD,P,76,0,54.1,11,4,7,0,1,-,-,-,-,-,1,0.14
1," Rodriguez, W",PIT,P,12,12,62.2,10,2,8,0,0,-,-,-,-,-,1,0.83
1," Roe, C",ARI,P,21,0,22.1,3,2,1,0,0,-,-,-,-,-,1,0.14
1," Roenicke, J",MIN,P,63,0,62,14,4,10,0,0,-,-,-,-,-,1,0.22
1," Rogers, E",TOR,P,45,20,137.2,27,11,16,0,2,-,-,-,-,-,1,0.6
1," Romero, E",TB,P,1,1,4.2,1,0,1,0,1,-,-,-,-,-,1,1
1," Romero, R",TOR,P,4,2,7.1,2,0,2,0,0,-,-,-,-,-,1,0.5
1," Romo, S",SF,P,65,0,60.1,8,2,6,0,0,-,-,-,-,-,1,0.12
1," Rondon, H",CHC,P,45,0,54.2,17,9,8,0,1,-,-,-,-,-,1,0.38
1," Rosario, S",SF,P,43,0,41.2,12,1,11,0,0,-,-,-,-,-,1,0.28
1," Rosenberg, B",PHI,P,22,0,19.2,3,0,3,0,1,-,-,-,-,-,1,0.14
1," Ross, R",TEX,P,65,0,62.1,15,5,10,0,0,-,-,-,-,-,1,0.23
1," Ross, C",ARI,LF,90,78,712,169,164,5,0,1,-,-,-,-,-,1,1.88
1," Roth, M",LAA,P,15,1,20,6,2,4,0,0,-,-,-,-,-,1,0.4
1," Rupp, C",PHI,C,3,3,27,26,25,1,0,0,2,0,1,0,1,1,8.67
1," Rusin, C",CHC,P,13,13,66.1,14,3,11,0,0,-,-,-,-,-,1,1.08
1," Russell, J",CHC,P,74,0,52.2,12,4,8,0,1,-,-,-,-,-,1,0.16
1," Ryu, H",LAD,P,30,30,192,37,8,29,0,3,-,-,-,-,-,1,1.23
1," Rzepczynski, M",CLE,P,38,0,30.2,3,1,2,0,0,-,-,-,-,-,1,0.08
1," Salas, F",STL,P,27,0,28,4,1,3,0,0,-,-,-,-,-,1,0.15
1," Salazar, D",CLE,P,10,10,52,5,3,2,0,1,-,-,-,-,-,1,0.5
1," Sanabia, A",ARI,P,10,10,55.1,10,1,9,0,0,-,-,-,-,-,1,1
1," Sanchez, A",CWS,2B,1,0,3.1,1,0,1,0,0,-,-,-,-,-,1,1
1," Sanchez, E",CHC,P,4,0,6.1,1,0,1,0,0,-,-,-,-,-,1,0.25
1," Sanchez, T",PIT,C,18,12,112.1,105,98,7,0,0,5,1,0.833,2,11,1,5.83
1," Santos, O",CLE,C,1,0,3,2,2,0,0,0,0,0,-,0,0,1,2
1," Santos, S",TOR,P,29,0,25.2,4,1,3,0,1,-,-,-,-,-,1,0.14
1," Scahill, R",COL,P,23,0,33.1,11,7,4,0,1,-,-,-,-,-,1,0.48
1," Schafer, L",MIL,LF,97,69,663,178,174,4,0,2,-,-,-,-,-,1,1.84
1," Scribner, E",OAK,P,18,0,26.2,1,1,0,0,0,-,-,-,-,-,1,0.06
1," Shoemaker, M",LAA,P,1,1,5,1,0,1,0,0,-,-,-,-,-,1,1
1," Siegrist, K",STL,P,45,0,39.2,5,1,4,0,1,-,-,-,-,-,1,0.11
1," Simon, A",CIN,P,63,0,87.2,18,5,13,0,0,-,-,-,-,-,1,0.29
1," Sizemore, S",OAK,2B,2,2,12,6,4,2,0,2,-,-,-,-,-,1,3
1," Skaggs, T",ARI,P,7,7,38.2,6,1,5,0,0,-,-,-,-,-,1,0.86
1," Skipworth, K",MIA,C,1,0,2,2,2,0,0,0,0,0,-,0,0,1,2
1," Slowey, K",MIA,P,20,14,92,22,7,15,0,1,-,-,-,-,-,1,1.1
1," Smith, S",OAK,LF,105,51,447.1,115,114,1,0,0,-,-,-,-,-,1,1.1
1," Smyly, D",DET,P,63,0,76,12,6,6,0,0,-,-,-,-,-,1,0.19
1," Snyder, C",BAL,C,8,6,55,44,39,5,0,2,4,3,0.571,1,2,1,5.5
1," Soria, J",TEX,P,26,0,23.2,2,1,1,0,0,-,-,-,-,-,1,0.08
1," Soriano, R",WSH,P,68,0,66.2,9,3,6,0,0,-,-,-,-,-,1,0.13
1," Soto, N",CIN,1B,5,0,14,14,14,0,0,2,-,-,-,-,-,1,2.8
1," Span, D",WSH,CF,153,145,1300.2,384,379,5,0,1,-,-,-,-,-,1,2.51
1," Spruill, Z",ARI,P,6,2,11.1,2,0,2,0,0,-,-,-,-,-,1,0.33
1," Stammen, C",WSH,P,55,0,81.2,8,0,8,0,0,-,-,-,-,-,1,0.15
1," Stassi, M",HOU,C,3,0,3,2,1,1,0,0,0,0,-,0,1,1,0.67
1," Stauffer, T",SD,P,43,0,69.2,16,6,10,0,0,-,-,-,-,-,1,0.37
1," Stinson, J",BAL,P,11,1,17,4,3,1,0,0,-,-,-,-,-,1,0.36
1," Straily, D",OAK,P,27,27,152.1,16,8,8,0,0,-,-,-,-,-,1,0.59
1," Strasburg, S",WSH,P,30,30,183,28,9,19,0,0,-,-,-,-,-,1,0.93
1," Street, H",SD,P,58,0,56.2,12,3,9,0,0,-,-,-,-,-,1,0.21
1," Strop, P",CHC,P,66,0,57.1,7,1,6,0,0,-,-,-,-,-,1,0.11
1," Stutes, M",PHI,P,16,0,17.2,6,3,3,0,0,-,-,-,-,-,1,0.38
1," Sucre, J",SEA,C,8,8,71,66,60,6,0,1,2,0,1,0,3,1,8.25
1," Tabata, J",PIT,RF,90,73,615.1,106,106,0,0,0,-,-,-,-,-,1,1.18
1," Takahashi, H",CHC,P,3,0,3,1,0,1,0,0,-,-,-,-,-,1,0.33
1," Tanaka, K",SF,LF,9,7,55,6,6,0,0,0,-,-,-,-,-,1,0.67
1," Taylor, M",OAK,RF,11,6,53,12,12,0,0,0,-,-,-,-,-,1,1.09
1," Tazawa, J",BOS,P,71,0,68.1,8,2,6,0,1,-,-,-,-,-,1,0.11
1," Teheran, J",ATL,P,30,30,185.2,37,12,25,0,0,-,-,-,-,-,1,1.23
1," Teixeira, M",NYY,1B,15,14,121.1,108,100,8,0,9,-,-,-,-,-,1,7.2
1," Tekotte, B",CWS,CF,17,9,92.1,21,21,0,0,0,-,-,-,-,-,1,1.24
1," Tepesch, N",TEX,P,19,17,93,16,10,6,0,0,-,-,-,-,-,1,0.84
1," Terdoslavich, J",ATL,LF,23,14,128.1,55,53,2,0,3,-,-,-,-,-,1,2.39
1," Thatcher, J",ARI,P,72,0,39.1,4,0,4,0,0,-,-,-,-,-,1,0.06
1," Thielbar, C",MIN,P,49,0,46,6,3,3,0,0,-,-,-,-,-,1,0.12
1," Thornburg, T",MIL,P,18,7,66.2,11,3,8,0,1,-,-,-,-,-,1,0.61
1," Tillman, C",BAL,P,33,33,206.1,26,8,18,0,1,-,-,-,-,-,1,0.79
1," Tonkin, M",MIN,P,9,0,11.1,2,0,2,0,1,-,-,-,-,-,1,0.22
1," Torres, C",NYM,P,33,9,86.1,14,5,9,0,0,-,-,-,-,-,1,0.42
1," Tovar, W",NYM,SS,7,5,46.1,20,5,15,0,4,-,-,-,-,-,1,2.86
1," Uehara, K",BOS,P,73,0,74.1,9,2,7,0,0,-,-,-,-,-,1,0.12
1," Valdes, R",HOU,P,17,1,35,8,1,7,0,1,-,-,-,-,-,1,0.47
1," Valencia, D",BAL,DH,44,3,29,4,2,2,0,1,-,-,-,-,-,1,0.09
1," Valverde, J",DET,P,20,0,19.1,1,0,1,0,0,-,-,-,-,-,1,0.05
1," Veras, J",DET,P,67,0,62.2,13,6,7,0,0,-,-,-,-,-,1,0.19
1," Villanueva, C",CHC,P,47,15,128.2,18,9,9,0,2,-,-,-,-,-,1,0.38
1," Villarreal, B",BOS,P,8,0,4.1,2,0,2,0,1,-,-,-,-,-,1,0.25
1," Vincent, N",SD,P,45,0,46.1,11,4,7,0,0,-,-,-,-,-,1,0.24
1," Vogelsong, R",SF,P,19,19,103.2,18,8,10,0,0,-,-,-,-,-,1,0.95
1," Volquez, E",LAD,P,33,32,170.1,32,11,21,0,0,-,-,-,-,-,1,0.97
1," Wagner, N",TOR,P,36,0,38,7,0,7,0,2,-,-,-,-,-,1,0.19
1," Wainwright, A",STL,P,34,34,241.2,61,25,36,0,6,-,-,-,-,-,1,1.79
1," Walker, T",SEA,P,3,3,15,1,0,1,0,0,-,-,-,-,-,1,0.33
1," Walters, P",MIN,P,8,8,39.1,7,3,4,0,0,-,-,-,-,-,1,0.88
1," Walters, Z",WSH,SS,4,1,13,7,0,7,0,1,-,-,-,-,-,1,1.75
1," Wang, C",TOR,P,6,6,27,11,3,8,0,2,-,-,-,-,-,1,1.83
1," Warren, A",NYY,P,34,2,77,16,4,12,0,1,-,-,-,-,-,1,0.47
1," Watson, T",PIT,P,67,0,71.2,14,2,12,0,0,-,-,-,-,-,1,0.21
1," Webb, R",MIA,P,66,0,80.1,22,3,19,0,1,-,-,-,-,-,1,0.33
1," Webster, A",BOS,P,8,7,30.1,5,3,2,0,0,-,-,-,-,-,1,0.63
1," Weeks, J",OAK,2B,7,1,21,13,7,6,0,1,-,-,-,-,-,1,1.86
1," Welker, D",MIN,P,2,0,1.1,1,0,1,0,0,-,-,-,-,-,1,0.5
1," Wells, V",NYY,LF,117,88,789.1,192,183,9,0,1,-,-,-,-,-,1,1.64
1," Westbrook, J",STL,P,21,19,116.2,35,11,24,0,2,-,-,-,-,-,1,1.67
1," Wheeler, Z",NYM,P,17,17,100,6,1,5,0,1,-,-,-,-,-,1,0.35
1," Wilson, A",BOS,P,26,0,27.2,7,1,6,0,1,-,-,-,-,-,1,0.27
1," Wilson, B",LAD,P,18,0,13.2,4,1,3,0,1,-,-,-,-,-,1,0.22
1," Wilson, J",PIT,P,58,0,73.2,15,5,10,0,0,-,-,-,-,-,1,0.26
1," Withrow, C",LAD,P,26,0,34.2,1,0,1,0,0,-,-,-,-,-,1,0.04
1," Wong, K",STL,2B,18,10,111,65,22,43,0,8,-,-,-,-,-,1,3.61
1," Wood, A",ATL,P,31,11,77.2,13,0,13,0,0,-,-,-,-,-,1,0.42
1," Wooten, R",MIL,P,27,0,27.2,3,0,3,0,0,-,-,-,-,-,1,0.11
1," Workman, B",BOS,P,20,3,41.2,1,0,1,0,0,-,-,-,-,-,1,0.05
1," Wright, J",TB,P,66,1,70,21,8,13,0,2,-,-,-,-,-,1,0.32
1," Wright, S",BOS,P,4,1,13.1,1,0,1,0,0,-,-,-,-,-,1,0.25
1," Wright, W",TB,P,71,0,53.2,12,2,10,0,0,-,-,-,-,-,1,0.17
1," Yelich, C",MIA,LF,64,61,544.1,114,114,0,0,0,-,-,-,-,-,1,1.78
1," Zagurski, M",NYY,P,7,0,6.1,1,0,1,0,0,-,-,-,-,-,1,0.14
1," Zito, B",SF,P,30,25,133.1,23,3,20,0,0,-,-,-,-,-,1,0.77
535," Craig, A",STL,RF,143,131,1136,906,847,58,1,86,-,-,-,-,-,0.999,6.33
536," Howard, R",PHI,1B,76,74,650,661,618,42,1,55,-,-,-,-,-,0.998,8.68
537," Hanigan, R",CIN,C,72,66,589.2,572,538,33,1,1,18,15,0.545,3,20,0.998,7.93
538," Mathis, J",MIA,C,73,70,615,551,520,30,1,2,30,15,0.667,5,24,0.998,7.53
539," Helton, T",COL,1B,111,104,910.1,1035,941,92,2,96,-,-,-,-,-,0.998,9.31
540," Martin, R",PIT,C,125,120,1077,997,889,106,2,6,53,36,0.596,4,51,0.998,7.96
541," Pierzynski, A",TEX,C,131,111,1005,959,892,65,2,8,49,24,0.671,6,45,0.998,7.31
542," Kratz, E",PHI,C,60,54,478.1,441,414,26,1,5,33,9,0.786,1,16,0.998,7.33
543," Dobbs, G",MIA,1B,56,47,428,415,364,50,1,33,-,-,-,-,-,0.998,7.39
544," Stewart, C",NYY,C,110,97,848.1,802,745,55,2,8,37,17,0.685,12,32,0.998,7.27
545," Ackley, D",SEA,LF,121,103,950,379,226,152,1,31,-,-,-,-,-,0.997,3.12
546," Wieters, M",BAL,C,145,134,1201,1082,1021,58,3,6,44,24,0.647,5,28,0.997,7.44
547," Gordon, A",KC,LF,155,155,1364.1,341,323,17,1,2,-,-,-,-,-,0.997,2.19
548," Jay, J",STL,CF,152,141,1285.2,340,335,4,1,3,-,-,-,-,-,0.997,2.23
549," Morneau, J",PIT,1B,149,133,1189.1,1326,1222,100,4,133,-,-,-,-,-,0.997,8.87
550," Adams, M",STL,1B,74,63,597.2,650,598,50,2,70,-,-,-,-,-,0.997,8.76
551," Goldschmidt, P",ARI,1B,159,158,1446,1598,1494,99,5,118,-,-,-,-,-,0.997,10.02
552," Vogt, S",OAK,C,44,40,335.2,314,299,14,1,2,20,9,0.69,6,10,0.997,7.11
553," Ellis, A",LAD,C,113,109,972.1,931,855,73,3,8,35,28,0.556,6,45,0.997,8.21
554," Freiman, N",OAK,1B,67,42,357.2,310,292,17,1,23,-,-,-,-,-,0.997,4.61
555," Morales, K",SEA,1B,152,31,274.1,307,293,13,1,26,-,-,-,-,-,0.997,2.01
556," Ross, D",BOS,C,36,33,286,302,288,13,1,2,19,13,0.594,2,6,0.997,8.36
557," Roberts, B",BAL,2B,74,60,540.1,301,110,190,1,43,-,-,-,-,-,0.997,4.05
558," Rizzo, A",CHC,1B,159,158,1415,1441,1287,149,5,114,-,-,-,-,-,0.997,9.03
559," Alonso, Y",SD,1B,95,86,772,822,761,58,3,72,-,-,-,-,-,0.996,8.62
560," Molina, Y",STL,C,136,130,1133.1,1061,993,64,4,12,26,20,0.565,3,22,0.996,7.77
561," Saunders, M",SEA,RF,138,109,998.1,263,255,7,1,2,-,-,-,-,-,0.996,1.9
562," McLouth, N",BAL,LF,141,125,1150.2,259,254,4,1,0,-,-,-,-,-,0.996,1.83
563," Barton, D",OAK,1B,36,30,267.2,256,232,23,1,25,-,-,-,-,-,0.996,7.08
564," Sanchez, G",PIT,1B,114,60,656.1,757,696,58,3,55,-,-,-,-,-,0.996,6.61
565," Overbay, L",NYY,1B,135,118,1057,1009,938,67,4,93,-,-,-,-,-,0.996,7.44
566," Cruz, T",STL,C,47,28,272,250,234,15,1,1,12,6,0.667,2,6,0.996,5.3
567," Morrison, L",MIA,1B,80,78,691.2,749,678,68,3,65,-,-,-,-,-,0.996,9.33
568," Gomes, Y",CLE,C,87,79,713,737,669,65,3,1,29,20,0.592,4,27,0.996,8.44
569," Davis, C",BAL,1B,160,155,1377.2,1420,1339,75,6,153,-,-,-,-,-,0.996,8.84
570," Ruiz, C",PHI,C,86,83,745,704,657,44,3,9,63,21,0.75,4,23,0.996,8.15
571," DeJesus, D",TB,LF,117,93,852.2,233,230,2,1,0,-,-,-,-,-,0.996,1.98
572," Moreland, M",TEX,1B,147,129,1176.1,1146,1045,96,5,108,-,-,-,-,-,0.996,7.76
573," Lobaton, J",TB,C,96,76,713.2,686,643,40,3,6,63,10,0.863,2,36,0.996,7.11
574," Sanchez, H",SF,C,34,24,220.1,226,210,15,1,0,21,6,0.778,5,16,0.996,6.62
