RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
503," Wilson, J",SEA,SS,72,192,19,42,11,1,3,13,12,44,1,2,0.219,0.279,0.333,0.612
504," Navarro, D",TB,C,115,376,38,82,15,0,8,32,18,51,5,2,0.218,0.261,0.322,0.583
505," Langerhans, R",SEA,LF,38,101,12,22,6,1,3,10,14,28,0,1,0.218,0.311,0.386,0.697
506," Schneider, B",NYM,C,59,170,11,37,11,0,3,24,18,21,0,0,0.218,0.292,0.335,0.627
507," Soto, G",CHC,C,102,331,27,72,19,1,11,47,50,77,1,0,0.218,0.321,0.381,0.702
508," Amezaga, A",FLA,CF,27,69,6,15,3,0,0,5,5,16,1,1,0.217,0.267,0.261,0.528
508," Molina, J",NYY,C,52,138,15,30,4,0,1,11,14,28,0,0,0.217,0.292,0.268,0.56
508," Moore, A",SEA,C,6,23,4,5,1,0,1,2,0,7,1,0,0.217,0.25,0.391,0.641
508," Zambrano, C",CHC,P,33,69,7,15,5,0,4,11,1,28,0,0,0.217,0.225,0.464,0.689
512," Teagarden, T",TEX,C,60,198,26,43,13,0,6,24,14,76,0,0,0.217,0.27,0.374,0.644
513," Larish, J",DET,1B,32,74,13,16,3,1,4,7,15,25,0,1,0.216,0.344,0.446,0.79
513," Lohse, K",STL,P,23,37,3,8,0,0,0,2,1,7,0,0,0.216,0.275,0.216,0.491
515," Gonzalez, E",SD,2B,82,153,16,33,8,2,4,18,11,36,1,2,0.216,0.278,0.373,0.651
516," Monroe, C",PIT,RF,34,79,8,17,2,0,3,16,7,21,0,0,0.215,0.287,0.354,0.642
516," Woodward, C",BOS,SS,33,79,7,17,1,0,0,5,7,19,1,0,0.215,0.292,0.228,0.52
518," Griffey Jr., K",SEA,DH,117,387,44,83,19,0,19,57,63,80,0,0,0.214,0.324,0.411,0.735
519," Cruz, L",PIT,SS,27,70,5,15,1,0,0,2,6,7,0,0,0.214,0.282,0.229,0.511
519," Paul, X",LAD,RF,11,14,3,3,1,0,1,1,2,4,0,1,0.214,0.313,0.5,0.813
521," Shoppach, K",CLE,C,89,271,33,58,14,0,12,40,33,98,0,0,0.214,0.335,0.399,0.734
522," Jones, A",TEX,RF,82,281,43,60,18,0,17,43,45,72,5,1,0.214,0.323,0.459,0.782
523," Hannahan, J",SEA,3B,103,267,27,57,14,2,4,19,30,71,1,1,0.213,0.297,0.326,0.623
524," Johnson, R",SEA,C,80,258,21,55,19,2,2,27,26,60,1,1,0.213,0.289,0.326,0.615
525," Aurilia, R",SF,1B,60,122,10,26,2,0,2,16,8,24,0,0,0.213,0.256,0.279,0.534
526," Rosales, A",CIN,3B,87,230,23,49,10,1,4,19,26,46,1,2,0.213,0.303,0.317,0.62
527," Willits, R",LAA,LF,49,80,16,17,2,0,0,6,5,17,5,1,0.213,0.256,0.238,0.493
528," Young, C",ARI,CF,134,433,54,92,28,4,15,42,59,133,11,4,0.212,0.311,0.4,0.711
529," Sutton, D",CIN,2B,42,66,10,14,4,1,1,9,7,20,0,2,0.212,0.297,0.348,0.646
530," Mathis, J",LAA,C,84,237,26,50,8,0,5,28,22,73,2,3,0.211,0.288,0.308,0.596
531," Janish, P",CIN,SS,90,256,36,54,21,0,1,16,26,40,2,0,0.211,0.296,0.305,0.601
532," Mayberry Jr., J",PHI,RF,39,57,8,12,3,0,4,8,2,23,0,0,0.211,0.25,0.474,0.724
533," Varitek, J",BOS,C,109,364,41,76,24,0,14,51,54,90,0,0,0.209,0.313,0.39,0.703
534," Martis, S",WSH,P,13,24,4,5,1,0,0,2,0,6,0,0,0.208,0.208,0.25,0.458
535," Cedeno, R",PIT,SS,105,341,32,71,8,3,10,38,19,79,5,2,0.208,0.256,0.337,0.593
536," Bailey, J",BOS,LF,26,77,14,16,3,2,3,9,10,21,0,0,0.208,0.33,0.416,0.745
537," Burke, C",SD,SS,32,82,8,17,5,0,1,5,6,16,4,1,0.207,0.27,0.305,0.575
538," Pearce, S",PIT,1B,60,165,19,34,13,1,4,16,21,43,1,0,0.206,0.296,0.37,0.665
539," Perez, F",TB,CF,18,34,4,7,0,0,0,2,0,11,0,2,0.206,0.206,0.206,0.412
540," Hernandez, L",KC,SS,37,73,4,15,1,0,0,4,4,18,1,0,0.205,0.256,0.219,0.476
541," DeWitt, B",LAD,2B,31,49,4,10,3,0,2,4,3,7,0,0,0.204,0.245,0.388,0.633
542," Conrad, B",ATL,2B,30,54,7,11,1,2,2,8,3,14,0,0,0.204,0.259,0.407,0.666
543," Schafer, J",ATL,CF,50,167,18,34,8,0,2,8,27,63,2,1,0.204,0.313,0.287,0.6
544," Allen, B",ARI,1B,32,104,13,21,7,0,4,14,12,40,0,0,0.202,0.284,0.385,0.669
544," Rodriguez, L",SD,SS,93,208,18,42,6,0,2,16,37,23,1,0,0.202,0.319,0.26,0.578
546," Casilla, A",MIN,2B,80,228,25,46,7,3,0,17,22,36,11,0,0.202,0.28,0.259,0.538
547," Giambi, J",COL,1B,102,293,43,59,14,0,13,51,57,80,0,0,0.201,0.343,0.382,0.725
548," Hall, B",SEA,LF,110,334,32,67,20,1,8,36,27,120,2,2,0.201,0.258,0.338,0.596
549," Adams, R",TOR,LF,8,20,2,4,0,0,0,0,1,1,0,0,0.2,0.238,0.2,0.438
549," Bannister, B",KC,P,2,5,0,1,0,0,0,1,0,2,0,0,0.2,0.2,0.2,0.4
549," Beckett, J",BOS,P,2,5,1,1,0,0,1,1,0,3,0,0,0.2,0.2,0.8,1
549," Bergesen, B",BAL,P,2,5,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
549," Betemit, W",CWS,1B,20,45,2,9,5,0,0,3,5,13,0,0,0.2,0.28,0.311,0.591
549," Brown, E",NYM,OF,3,5,0,1,0,0,0,0,1,0,0,0,0.2,0.333,0.2,0.533
549," Burnett, A",NYY,P,2,5,0,1,0,0,0,0,0,1,0,0,0.2,0.2,0.2,0.4
549," Duke, Z",PIT,P,31,60,1,12,2,0,0,5,4,18,0,0,0.2,0.246,0.233,0.479
549," Duncan, S",NYY,RF,11,15,1,3,0,0,0,1,0,5,0,0,0.2,0.2,0.2,0.4
549," Elbert, S",LAD,P,19,5,1,1,1,0,0,1,0,2,0,0,0.2,0.2,0.4,0.6
549," Gorecki, R",ATL,LF,31,25,6,5,0,0,0,3,1,12,1,0,0.2,0.222,0.2,0.422
549," Greene, K",STL,3B,77,170,21,34,7,0,6,24,15,35,2,1,0.2,0.272,0.347,0.619
549," Kata, M",HOU,2B,40,50,2,10,1,0,0,5,0,5,1,0,0.2,0.212,0.22,0.432
549," Looper, B",MIL,P,32,60,3,12,0,0,0,8,2,18,0,0,0.2,0.226,0.2,0.426
549," Manzella, T",HOU,SS,7,5,0,1,0,0,0,0,0,4,0,0,0.2,0.2,0.2,0.4
549," Padilla, V",LAD,P,9,15,0,3,0,0,0,2,0,8,0,0,0.2,0.2,0.2,0.4
549," Pettitte, A",NYY,P,2,5,1,1,1,0,0,1,0,2,0,0,0.2,0.2,0.4,0.6
549," Rodriguez, S",TB,SS,12,25,4,5,0,0,2,4,3,7,0,0,0.2,0.276,0.44,0.716
549," Samardzija, J",CHC,P,20,5,1,1,0,0,1,1,0,1,0,0,0.2,0.2,0.8,1
549," Snyder, C",ARI,C,61,165,20,33,7,0,6,22,32,47,0,0,0.2,0.333,0.352,0.685
549," Wilson, B",LAA,C,12,5,0,1,1,0,0,0,0,1,0,0,0.2,0.2,0.4,0.6
570," Macias, D",SD,CF,51,76,8,15,6,0,1,7,13,15,0,1,0.197,0.322,0.316,0.638
571," Kearns, A",WSH,RF,80,174,20,34,6,2,3,17,32,51,1,1,0.195,0.336,0.305,0.641
572," Wood, B",LAA,3B,18,41,5,8,1,0,1,3,3,19,0,0,0.195,0.267,0.293,0.559
573," Walker, N",PIT,3B,17,36,5,7,1,0,0,0,4,11,1,0,0.194,0.275,0.222,0.497
573," Whitesell, J",ARI,1B,46,108,7,21,7,0,1,14,24,29,0,0,0.194,0.346,0.287,0.633
575," Stairs, M",PHI,RF,99,103,15,20,4,0,5,17,23,30,0,0,0.194,0.357,0.379,0.735
576," Bowker, J",SF,LF,31,67,7,13,2,2,2,7,4,18,1,0,0.194,0.247,0.373,0.62
576," Erstad, D",HOU,LF,107,134,13,26,8,2,2,11,14,31,0,2,0.194,0.268,0.328,0.597
578," Johnson, J",FLA,P,32,62,8,12,1,0,3,10,6,33,0,0,0.194,0.265,0.355,0.62
578," Stammen, C",WSH,P,18,31,1,6,3,0,0,4,2,10,0,0,0.194,0.242,0.29,0.533
580," Freel, R",TEX,RF,41,88,11,17,2,0,0,5,11,23,1,0,0.193,0.29,0.216,0.506
581," Wells, R",CHC,P,26,47,5,9,3,0,0,2,2,7,0,0,0.191,0.224,0.255,0.48
582," Giles, B",SD,RF,61,225,18,43,10,1,2,23,26,31,1,0,0.191,0.277,0.271,0.548
583," Canizares, B",ATL,1B,5,21,1,4,1,0,0,0,0,6,0,0,0.19,0.19,0.238,0.429
584," Ransom, C",NYY,3B,31,79,11,15,9,1,0,10,7,25,2,0,0.19,0.256,0.329,0.585
585," Miller, C",CIN,C,35,95,9,18,4,0,1,15,12,23,0,0,0.189,0.284,0.263,0.548
586," Bourgeois, J",HOU,RF,24,37,6,7,0,0,1,3,3,7,3,0,0.189,0.25,0.27,0.52
587," Flowers, T",CWS,C,10,16,3,3,1,0,0,0,3,8,0,0,0.188,0.35,0.25,0.6
587," Joyce, M",TB,RF,11,32,3,6,1,0,3,7,3,7,1,0,0.188,0.27,0.5,0.77
587," Norris, B",HOU,P,11,16,1,3,0,0,0,0,0,4,0,0,0.188,0.235,0.188,0.423
587," Towles, J",HOU,C,16,48,7,9,2,0,2,3,3,16,0,0,0.188,0.25,0.354,0.604
591," Blanco, G",ATL,CF,24,43,5,8,0,1,0,1,4,9,2,0,0.186,0.255,0.233,0.488
591," Harden, R",CHC,P,26,43,3,8,1,0,0,0,1,15,0,0,0.186,0.205,0.209,0.414
593," Miles, A",CHC,2B,74,157,17,29,7,1,0,5,8,21,3,0,0.185,0.224,0.242,0.466
594," Dellucci, D",TOR,LF,22,65,5,12,4,0,0,3,5,19,0,0,0.185,0.27,0.246,0.516
595," Lee, C",PHI,P,15,38,2,7,2,0,0,1,1,14,0,0,0.184,0.205,0.237,0.442
596," Aviles, M",KC,SS,36,120,10,22,3,1,1,8,4,26,1,0,0.183,0.208,0.25,0.458
597," Montanez, L",BAL,LF,29,82,5,15,5,0,1,6,5,16,0,1,0.183,0.244,0.28,0.525
598," Clark, T",ARI,1B,36,66,7,12,4,0,4,11,11,24,0,0,0.182,0.295,0.424,0.719
598," Hoffmann, J",LAD,RF,14,22,2,4,2,0,1,7,0,5,0,0,0.182,0.167,0.409,0.576
598," Jackson, C",ARI,LF,30,99,8,18,4,0,1,14,11,16,5,0,0.182,0.264,0.253,0.516
598," Sammons, C",ATL,C,6,11,1,2,0,0,0,0,1,3,0,0,0.182,0.25,0.182,0.432
598," Sandoval, F",LAA,3B,5,11,1,2,1,0,0,0,0,3,0,0,0.182,0.182,0.273,0.455
603," Wainwright, A",STL,P,39,89,7,16,5,1,2,4,1,26,0,0,0.18,0.189,0.326,0.515
604," Billingsley, C",LAD,P,30,56,2,10,2,0,1,4,4,24,0,0,0.179,0.233,0.268,0.501
604," Ortiz, R",NYY,P,24,28,2,5,0,0,1,2,1,9,0,0,0.179,0.207,0.286,0.493
606," Colvin, T",CHC,LF,6,17,1,3,0,0,0,2,2,5,0,0,0.176,0.25,0.176,0.426
606," Lobaton, J",TB,C,7,17,0,3,0,0,0,0,0,5,0,0,0.176,0.176,0.176,0.353
606," Toregas, W",CLE,C,19,51,1,9,1,0,0,6,6,12,0,0,0.176,0.267,0.196,0.463
606," Vazquez, J",ATL,P,37,68,6,12,3,0,0,3,3,14,0,0,0.176,0.211,0.221,0.432
610," Martinez, F",NYM,LF,29,91,11,16,6,0,1,8,5,14,2,0,0.176,0.242,0.275,0.517
611," Alfonzo, E",SD,C,37,114,6,20,3,0,2,8,3,34,0,0,0.175,0.197,0.254,0.451
612," Carpenter, C",STL,P,26,63,3,11,3,0,1,7,2,13,0,0,0.175,0.212,0.27,0.482
613," Snell, I",SEA,P,15,23,0,4,0,0,0,1,0,10,0,0,0.174,0.174,0.174,0.348
613," Stauffer, T",SD,P,14,23,1,4,0,0,0,0,1,13,0,0,0.174,0.24,0.174,0.414
615," Gallardo, Y",MIL,P,29,58,6,10,2,0,2,8,2,23,0,0,0.172,0.197,0.31,0.507
615," Glaus, T",STL,3B,14,29,2,5,2,0,0,2,3,8,0,0,0.172,0.25,0.241,0.491
615," Quintanilla, O",COL,2B,58,58,7,10,2,0,0,2,8,27,0,0,0.172,0.273,0.207,0.48
618," Marquis, J",COL,P,36,64,7,11,3,0,0,8,2,14,0,0,0.172,0.197,0.219,0.416
619," Bruntlett, E",PHI,2B,72,105,15,18,7,0,0,7,5,26,2,0,0.171,0.224,0.238,0.462
620," Downs, M",SF,2B,17,53,6,9,2,0,1,2,6,13,1,0,0.17,0.25,0.264,0.514
621," Reddick, J",BOS,CF,27,59,5,10,4,0,2,4,2,17,0,0,0.169,0.21,0.339,0.549
622," Barrett, M",TOR,C,7,18,3,3,0,0,1,2,1,5,0,0,0.167,0.211,0.333,0.544
622," Carlin, L",ARI,C,10,18,3,3,0,0,0,1,3,3,0,0,0.167,0.286,0.167,0.452
622," Geer, J",SD,P,17,24,2,4,1,0,0,1,2,10,0,0,0.167,0.231,0.208,0.439
622," Greinke, Z",KC,P,2,6,0,1,1,0,0,0,0,2,0,0,0.167,0.167,0.333,0.5
622," Guzman, F",NYY,LF,10,6,2,1,0,0,0,1,0,1,4,1,0.167,0.143,0.167,0.31
622," Martinez, R",NYM,SS,12,42,1,7,2,0,0,4,1,9,1,0,0.167,0.182,0.214,0.396
622," Palmer, M",LAA,P,3,6,1,1,0,0,0,0,0,3,0,0,0.167,0.167,0.167,0.333
622," Santana, J",NYM,P,23,42,1,7,3,0,0,4,5,14,0,0,0.167,0.255,0.238,0.493
622," Schmidt, J",LAD,P,5,6,1,1,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333
622," Turner, J",BAL,2B,12,18,2,3,0,0,0,3,4,3,0,0,0.167,0.318,0.167,0.485
632," Tatum, C",CIN,C,26,68,3,11,1,0,1,6,7,10,0,0,0.162,0.25,0.221,0.471
632," Wolf, R",LAD,P,33,68,5,11,4,0,1,11,2,22,1,0,0.162,0.194,0.265,0.459
634," Hart, K",PIT,P,16,25,3,4,0,0,0,2,3,7,0,0,0.16,0.25,0.16,0.41
634," Martin, J",WSH,P,16,25,3,4,0,0,0,0,1,13,0,0,0.16,0.192,0.16,0.352
636," Davis, D",ARI,P,32,63,2,10,1,1,0,3,0,21,0,0,0.159,0.159,0.206,0.365
637," Lillibridge, B",CWS,2B,46,95,9,15,2,0,0,3,14,26,6,3,0.158,0.273,0.179,0.452
637," Rohlinger, R",SF,3B,12,19,0,3,1,0,0,4,1,6,0,0,0.158,0.2,0.211,0.411
639," Lannan, J",WSH,P,31,58,1,9,1,0,0,0,2,21,0,0,0.155,0.183,0.172,0.356
640," Ryan, D",DET,C,12,26,1,4,1,0,0,4,4,12,0,1,0.154,0.267,0.192,0.459
641," Lincecum, T",SF,P,32,66,8,10,1,0,0,3,6,36,0,0,0.152,0.219,0.167,0.386
642," Cunningham, A",OAK,RF,23,53,6,8,2,0,1,6,3,16,0,0,0.151,0.211,0.245,0.456
643," Cain, M",SF,P,32,60,2,9,2,1,0,3,4,31,0,0,0.15,0.203,0.217,0.42
644," Harang, A",CIN,P,25,47,1,7,1,0,1,6,1,12,0,0,0.149,0.167,0.234,0.401
645," Hernandez, L",WSH,P,30,54,1,8,2,0,0,0,2,6,0,0,0.148,0.179,0.185,0.364
645," Maine, J",NYM,P,16,27,0,4,0,0,0,2,0,11,0,0,0.148,0.148,0.148,0.296
645," Zimmermann, J",WSH,P,15,27,1,4,0,0,0,2,1,11,0,0,0.148,0.179,0.148,0.327
648," Hamels, C",PHI,P,30,61,6,9,3,0,0,5,1,29,1,0,0.148,0.161,0.197,0.358
649," Lowrie, J",BOS,SS,32,68,5,10,2,0,2,11,6,20,0,0,0.147,0.211,0.265,0.475
650," Correia, K",SD,P,36,55,2,8,1,0,0,0,2,21,0,1,0.145,0.175,0.164,0.339
651," Norton, G",ATL,1B,95,76,3,11,2,0,0,7,20,20,0,0,0.145,0.33,0.171,0.501
652," Gimenez, C",CLE,1B,45,111,12,16,2,0,3,7,17,36,1,1,0.144,0.256,0.243,0.499
653," Berroa, A",NYM,SS,35,49,10,7,2,0,0,3,3,12,0,0,0.143,0.208,0.184,0.391
653," Durbin, C",PHI,P,56,7,0,1,0,0,0,0,0,3,0,0,0.143,0.143,0.143,0.286
653," Gorzelanny, T",CHC,P,22,14,0,2,0,0,0,2,1,5,0,0,0.143,0.2,0.143,0.343
653," Kuroda, H",LAD,P,19,28,1,4,0,0,0,0,2,11,0,0,0.143,0.2,0.143,0.343
653," Mulvey, K",ARI,P,6,7,0,1,0,0,0,0,0,3,0,1,0.143,0.143,0.143,0.286
653," Park, C",PHI,P,42,14,1,2,0,0,1,1,3,5,0,0,0.143,0.294,0.357,0.651
653," Riggans, S",TB,C,7,14,2,2,0,0,1,1,0,3,0,0,0.143,0.143,0.357,0.5
653," Romero, N",CLE,SS,10,14,2,2,0,0,0,0,1,5,0,0,0.143,0.2,0.143,0.343
653," Suppan, J",MIL,P,29,42,4,6,1,0,0,5,4,12,0,0,0.143,0.217,0.167,0.384
662," Hernandez, D",ATL,SS,33,85,6,12,3,0,1,6,6,22,0,1,0.141,0.198,0.212,0.41
663," Frandsen, K",SF,2B,23,50,3,7,2,0,0,1,3,4,0,0,0.14,0.204,0.18,0.384
663," Nolasco, R",FLA,P,29,50,1,7,0,0,0,3,2,25,0,0,0.14,0.173,0.14,0.313
665," Figueroa, N",NYM,P,16,22,1,3,0,1,0,3,1,8,0,0,0.136,0.174,0.227,0.401
665," Pineiro, J",STL,P,32,66,4,9,2,0,0,4,4,33,1,0,0.136,0.186,0.167,0.352
667," Olsen, S",WSH,P,11,15,1,2,0,0,0,1,3,7,0,0,0.133,0.278,0.133,0.411
667," Parra, M",MIL,P,26,45,4,6,2,0,0,4,1,22,0,0,0.133,0.167,0.178,0.344
669," Cueto, J",CIN,P,28,46,5,6,0,0,0,1,3,17,0,0,0.13,0.184,0.13,0.314
669," Graffanino, T",CLE,2B,7,23,1,3,1,0,0,0,1,5,0,0,0.13,0.167,0.174,0.341
671," Morton, C",PIT,P,18,31,1,4,0,0,0,1,0,15,0,0,0.129,0.129,0.129,0.258
672," Wellemeyer, T",STL,P,30,39,1,5,0,0,0,0,0,16,0,0,0.128,0.128,0.128,0.256
673," Volstad, C",FLA,P,28,47,5,6,1,0,0,3,1,23,0,0,0.128,0.146,0.149,0.295
674," Blanton, J",PHI,P,30,55,4,7,0,0,0,1,4,21,0,0,0.127,0.2,0.127,0.327
675," Rodriguez, W",HOU,P,32,63,4,8,3,0,0,4,1,19,0,0,0.127,0.141,0.175,0.315
676," Balester, C",WSH,P,7,8,0,1,0,0,0,0,1,2,0,0,0.125,0.222,0.125,0.347
676," Dempster, R",CHC,P,30,64,2,8,1,0,0,5,4,20,0,0,0.125,0.176,0.141,0.317
676," Duffy, C",MIL,CF,19,32,3,4,1,0,0,3,4,12,0,0,0.125,0.222,0.156,0.378
676," Floyd, C",SD,DH,10,16,0,2,0,0,0,0,1,7,0,0,0.125,0.176,0.125,0.301
676," Hill, R",BAL,P,4,8,0,1,0,0,0,1,0,3,0,0,0.125,0.125,0.125,0.25
676," Lackey, J",LAA,P,3,8,1,1,0,0,0,1,0,2,0,0,0.125,0.125,0.125,0.25
676," Narveson, C",MIL,P,19,8,0,1,0,0,0,0,0,5,0,0,0.125,0.125,0.125,0.25
676," Niese, J",NYM,P,5,8,0,1,0,0,0,0,0,3,0,0,0.125,0.125,0.125,0.25
676," Parnell, B",NYM,P,65,8,1,1,0,0,0,0,0,3,0,0,0.125,0.125,0.125,0.25
685," Jurrjens, J",ATL,P,35,65,7,8,2,0,0,4,8,24,0,0,0.123,0.219,0.154,0.373
686," De La Rosa, J",COL,P,32,57,3,7,2,0,0,3,1,30,0,0,0.123,0.138,0.158,0.296
687," Oswalt, R",HOU,P,29,49,4,6,0,0,0,2,2,8,0,0,0.122,0.173,0.122,0.296
688," Padilla, J",WSH,RF,29,25,3,3,0,0,0,0,1,8,0,0,0.12,0.154,0.12,0.274
689," Moyer, J",PHI,P,28,42,2,5,0,0,0,2,6,21,0,0,0.119,0.24,0.119,0.359
690," Burke, J",WSH,C,19,51,1,6,0,0,1,2,3,18,0,0,0.118,0.164,0.176,0.34
690," Bush, D",MIL,P,19,34,2,4,0,0,0,0,4,16,0,0,0.118,0.211,0.118,0.328
690," Gentry, C",TEX,CF,11,17,4,2,1,0,0,1,2,5,0,0,0.118,0.211,0.176,0.387
690," Posey, B",SF,C,7,17,1,2,0,0,0,0,0,4,0,0,0.118,0.118,0.118,0.235
690," Reyes, A",NYM,2B,9,17,0,2,0,0,0,0,1,4,1,0,0.118,0.167,0.118,0.284
690," Zito, B",SF,P,33,51,2,6,0,0,0,0,4,16,0,0,0.118,0.182,0.118,0.299
696," Cook, A",COL,P,26,44,3,5,1,0,0,6,7,14,0,0,0.114,0.245,0.136,0.382
697," Arroyo, B",CIN,P,34,62,4,7,3,0,0,0,0,27,0,0,0.113,0.113,0.161,0.274
698," Fogg, J",COL,P,23,9,0,1,0,0,0,0,1,1,0,0,0.111,0.2,0.111,0.311
698," Hulett, T",KC,2B,15,18,4,2,0,0,0,1,1,6,0,0,0.111,0.158,0.111,0.269
698," Reyes, J",ATL,P,6,9,1,1,0,0,0,0,2,7,0,0,0.111,0.273,0.111,0.384
701," Hammel, J",COL,P,32,55,1,6,1,0,0,0,2,25,0,0,0.109,0.14,0.127,0.268
702," Penny, B",SF,P,8,19,0,2,0,0,0,0,0,6,0,0,0.105,0.105,0.105,0.211
702," Richard, C",TB,1B,13,19,1,2,0,0,0,0,4,7,0,0,0.105,0.261,0.105,0.366
704," Kershaw, C",LAD,P,30,48,2,5,0,0,0,2,3,16,0,0,0.104,0.157,0.104,0.261
705," Patterson, C",MIL,CF,16,29,0,3,0,0,0,0,0,13,2,1,0.103,0.103,0.103,0.207
706," Chavez, E",OAK,3B,8,30,0,3,1,0,0,1,1,7,0,0,0.1,0.129,0.133,0.262
706," Ellis, A",LAD,C,8,10,0,1,0,0,0,1,0,1,0,0,0.1,0.1,0.1,0.2
706," Sadowski, R",SF,P,6,10,0,1,0,0,0,0,0,6,0,0,0.1,0.1,0.1,0.2
709," Pena Jr., T",KC,SS,40,51,3,5,1,0,0,2,2,13,0,0,0.098,0.132,0.118,0.25
710," Kawakami, K",ATL,P,32,41,0,4,0,0,0,0,3,13,0,0,0.098,0.159,0.098,0.257
711," Sardinha, D",DET,C,12,31,1,3,1,0,0,3,0,16,0,0,0.097,0.091,0.129,0.22
712," Pelfrey, M",NYM,P,29,52,4,5,1,0,0,4,2,12,0,0,0.096,0.143,0.115,0.258
713," Happ, J",PHI,P,33,43,2,4,1,0,0,1,1,15,0,0,0.093,0.114,0.116,0.23
714," Johnson, C",HOU,3B,11,22,1,2,0,0,0,1,1,6,0,0,0.091,0.13,0.091,0.221
714," Lehr, J",CIN,P,11,22,1,2,1,0,0,1,1,8,0,0,0.091,0.13,0.136,0.267
714," McCutchen, D",PIT,P,6,11,1,1,0,0,0,1,1,3,0,0,0.091,0.167,0.091,0.258
714," Villanueva, C",MIL,P,61,11,0,1,0,0,0,0,1,7,0,0,0.091,0.167,0.091,0.258
714," Wells, K",CIN,P,33,11,1,1,0,0,0,0,0,4,0,0,0.091,0.091,0.091,0.182
719," Lilly, T",CHC,P,26,57,2,5,1,1,0,2,2,27,0,1,0.088,0.119,0.14,0.259
720," Mock, G",WSH,P,28,23,1,2,0,0,0,0,0,13,0,0,0.087,0.087,0.087,0.174
720," Peavy, J",CWS,P,13,23,2,2,0,0,0,0,1,4,0,0,0.087,0.125,0.087,0.212
720," Richard, C",SD,P,15,23,2,2,1,0,0,2,0,10,0,0,0.087,0.083,0.13,0.214
723," Garland, J",LAD,P,32,70,3,6,0,0,0,1,1,34,0,0,0.086,0.111,0.086,0.197
724," Gonzalez, A",FLA,SS,14,12,1,1,0,1,0,0,0,4,0,0,0.083,0.083,0.25,0.333
724," Miller, A",FLA,P,18,24,0,2,0,0,0,0,0,8,0,0,0.083,0.083,0.083,0.167
724," Owens, J",CWS,LF,12,12,0,1,0,0,0,0,3,3,1,0,0.083,0.267,0.083,0.35
724," Thompson, B",STL,P,31,12,0,1,0,0,0,0,0,7,0,0,0.083,0.083,0.083,0.167
728," Bailey, H",CIN,P,21,38,0,3,0,0,0,2,0,17,0,0,0.079,0.079,0.079,0.158
729," Burns, M",MIL,P,15,13,1,1,0,0,0,2,2,7,0,0,0.077,0.2,0.077,0.277
729," Cintron, A",SEA,SS,21,26,1,2,0,0,0,0,2,7,0,0,0.077,0.143,0.077,0.22
729," Johnson, R",SF,P,20,26,1,2,0,0,0,0,1,16,0,0,0.077,0.111,0.077,0.188
729," LeBlanc, W",SD,P,8,13,0,1,0,0,0,0,1,3,0,0,0.077,0.143,0.077,0.22
733," Sanchez, J",SF,P,31,41,2,3,0,0,0,0,4,27,0,0,0.073,0.174,0.073,0.247
734," Boggs, M",STL,P,16,14,1,1,1,0,0,0,0,6,0,0,0.071,0.071,0.143,0.214
734," Martinez, P",PHI,P,9,14,0,1,0,0,0,1,1,6,0,0,0.071,0.133,0.071,0.205
736," Maholm, P",PIT,P,30,58,1,4,1,0,1,2,3,36,0,0,0.069,0.115,0.138,0.253
736," Redding, T",NYM,P,28,29,0,2,0,0,0,0,0,9,0,0,0.069,0.069,0.069,0.138
738," Ohlendorf, R",PIT,P,28,59,1,4,0,0,0,0,1,23,0,0,0.068,0.083,0.068,0.151
739," Smoltz, J",STL,P,8,15,1,1,0,0,0,0,1,7,0,0,0.067,0.125,0.067,0.192
739," Stults, E",LAD,P,11,15,1,1,0,0,0,2,3,8,0,0,0.067,0.211,0.067,0.277
741," West, S",FLA,P,19,31,2,2,1,0,0,0,0,19,0,0,0.065,0.065,0.097,0.161
742," Volquez, E",CIN,P,9,16,0,1,0,0,0,0,0,8,0,0,0.063,0.063,0.063,0.125
743," Boggs, B",TEX,LF,9,17,0,1,1,0,0,0,1,8,0,0,0.059,0.111,0.118,0.229
744," Hanson, T",ATL,P,20,37,2,2,0,0,0,1,1,20,0,0,0.054,0.079,0.054,0.133
745," Detwiler, R",WSH,P,13,19,1,1,0,0,0,1,0,12,0,0,0.053,0.053,0.053,0.105
745," Latos, M",SD,P,10,19,0,1,0,0,0,0,0,9,0,0,0.053,0.053,0.053,0.105
747," Karstens, J",PIT,P,37,22,2,1,0,0,0,0,2,12,0,0,0.045,0.16,0.045,0.205
748," Salazar, J",PIT,LF,21,23,1,1,0,0,0,1,3,7,1,0,0.043,0.154,0.043,0.197
749," Paulino, F",HOU,P,23,25,0,1,0,0,0,0,0,16,0,0,0.04,0.04,0.04,0.08
750," Petit, Y",SEA,P,23,27,0,1,0,0,0,0,1,8,0,0,0.037,0.071,0.037,0.108
751," Gaudin, C",NYY,P,18,28,0,1,0,0,0,0,1,14,0,0,0.036,0.069,0.036,0.105
752," Moehler, B",HOU,P,28,42,0,1,0,0,0,0,1,18,0,0,0.024,0.068,0.024,0.092
753," Aceves, A",NYY,P,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Acosta, M",ATL,P,34,1,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0.5
