RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
250," Ross, D",ATL,C,52,152,14,40,7,0,6,23,16,51,0,1,0.263,0.333,0.428,0.761
253," Diaz, M",ATL,LF,116,251,16,66,13,1,0,20,12,52,5,2,0.263,0.302,0.323,0.625
254," Andino, R",BAL,2B,139,457,63,120,22,0,5,36,41,83,13,3,0.263,0.327,0.344,0.67
255," Chavez, E",NYY,3B,58,160,16,42,7,1,2,26,14,34,0,0,0.263,0.32,0.356,0.676
256," Granderson, C",NYY,CF,156,583,136,153,26,10,41,119,85,169,25,10,0.262,0.364,0.552,0.916
257," Thames, E",TOR,LF,95,362,58,95,24,5,12,37,23,88,2,1,0.262,0.313,0.456,0.769
258," Fukudome, K",CLE,RF,146,530,59,139,27,3,8,35,61,110,4,6,0.262,0.342,0.37,0.712
259," Hunter, T",LAA,CF,156,580,80,152,24,2,23,82,62,125,5,7,0.262,0.336,0.429,0.765
260," Wieters, M",BAL,C,139,500,72,131,28,0,22,68,48,84,1,0,0.262,0.328,0.45,0.778
261," Stanton, G",FLA,RF,150,516,79,135,30,5,34,87,70,166,5,5,0.262,0.356,0.537,0.893
262," Cruz, T",STL,C,38,65,8,17,5,0,0,6,6,13,0,1,0.262,0.333,0.338,0.672
263," Pagan, A",NYM,CF,123,478,68,125,24,4,7,56,44,62,32,7,0.262,0.322,0.372,0.694
264," Damon, J",TB,LF,150,582,79,152,29,7,16,73,51,92,19,6,0.261,0.326,0.418,0.743
265," Swisher, N",NYY,RF,150,526,81,137,30,0,23,85,95,125,2,2,0.26,0.374,0.449,0.822
266," Duncan, S",CLE,LF,76,223,29,58,17,0,11,47,19,56,0,1,0.26,0.324,0.484,0.808
267," Casilla, A",MIN,2B,97,323,52,84,21,4,2,21,28,45,15,4,0.26,0.322,0.368,0.691
268," Dickerson, C",NYY,LF,60,50,9,13,2,0,1,7,2,17,4,0,0.26,0.296,0.36,0.656
269," Turner, J",NYM,2B,117,435,49,113,30,0,4,51,39,59,7,2,0.26,0.334,0.356,0.69
270," Santiago, R",DET,SS,101,258,29,67,11,3,5,30,17,38,0,0,0.26,0.311,0.384,0.695
271," Giambi, J",COL,1B,64,131,20,34,6,0,13,32,17,45,0,0,0.26,0.355,0.603,0.958
272," Prado, M",ATL,LF,129,551,66,143,26,2,13,57,34,52,4,8,0.26,0.302,0.385,0.687
273," Rogers, E",COL,P,22,27,2,7,1,0,0,0,0,12,0,0,0.259,0.259,0.296,0.556
274," Jennings, D",TB,LF,63,247,44,64,9,4,10,25,31,59,20,6,0.259,0.356,0.449,0.805
275," Wallace, B",HOU,1B,115,336,37,87,22,0,5,29,36,91,1,1,0.259,0.334,0.369,0.703
276," Gardner, B",NYY,LF,159,510,87,132,19,8,7,36,60,93,49,13,0.259,0.345,0.369,0.713
277," Utley, C",PHI,2B,103,398,54,103,21,6,11,44,39,47,14,0,0.259,0.344,0.425,0.769
278," Choo, S",CLE,RF,85,313,37,81,11,3,8,36,36,78,12,5,0.259,0.344,0.39,0.733
279," Campana, T",CHC,CF,95,143,24,37,3,0,1,6,8,30,24,2,0.259,0.303,0.301,0.603
279," McCutchen, A",PIT,CF,158,572,87,148,34,5,23,89,89,126,23,10,0.259,0.364,0.456,0.82
281," Moreland, M",TEX,1B,134,464,60,120,22,1,16,51,39,92,2,2,0.259,0.32,0.414,0.733
282," Seager, K",SEA,3B,53,182,22,47,13,0,3,13,13,36,3,1,0.258,0.312,0.379,0.691
283," Francisco, J",CIN,3B,31,93,10,24,7,1,3,15,4,24,1,0,0.258,0.289,0.452,0.74
283," Lillibridge, B",CWS,RF,97,186,38,48,5,1,13,29,17,62,10,6,0.258,0.34,0.505,0.845
283," Sanchez, H",SF,C,13,31,0,8,2,0,0,1,3,6,0,0,0.258,0.324,0.323,0.646
286," Youkilis, K",BOS,3B,120,431,68,111,32,2,17,80,68,100,3,0,0.258,0.373,0.459,0.833
287," Rivera, J",LAD,LF,132,466,46,120,23,1,11,74,43,76,5,3,0.258,0.319,0.382,0.701
288," Gload, R",PHI,RF,93,113,3,29,8,0,0,8,3,23,0,0,0.257,0.276,0.327,0.603
289," Bruce, J",CIN,RF,157,585,84,150,27,2,32,97,71,158,8,7,0.256,0.341,0.474,0.814
289," Gwynn Jr., T",LAD,CF,136,312,37,80,12,6,2,22,23,61,22,6,0.256,0.308,0.353,0.66
291," Thome, J",CLE,DH,93,277,32,71,16,0,15,50,46,92,0,0,0.256,0.361,0.477,0.838
292," Raburn, R",DET,LF,121,387,53,99,22,2,14,49,21,114,1,1,0.256,0.297,0.432,0.729
293," Evans, N",NYM,1B,59,176,26,45,10,2,4,25,15,48,0,1,0.256,0.314,0.403,0.718
294," Christian, J",SF,LF,18,47,6,12,5,0,0,4,2,8,3,2,0.255,0.286,0.362,0.647
294," Ordonez, M",DET,RF,92,329,33,84,10,0,5,32,23,41,2,1,0.255,0.303,0.331,0.634
296," Getz, C",KC,2B,118,380,50,97,6,3,0,26,30,45,21,7,0.255,0.313,0.287,0.6
297," Aviles, M",BOS,SS,91,286,31,73,17,3,7,39,13,44,14,4,0.255,0.289,0.409,0.698
298," Paul, X",PIT,LF,128,243,30,62,6,5,2,20,13,62,16,6,0.255,0.292,0.346,0.638
299," Blackmon, C",COL,CF,27,98,9,25,1,0,1,8,3,8,5,1,0.255,0.277,0.296,0.573
300," Crawford, C",BOS,LF,130,506,65,129,29,7,11,56,23,104,18,6,0.255,0.289,0.405,0.694
301," Viciedo, D",CWS,LF,29,102,11,26,3,0,1,6,9,23,1,0,0.255,0.327,0.314,0.641
302," Kinsler, I",TEX,2B,155,620,121,158,34,4,32,77,89,71,30,4,0.255,0.355,0.477,0.832
303," Chisenhall, L",CLE,3B,66,212,27,54,13,0,7,22,8,49,1,0,0.255,0.284,0.415,0.699
304," Gibbons, J",LAD,LF,24,55,5,14,2,0,1,5,5,14,0,0,0.255,0.323,0.345,0.668
305," Wright, D",NYM,3B,102,389,60,99,23,1,14,61,52,97,13,2,0.254,0.345,0.427,0.771
306," Heisey, C",CIN,LF,120,279,44,71,9,1,18,50,19,78,6,1,0.254,0.309,0.487,0.797
307," Davis, B",BAL,2B,25,59,6,15,3,1,1,6,6,13,1,1,0.254,0.323,0.39,0.713
308," Trumbo, M",LAA,1B,149,539,65,137,31,1,29,87,25,120,9,4,0.254,0.291,0.477,0.768
309," Quentin, C",CWS,RF,118,421,53,107,31,0,24,77,34,84,1,1,0.254,0.34,0.499,0.838
310," Escobar, A",KC,SS,158,548,69,139,21,8,4,46,25,73,26,9,0.254,0.29,0.343,0.633
311," Desmond, I",WSH,SS,154,584,65,148,27,5,8,49,35,139,25,10,0.253,0.298,0.358,0.656
312," Howard, R",PHI,1B,152,557,81,141,30,1,33,116,75,172,1,0,0.253,0.346,0.488,0.835
313," Abreu, B",LAA,RF,142,502,54,127,30,1,8,60,78,113,21,5,0.253,0.353,0.365,0.717
314," Sands, J",LAD,LF,61,198,20,50,15,0,4,26,25,51,3,3,0.253,0.338,0.389,0.727
315," Blake, C",LAD,3B,63,202,32,51,10,1,4,26,26,50,1,2,0.252,0.342,0.371,0.713
316," Lowrie, J",BOS,SS,88,309,40,78,14,4,6,36,23,60,1,1,0.252,0.303,0.382,0.685
317," Drew, S",ARI,SS,86,321,44,81,21,5,5,45,30,74,4,4,0.252,0.317,0.396,0.713
318," Kottaras, G",MIL,C,49,111,15,28,6,1,5,17,10,26,0,1,0.252,0.311,0.459,0.771
319," Betancourt, Y",MIL,SS,152,556,51,140,27,3,13,68,16,63,4,4,0.252,0.271,0.381,0.652
320," Vizquel, O",CWS,3B,58,167,18,42,7,1,0,8,9,18,1,2,0.251,0.287,0.305,0.592
321," Matsui, H",OAK,DH,141,517,58,130,28,0,12,72,56,84,1,1,0.251,0.321,0.375,0.696
322," Johnson, C",HOU,3B,107,378,32,95,21,3,7,42,16,97,2,2,0.251,0.291,0.378,0.67
323," Dirks, A",DET,LF,78,219,34,55,13,0,7,28,11,36,5,2,0.251,0.296,0.406,0.703
324," Renteria, E",CIN,SS,96,299,34,75,14,0,5,36,24,65,4,2,0.251,0.306,0.348,0.654
325," Lind, A",TOR,1B,125,499,56,125,16,0,26,87,32,107,1,1,0.251,0.295,0.439,0.734
326," Arrieta, J",BAL,P,2,4,0,1,0,0,0,1,0,1,0,0,0.25,0.25,0.25,0.5
326," Blanco, H",ARI,C,37,100,12,25,3,1,8,12,12,21,0,1,0.25,0.33,0.54,0.87
326," Clevenger, S",CHC,C,2,4,1,1,1,0,0,0,0,0,0,0,0.25,0.4,0.5,0.9
326," Estrada, M",MIL,P,40,12,1,3,1,0,0,0,0,5,0,0,0.25,0.25,0.333,0.583
326," Goldschmidt, P",ARI,1B,48,156,28,39,9,1,8,26,20,53,4,0,0.25,0.333,0.474,0.808
326," Hannahan, J",CLE,3B,110,320,38,80,16,2,8,40,38,80,2,1,0.25,0.331,0.388,0.719
326," Hunter, C",OAK,CF,6,4,1,1,0,0,0,0,1,0,0,1,0.25,0.4,0.25,0.65
326," LeMahieu, D",CHC,2B,37,60,3,15,2,0,0,4,1,12,0,0,0.25,0.262,0.283,0.546
326," Milledge, L",CWS,LF,2,4,1,1,1,0,0,0,0,1,0,0,0.25,0.25,0.5,0.75
326," Miller, J",OAK,CF,7,12,2,3,0,0,1,2,0,5,0,0,0.25,0.25,0.5,0.75
326," Navarro, Y",KC,3B,22,60,8,15,3,0,1,9,5,14,0,0,0.25,0.303,0.35,0.653
326," Nelson, C",COL,3B,63,180,20,45,10,1,4,16,7,35,3,1,0.25,0.28,0.383,0.664
326," Nix, L",WSH,LF,124,324,38,81,15,1,16,44,23,82,2,2,0.25,0.299,0.451,0.75
326," Reyes, J",BAL,P,2,4,0,1,0,0,0,0,0,2,0,0,0.25,0.25,0.25,0.5
326," Thurston, J",FLA,2B,1,4,0,1,0,0,0,0,0,1,1,0,0.25,0.25,0.25,0.5
326," Wilson, C",TEX,P,2,4,1,1,0,1,0,0,0,0,0,0,0.25,0.25,0.75,1
342," Cedeno, R",PIT,SS,128,413,43,103,25,3,2,32,30,93,2,5,0.249,0.297,0.339,0.636
343," Valdez, W",PHI,SS,99,273,39,68,14,4,1,30,18,41,3,3,0.249,0.294,0.341,0.634
344," Roberts, R",ARI,3B,143,482,86,120,25,2,19,65,66,98,18,9,0.249,0.341,0.427,0.768
345," Jackson, A",DET,CF,153,591,90,147,22,11,10,45,56,181,22,5,0.249,0.317,0.374,0.69
346," Ellis, M",COL,2B,132,480,55,119,24,1,7,41,22,75,14,5,0.248,0.288,0.346,0.634
347," Teixeira, M",NYY,1B,156,589,90,146,26,1,39,111,76,110,4,1,0.248,0.341,0.494,0.835
348," Pena, B",KC,C,72,222,17,55,11,0,3,24,12,24,0,0,0.248,0.288,0.338,0.625
349," Marrero, C",WSH,1B,31,109,6,27,5,0,0,10,4,27,0,0,0.248,0.274,0.294,0.567
349," Ryan, B",SEA,SS,123,436,51,108,19,3,3,39,34,87,13,3,0.248,0.313,0.326,0.639
351," Ruggiano, J",TB,LF,46,105,11,26,4,0,4,13,4,26,1,1,0.248,0.273,0.4,0.673
352," Nady, X",ARI,1B,82,206,26,51,11,0,4,35,10,46,2,0,0.248,0.287,0.359,0.646
353," Young Jr., E",COL,2B,77,198,34,49,4,3,0,10,26,38,27,4,0.247,0.342,0.298,0.64
354," Jones, A",NYY,RF,77,190,27,47,8,0,13,33,29,62,0,0,0.247,0.356,0.495,0.851
355," LaRoche, A",OAK,3B,40,93,10,23,6,1,0,5,8,19,0,0,0.247,0.32,0.333,0.654
356," Giavotella, J",KC,2B,46,178,20,44,9,4,2,21,6,32,5,2,0.247,0.273,0.376,0.649
356," Reimold, N",BAL,LF,87,267,40,66,10,3,13,45,28,57,7,2,0.247,0.328,0.453,0.781
358," LaPorta, M",CLE,1B,107,352,34,87,23,1,11,53,23,87,1,0,0.247,0.299,0.412,0.711
359," Morrison, L",FLA,LF,123,462,54,114,25,4,23,72,54,99,2,1,0.247,0.33,0.468,0.797
360," Valencia, D",MIN,3B,154,564,63,139,28,2,15,72,40,102,2,6,0.246,0.294,0.383,0.677
361," Hudson, O",SD,2B,119,398,54,98,15,3,7,43,49,84,19,3,0.246,0.329,0.352,0.681
362," Hill, A",ARI,2B,137,520,61,128,27,3,8,61,35,72,21,7,0.246,0.299,0.356,0.655
363," Venable, W",SD,CF,121,370,49,91,14,7,9,44,31,92,26,3,0.246,0.31,0.395,0.704
364," Fox, J",BAL,C,27,61,8,15,4,1,2,6,4,8,0,0,0.246,0.313,0.443,0.756
364," Willingham, J",OAK,LF,136,488,69,120,26,0,29,98,56,150,4,1,0.246,0.332,0.477,0.81
366," Harris, W",NYM,LF,126,240,36,59,11,0,2,23,36,62,5,4,0.246,0.351,0.317,0.668
367," Huff, A",SF,1B,150,521,45,128,27,1,12,59,47,90,5,3,0.246,0.306,0.37,0.676
368," Bay, J",NYM,LF,123,444,59,109,19,1,12,57,56,109,11,1,0.245,0.329,0.374,0.703
369," Bartlett, J",SD,SS,139,554,61,136,22,3,2,40,48,98,23,10,0.245,0.308,0.307,0.615
370," Kelly, D",DET,LF,112,257,35,63,8,3,7,28,14,32,2,1,0.245,0.291,0.381,0.672
371," Ibanez, R",PHI,LF,144,535,65,131,31,1,20,84,33,106,2,0,0.245,0.289,0.419,0.707
372," Brown, D",PHI,LF,56,184,28,45,10,1,5,19,25,35,3,1,0.245,0.333,0.391,0.725
372," Sizemore, S",OAK,2B,110,368,50,90,22,1,11,56,53,112,5,3,0.245,0.342,0.399,0.741
374," Morel, B",CWS,3B,126,413,44,101,18,1,10,41,22,57,5,4,0.245,0.287,0.366,0.653
375," Dominguez, M",FLA,3B,17,45,2,11,4,0,0,2,2,8,0,0,0.244,0.292,0.333,0.625
376," Barmes, C",HOU,SS,123,446,47,109,27,0,12,39,38,88,3,1,0.244,0.312,0.386,0.698
377," Jackson, C",BOS,LF,114,352,32,86,17,1,5,43,32,53,3,1,0.244,0.31,0.341,0.651
378," Longoria, E",TB,3B,133,483,78,118,26,1,31,99,80,93,3,2,0.244,0.355,0.495,0.85
379," Soriano, A",CHC,LF,137,475,50,116,27,1,26,88,27,113,2,1,0.244,0.289,0.469,0.759
380," Francisco, B",PHI,LF,100,250,24,61,10,1,6,34,33,42,4,4,0.244,0.34,0.364,0.704
381," Jones, G",PIT,1B,148,423,51,103,30,1,16,58,48,104,6,3,0.243,0.321,0.433,0.753
382," Stubbs, D",CIN,CF,158,604,92,147,22,3,15,44,63,205,40,10,0.243,0.321,0.364,0.686
383," Sappelt, D",CIN,CF,38,107,14,26,8,0,0,5,7,17,1,1,0.243,0.289,0.318,0.607
383," Wilson, J",ATL,2B,79,214,25,52,9,0,0,11,10,39,5,2,0.243,0.274,0.285,0.559
385," Upton Jr., M",TB,CF,153,560,82,136,27,4,23,81,71,161,36,12,0.243,0.331,0.429,0.759
386," Bernadina, R",WSH,LF,91,309,40,75,12,2,7,27,22,63,17,3,0.243,0.301,0.362,0.664
387," Ramirez, H",FLA,SS,92,338,55,82,16,0,10,45,44,66,20,10,0.243,0.333,0.379,0.712
388," Carrera, E",CLE,CF,68,202,27,49,8,3,0,14,16,35,10,5,0.243,0.301,0.312,0.613
389," Rolen, S",CIN,3B,65,252,31,61,20,2,5,36,10,36,1,0,0.242,0.279,0.397,0.676
390," Herrera, J",COL,2B,104,281,28,68,5,1,3,14,28,40,4,4,0.242,0.313,0.299,0.612
391," Wigginton, T",COL,3B,130,401,52,97,21,2,15,47,38,84,8,1,0.242,0.315,0.416,0.731
392," Schafer, J",HOU,CF,82,302,46,73,10,3,2,13,28,70,22,4,0.242,0.309,0.315,0.624
393," Gonzalez, A",ATL,SS,149,564,59,136,27,1,15,56,22,126,2,0,0.241,0.27,0.372,0.642
394," Quintero, H",HOU,C,79,262,22,63,12,1,2,25,6,53,1,0,0.24,0.258,0.317,0.575
395," Fuld, S",TB,LF,105,308,41,74,18,5,3,27,32,49,20,8,0.24,0.313,0.36,0.673
396," DeJesus, D",OAK,RF,131,442,60,106,20,5,10,46,45,86,4,3,0.24,0.323,0.376,0.698
397," Sanchez, A",HOU,SS,110,288,35,69,10,0,1,28,27,44,3,0,0.24,0.305,0.285,0.59
398," Ross, C",SF,RF,121,405,54,97,25,0,14,52,49,96,5,2,0.24,0.325,0.405,0.73
399," Ankiel, R",WSH,CF,122,380,46,91,20,0,9,37,29,96,10,3,0.239,0.296,0.363,0.659
400," Benson, J",MIN,CF,21,71,3,17,6,1,0,2,3,21,2,2,0.239,0.27,0.352,0.622
401," Cowgill, C",ARI,RF,36,92,8,22,3,0,1,9,8,28,4,2,0.239,0.3,0.304,0.604
401," Patterson, C",STL,LF,133,368,49,88,20,3,6,36,17,77,13,9,0.239,0.273,0.359,0.632
401," Santana, C",CLE,C,155,552,84,132,35,2,27,79,97,133,5,3,0.239,0.351,0.457,0.808
401," Tejada, M",SF,3B,91,322,28,77,16,0,4,26,12,35,4,4,0.239,0.27,0.326,0.596
405," De La Rosa, J",COL,P,10,21,1,5,0,0,0,3,0,10,0,0,0.238,0.238,0.238,0.476
406," Cabrera, O",SF,2B,130,450,39,107,16,0,5,51,17,57,8,4,0.238,0.267,0.307,0.573
407," Plouffe, T",MIN,3B,81,286,47,68,18,1,8,31,25,71,3,3,0.238,0.305,0.392,0.697
408," Iannetta, C",COL,C,112,345,51,82,17,1,14,55,70,89,6,3,0.238,0.37,0.414,0.785
409," Davis, R",TOR,CF,95,320,44,76,21,6,1,29,15,63,34,11,0.238,0.273,0.35,0.623
410," Martin, R",NYY,C,125,417,57,99,17,0,18,65,50,81,8,2,0.237,0.324,0.408,0.732
411," Wells, C",SEA,RF,95,215,30,51,11,0,11,27,18,71,3,2,0.237,0.317,0.442,0.759
412," Suzuki, K",OAK,C,134,460,54,109,26,0,14,44,38,64,2,2,0.237,0.301,0.385,0.686
413," Ludwick, R",PIT,LF,139,490,56,116,23,0,13,75,51,124,1,1,0.237,0.31,0.363,0.674
414," Young, C",ARI,CF,156,567,89,134,38,3,20,71,80,139,22,9,0.236,0.331,0.42,0.751
415," McDonald, D",BOS,LF,79,157,26,37,6,1,6,24,14,33,2,3,0.236,0.303,0.401,0.704
416," Espinosa, D",WSH,2B,158,573,72,135,29,5,21,66,57,166,17,6,0.236,0.323,0.414,0.737
417," Posada, J",NYY,C,115,344,34,81,14,0,14,44,39,76,0,2,0.235,0.315,0.398,0.714
418," Baxter, M",NYM,LF,22,34,6,8,2,1,1,4,5,9,0,0,0.235,0.35,0.441,0.791
418," Castro, R",CWS,C,23,68,6,16,3,0,4,10,7,23,0,0,0.235,0.307,0.456,0.763
418," Rhymes, W",DET,2B,29,85,13,20,3,0,0,2,11,12,1,0,0.235,0.323,0.271,0.594
418," Teagarden, T",TEX,C,14,34,3,8,2,0,0,2,2,13,0,0,0.235,0.278,0.294,0.572
422," Kouzmanoff, K",COL,3B,73,234,24,55,11,0,7,33,12,46,2,0,0.235,0.284,0.372,0.656
423," Hairston, S",NYM,RF,79,132,20,31,8,1,7,24,11,34,1,1,0.235,0.303,0.47,0.773
424," Saltalamacchia, J",BOS,C,103,358,52,84,23,3,16,56,24,119,1,0,0.235,0.288,0.45,0.737
425," Kennedy, A",SEA,2B,114,380,36,89,23,1,7,38,22,67,8,2,0.234,0.277,0.355,0.632
426," Smoak, J",SEA,1B,123,427,38,100,24,0,15,55,55,105,0,0,0.234,0.323,0.396,0.719
427," Overbay, L",ARI,1B,121,394,43,92,21,1,9,47,42,88,2,1,0.234,0.31,0.36,0.67
428," Uggla, D",ATL,2B,161,600,88,140,22,1,36,82,62,156,1,3,0.233,0.311,0.453,0.764
429," Hinske, E",ATL,LF,117,236,24,55,10,0,10,28,26,71,0,1,0.233,0.311,0.403,0.713
430," Rowand, A",SF,CF,108,331,34,77,22,2,4,21,10,84,2,3,0.233,0.274,0.347,0.621
431," Frazier, T",CIN,3B,41,112,17,26,5,0,6,15,7,27,1,0,0.232,0.289,0.438,0.727
432," Werth, J",WSH,RF,150,561,69,130,26,1,20,58,74,160,19,3,0.232,0.33,0.389,0.718
433," Guillen, C",DET,2B,28,95,8,22,2,1,3,13,5,16,1,1,0.232,0.265,0.368,0.633
433," Laird, G",STL,C,37,95,11,22,7,1,1,12,9,19,1,1,0.232,0.302,0.358,0.66
433," Maier, M",KC,CF,44,95,19,22,4,3,0,7,16,32,1,0,0.232,0.345,0.337,0.682
436," Furcal, R",STL,SS,87,333,44,77,15,0,8,28,28,39,9,5,0.231,0.298,0.348,0.646
437," Hawpe, B",SD,1B,62,195,19,45,10,0,4,19,19,68,0,0,0.231,0.301,0.344,0.645
437," Hayes, B",FLA,C,64,130,19,30,9,0,5,16,11,39,0,0,0.231,0.291,0.415,0.706
437," Lavarnway, R",BOS,C,17,39,5,9,2,0,2,8,4,10,0,0,0.231,0.302,0.436,0.738
437," Pridie, J",NYM,CF,101,208,28,48,11,3,4,20,24,64,7,1,0.231,0.309,0.37,0.679
437," Ramirez, W",ATL,LF,20,26,5,6,2,0,0,2,4,11,0,2,0.231,0.333,0.308,0.641
437," Snyder, B",BAL,1B,6,13,2,3,1,0,0,1,3,4,0,0,0.231,0.412,0.308,0.719
443," Coghlan, C",FLA,LF,65,269,33,62,20,1,5,22,22,49,7,6,0.23,0.296,0.368,0.664
444," Beckham, G",CWS,2B,150,499,60,115,23,0,10,44,35,111,5,3,0.23,0.296,0.337,0.633
445," Marson, L",CLE,C,79,243,26,56,9,2,1,19,24,68,4,2,0.23,0.3,0.296,0.596
446," Halman, G",SEA,CF,35,87,7,20,2,1,2,6,2,32,5,1,0.23,0.256,0.345,0.6
447," Barajas, R",LAD,C,98,305,29,70,13,0,16,47,22,71,0,0,0.23,0.287,0.43,0.717
447," Burrell, P",SF,LF,92,183,17,42,9,1,7,21,33,67,0,0,0.23,0.352,0.404,0.756
447," Lewis, F",CIN,LF,81,183,20,42,7,0,3,19,22,38,2,5,0.23,0.321,0.317,0.638
450," Blanks, K",SD,LF,55,170,21,39,7,1,7,26,16,51,2,0,0.229,0.3,0.406,0.706
451," McDonald, J",ARI,SS,84,227,21,52,10,1,2,22,12,27,2,4,0.229,0.269,0.308,0.577
452," McLouth, N",ATL,CF,81,267,35,61,12,2,4,16,44,52,4,2,0.228,0.344,0.333,0.677
453," Mora, M",ARI,3B,42,127,5,29,6,0,0,16,2,24,0,1,0.228,0.244,0.276,0.52
454," Buck, T",CLE,LF,50,149,18,34,11,0,2,18,8,30,1,1,0.228,0.275,0.342,0.617
455," Soto, G",CHC,C,125,421,46,96,26,0,17,54,45,124,0,0,0.228,0.31,0.411,0.721
456," Buck, J",FLA,C,140,466,41,106,15,1,16,57,54,115,0,1,0.227,0.316,0.367,0.683
457," Fontenot, M",SF,SS,85,220,22,50,15,3,4,21,25,48,5,1,0.227,0.304,0.377,0.681
457," Heyward, J",ATL,RF,128,396,50,90,18,2,14,42,51,93,9,2,0.227,0.319,0.389,0.708
457," Martinez, F",NYM,RF,11,22,3,5,2,0,1,2,1,7,0,0,0.227,0.261,0.455,0.715
457," Morneau, J",MIN,1B,69,264,19,60,16,0,4,30,19,44,0,0,0.227,0.285,0.333,0.618
457," Santos, O",DET,C,11,22,1,5,0,0,0,0,0,4,0,0,0.227,0.227,0.227,0.455
462," Rios, A",CWS,RF,145,537,64,122,22,2,13,44,27,68,11,6,0.227,0.265,0.348,0.613
463," Vogelsong, R",SF,P,30,53,7,12,1,0,0,2,2,15,0,0,0.226,0.268,0.245,0.513
464," Nishioka, T",MIN,2B,68,221,14,50,5,0,0,19,15,43,2,4,0.226,0.278,0.249,0.527
465," Repko, J",MIN,LF,67,133,21,30,2,0,2,11,6,38,7,2,0.226,0.27,0.286,0.555
466," Kershaw, C",LAD,P,32,71,10,16,0,0,0,4,3,13,0,0,0.225,0.267,0.225,0.492
467," Pena, C",CHC,1B,153,493,72,111,27,3,28,80,101,161,2,2,0.225,0.357,0.462,0.819
468," Gomez, C",MIL,CF,94,231,37,52,11,3,8,24,15,64,16,2,0.225,0.276,0.403,0.679
469," Rasmus, C",TOR,CF,129,471,75,106,24,6,14,53,50,116,5,2,0.225,0.298,0.391,0.688
470," Liddi, A",SEA,3B,15,40,7,9,3,0,3,6,3,17,1,0,0.225,0.295,0.525,0.82
471," Belt, B",SF,1B,63,187,21,42,6,1,9,18,20,57,3,2,0.225,0.306,0.412,0.718
471," Snider, T",TOR,RF,49,187,23,42,14,0,3,30,11,56,9,3,0.225,0.269,0.348,0.616
473," Blum, G",ARI,3B,23,49,8,11,3,0,2,10,5,9,0,0,0.224,0.309,0.408,0.717
474," Cora, A",WSH,SS,91,156,12,35,6,1,0,6,12,23,2,0,0.224,0.287,0.276,0.562
475," Olivo, M",SEA,C,130,477,54,107,19,1,19,62,20,140,6,5,0.224,0.253,0.388,0.641
476," Sizemore, G",CLE,CF,71,268,34,60,21,1,10,32,18,85,0,2,0.224,0.285,0.422,0.706
477," Blanco, A",TEX,SS,36,76,9,17,3,0,2,3,4,14,0,1,0.224,0.263,0.342,0.605
478," Gutierrez, F",SEA,CF,92,322,26,72,13,0,1,19,16,56,13,2,0.224,0.261,0.273,0.534
479," Jaso, J",TB,C,89,246,26,55,15,1,5,27,25,36,1,2,0.224,0.298,0.354,0.651
480," Wilson, J",MIL,SS,60,85,13,19,5,0,2,5,4,22,1,0,0.224,0.258,0.353,0.611
481," McGehee, C",MIL,3B,155,546,46,122,24,2,13,67,45,104,0,3,0.223,0.28,0.346,0.626
482," Conrad, B",ATL,2B,92,103,11,23,5,0,4,13,15,41,2,0,0.223,0.325,0.388,0.713
483," Hughes, L",MIN,2B,96,287,31,64,12,0,7,30,24,79,3,2,0.223,0.289,0.338,0.627
484," Rodriguez, S",TB,SS,131,373,45,83,20,3,8,36,38,87,11,7,0.223,0.323,0.357,0.679
485," Darnell, J",SD,3B,18,45,2,10,2,0,1,7,5,7,1,0,0.222,0.294,0.333,0.627
485," Figueroa, N",PIT,P,8,9,0,2,0,0,0,0,0,2,0,0,0.222,0.222,0.222,0.444
485," Garner, C",COL,LF,4,9,1,2,0,0,0,3,1,6,0,0,0.222,0.3,0.222,0.522
485," Inglett, J",HOU,2B,20,27,3,6,1,0,0,1,0,7,0,0,0.222,0.222,0.259,0.481
485," McKenry, M",PIT,C,58,180,17,40,12,0,2,11,14,49,0,1,0.222,0.276,0.322,0.598
485," Montanez, L",CHC,LF,36,54,6,12,4,0,1,9,2,9,0,1,0.222,0.263,0.352,0.615
485," Worley, V",PHI,P,24,45,4,10,1,0,0,5,1,14,0,0,0.222,0.239,0.244,0.484
492," Johnson, K",TOR,2B,147,545,75,121,27,7,21,58,60,163,16,6,0.222,0.304,0.413,0.717
493," Drew, J",BOS,RF,81,248,23,55,6,1,4,22,33,58,0,1,0.222,0.315,0.302,0.617
494," Torres, A",SF,CF,112,348,50,77,24,1,4,19,42,95,19,6,0.221,0.312,0.33,0.643
495," Reynolds, M",BAL,3B,155,534,84,118,27,1,37,86,75,196,6,4,0.221,0.323,0.483,0.806
496," Roberts, B",BAL,2B,39,163,18,36,7,1,3,19,12,21,6,1,0.221,0.273,0.331,0.604
497," Varitek, J",BOS,C,68,222,32,49,10,1,11,36,21,67,0,0,0.221,0.3,0.423,0.723
498," Gallardo, Y",MIL,P,31,68,10,15,4,0,1,4,3,24,0,0,0.221,0.254,0.324,0.577
499," Scott, L",BAL,LF,64,209,24,46,11,0,9,22,24,54,1,1,0.22,0.301,0.402,0.703
500," Pie, F",BAL,LF,85,164,15,36,8,1,0,7,10,32,3,2,0.22,0.264,0.28,0.545
500," Trout, M",LAA,CF,40,123,20,27,6,0,5,16,9,30,4,0,0.22,0.281,0.39,0.672
