RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
498," Maza, L",LAD,SS,45,79,7,18,1,0,1,4,5,11,0,0,0.228,0.282,0.278,0.561
499," Haynes, N",TB,OF,20,44,3,10,0,0,0,3,3,12,4,1,0.227,0.277,0.227,0.504
500," Johjima, K",SEA,C,112,379,29,86,19,0,7,39,19,33,2,0,0.227,0.277,0.332,0.609
501," Clement, J",SEA,C,66,203,17,46,10,1,5,23,15,63,0,1,0.227,0.295,0.36,0.654
502," Barton, D",OAK,1B,140,446,59,101,17,5,9,47,65,99,2,1,0.226,0.327,0.348,0.674
503," Fahey, B",BAL,SS,58,106,8,24,9,2,0,12,3,25,0,0,0.226,0.252,0.349,0.601
503," Parra, M",MIL,P,31,53,2,12,5,1,0,6,2,18,0,0,0.226,0.255,0.358,0.613
505," Quintero, H",HOU,C,59,168,16,38,6,0,2,12,6,34,0,0,0.226,0.27,0.298,0.567
506," Boggs, B",TEX,LF,101,283,30,64,17,4,8,41,44,93,3,2,0.226,0.333,0.399,0.733
507," Buck, T",OAK,RF,38,155,16,35,9,1,7,25,11,38,1,0,0.226,0.291,0.432,0.723
507," Counsell, C",MIL,SS,110,248,31,56,14,1,1,14,46,42,3,1,0.226,0.355,0.302,0.658
509," Cash, K",BOS,C,61,142,11,32,7,0,3,15,18,50,0,0,0.225,0.309,0.338,0.647
509," Ross, D",BOS,C,60,142,18,32,9,0,3,13,32,39,0,1,0.225,0.369,0.352,0.721
511," Hall, B",MIL,3B,128,404,50,91,22,1,15,55,37,124,5,6,0.225,0.293,0.396,0.689
512," Clark, T",ARI,1B,108,151,12,34,5,0,3,24,31,55,0,0,0.225,0.359,0.318,0.677
513," Sheffield, G",DET,DH,114,418,52,94,16,0,19,57,58,83,9,2,0.225,0.326,0.4,0.725
514," Hulett, T",SEA,2B,30,49,2,11,1,0,1,2,5,17,0,0,0.224,0.309,0.306,0.615
515," Buck, J",KC,C,109,370,48,83,23,1,9,48,38,96,0,3,0.224,0.304,0.365,0.669
516," Roberts, D",SF,LF,52,107,18,24,2,2,0,9,20,18,5,3,0.224,0.341,0.28,0.621
517," Cruz, L",PIT,2B,22,67,6,15,3,0,0,3,3,2,1,1,0.224,0.278,0.269,0.546
518," Michaels, J",PIT,RF,123,286,28,64,13,1,8,53,27,65,2,1,0.224,0.292,0.36,0.652
519," Hamels, C",PHI,P,35,76,3,17,2,0,0,3,0,29,0,0,0.224,0.234,0.25,0.484
520," Barden, B",STL,3B,9,9,0,2,0,0,0,1,0,4,0,0,0.222,0.222,0.222,0.444
520," Bennett, J",ATL,P,68,9,0,2,1,0,0,1,2,2,0,0,0.222,0.364,0.333,0.697
520," Carlyle, B",ATL,P,45,9,1,2,0,0,0,0,1,1,0,0,0.222,0.3,0.222,0.522
520," Cassel, J",HOU,P,9,9,0,2,0,0,0,1,0,4,0,0,0.222,0.222,0.222,0.444
520," Estes, S",SD,P,10,9,1,2,1,0,0,0,0,3,0,0,0.222,0.222,0.333,0.556
520," Horwitz, B",SF,LF,21,36,5,8,0,0,2,4,5,10,0,0,0.222,0.31,0.389,0.698
520," Morse, M",SEA,RF,5,9,0,2,1,0,0,0,1,4,0,0,0.222,0.364,0.333,0.697
520," Richar, D",CIN,2B,16,36,4,8,2,0,0,3,0,9,1,0,0.222,0.222,0.278,0.5
520," Riggans, S",TB,C,44,135,21,30,7,0,6,24,12,30,0,0,0.222,0.287,0.407,0.694
520," Torres, E",BAL,SS,8,9,2,2,0,0,0,0,0,2,0,0,0.222,0.222,0.222,0.444
530," Vizquel, O",SF,SS,92,266,24,59,10,1,0,23,24,29,5,4,0.222,0.283,0.267,0.55
531," Sexson, R",NYY,1B,96,280,29,62,9,0,12,36,43,86,1,0,0.221,0.321,0.382,0.703
532," Marte, A",CLE,3B,80,235,21,52,11,1,3,17,14,52,1,2,0.221,0.268,0.315,0.583
533," Johnson, N",WSH,1B,38,109,15,24,8,0,5,20,33,25,0,0,0.22,0.415,0.431,0.846
534," Varitek, J",BOS,C,131,423,37,93,20,0,13,43,52,122,0,1,0.22,0.313,0.359,0.672
535," Taguchi, S",PHI,LF,88,91,18,20,5,1,0,9,8,14,3,0,0.22,0.283,0.297,0.58
536," Wilkerson, B",TOR,RF,104,264,21,58,12,2,4,28,35,68,3,5,0.22,0.308,0.326,0.634
537," Rivas, L",PIT,SS,79,205,25,45,6,2,3,20,13,27,3,2,0.22,0.268,0.312,0.58
538," Swisher, N",CWS,OF,153,497,86,109,21,1,24,69,82,135,3,3,0.219,0.332,0.41,0.743
539," Ortmeier, D",SF,RF,38,64,4,14,6,0,0,5,7,18,2,2,0.219,0.315,0.313,0.628
539," Ruiz, C",PHI,C,117,320,47,70,14,0,4,31,44,38,1,2,0.219,0.32,0.3,0.62
541," Reyes, A",NYM,2B,49,110,13,24,0,0,1,3,4,20,2,0,0.218,0.259,0.245,0.504
542," Hannahan, J",OAK,3B,143,436,48,95,27,0,9,47,55,131,2,0,0.218,0.305,0.342,0.647
543," Ausmus, B",HOU,C,81,216,15,47,8,0,3,24,25,41,0,2,0.218,0.303,0.296,0.6
544," Bako, P",CIN,C,99,299,30,65,11,2,6,35,34,90,0,2,0.217,0.299,0.328,0.626
544," Ramirez, M",TEX,C,17,46,8,10,1,0,2,9,6,15,0,0,0.217,0.345,0.37,0.715
544," Sullivan, C",COL,CF,18,23,3,5,0,1,0,4,0,5,1,0,0.217,0.25,0.304,0.554
547," Kearns, A",WSH,RF,86,313,40,68,10,0,7,32,35,63,2,2,0.217,0.311,0.316,0.627
548," Bruntlett, E",PHI,2B,120,212,37,46,9,1,2,15,21,35,9,2,0.217,0.297,0.297,0.594
549," Shelton, C",TEX,1B,41,97,14,21,5,0,2,11,17,33,1,0,0.216,0.333,0.33,0.663
550," Molina, J",NYY,C,100,268,32,58,17,0,3,18,12,52,0,0,0.216,0.263,0.313,0.576
551," Ward, D",CHC,1B,89,102,8,22,7,0,4,17,16,24,0,0,0.216,0.319,0.402,0.721
552," Casto, K",WSH,3B,66,163,15,35,10,0,2,16,19,36,1,0,0.215,0.297,0.313,0.61
553," Oswalt, R",HOU,P,30,70,3,15,0,0,0,5,0,18,0,0,0.214,0.214,0.214,0.429
553," Smith, J",KC,2B,22,28,6,6,2,0,0,1,0,12,0,1,0.214,0.214,0.286,0.5
555," LaRue, J",STL,C,61,164,17,35,8,1,4,21,15,20,0,0,0.213,0.296,0.348,0.643
556," Greene, K",SD,SS,105,389,30,83,15,2,10,35,22,100,5,1,0.213,0.26,0.339,0.599
557," Dillon, J",MIL,2B,56,75,13,16,3,0,1,6,13,21,1,0,0.213,0.337,0.293,0.63
558," Morales, K",LAA,1B,27,61,7,13,2,0,3,8,4,7,0,1,0.213,0.273,0.393,0.666
559," Everett, A",MIN,SS,48,127,19,27,6,1,2,20,12,15,0,0,0.213,0.278,0.323,0.601
560," Paulino, R",PIT,C,40,118,8,25,5,0,2,18,11,24,0,0,0.212,0.277,0.305,0.582
561," Salazar, J",ARI,LF,90,128,17,27,5,3,2,12,21,41,0,2,0.211,0.331,0.344,0.675
562," Bernadina, R",WSH,CF,26,76,10,16,1,1,0,2,9,21,4,3,0.211,0.294,0.25,0.544
562," Haren, D",ARI,P,33,76,8,16,7,0,0,6,3,15,0,0,0.211,0.238,0.303,0.54
562," Koshansky, J",COL,1B,18,38,5,8,3,0,3,8,1,17,0,0,0.211,0.25,0.526,0.776
565," Anderson, M",NYM,LF,87,138,16,29,6,0,1,10,9,27,2,1,0.21,0.255,0.275,0.53
566," McDonald, J",TOR,SS,84,186,21,39,8,0,1,18,10,25,3,1,0.21,0.255,0.269,0.524
567," Byrnes, E",ARI,LF,52,206,28,43,13,1,6,23,16,36,4,4,0.209,0.272,0.369,0.641
568," Clevlen, B",DET,LF,11,24,4,5,0,0,0,1,3,8,0,0,0.208,0.296,0.208,0.505
568," Gonzalez, A",CLE,1B,10,24,3,5,0,0,1,2,6,5,0,1,0.208,0.367,0.333,0.7
568," Hampton, M",ATL,P,13,24,3,5,2,0,0,4,2,11,0,0,0.208,0.269,0.292,0.561
571," McAnulty, P",SD,LF,66,135,9,28,7,1,3,13,26,41,0,0,0.207,0.341,0.341,0.682
572," Rosales, A",CIN,3B,18,29,0,6,1,0,0,2,1,4,1,0,0.207,0.233,0.241,0.475
573," Andino, R",FLA,SS,44,63,7,13,2,0,2,9,4,23,0,0,0.206,0.254,0.333,0.587
574," Kazmar, S",SD,SS,19,39,2,8,1,0,0,2,5,14,0,0,0.205,0.289,0.231,0.52
574," Pena, W",WSH,LF,64,195,10,40,6,0,2,10,10,48,0,1,0.205,0.243,0.267,0.509
576," Patterson, C",CIN,CF,135,366,46,75,17,2,10,34,16,57,14,9,0.205,0.238,0.344,0.582
577," Inge, B",DET,3B,113,347,41,71,16,4,11,51,43,94,4,3,0.205,0.303,0.369,0.672
578," Rodriguez, S",LAA,2B,59,167,18,34,8,1,3,10,14,55,3,1,0.204,0.276,0.317,0.593
579," Bankston, W",OAK,1B,17,59,4,12,3,0,1,4,2,15,0,0,0.203,0.238,0.305,0.543
579," Marquis, J",CHC,P,38,59,8,12,3,0,2,10,3,17,0,0,0.203,0.242,0.356,0.598
581," Ensberg, M",NYY,3B,28,74,6,15,0,0,1,4,6,22,0,1,0.203,0.263,0.243,0.506
582," Monroe, C",MIN,DH,58,163,22,33,9,0,8,29,16,48,0,1,0.202,0.274,0.405,0.679
583," Bard, J",SD,C,57,178,11,36,9,0,1,16,18,25,0,0,0.202,0.279,0.27,0.549
584," Barrett, M",SD,C,30,94,9,19,3,0,2,9,9,16,0,0,0.202,0.274,0.298,0.571
585," Rabelo, M",FLA,C,34,109,9,22,1,0,3,10,8,25,0,1,0.202,0.256,0.294,0.55
586," Balentien, W",SEA,LF,71,243,23,49,13,0,7,24,16,79,0,1,0.202,0.25,0.342,0.592
587," Aubrey, M",CLE,1B,15,45,2,9,0,0,2,3,5,5,0,0,0.2,0.28,0.333,0.613
587," Balester, C",WSH,P,15,15,1,3,0,0,0,1,1,8,0,0,0.2,0.294,0.2,0.494
587," Bautista, D",PIT,P,35,5,0,1,0,0,0,1,0,3,0,0,0.2,0.2,0.2,0.4
587," Coats, B",TOR,LF,8,5,0,1,0,0,0,0,1,2,1,0,0.2,0.333,0.2,0.533
587," Gillaspie, C",SF,3B,8,5,1,1,0,0,0,0,2,0,0,0,0.2,0.429,0.2,0.629
587," Guthrie, J",BAL,P,3,5,0,1,1,0,0,0,0,3,0,0,0.2,0.2,0.4,0.6
587," Hernandez, M",TB,C,5,15,2,3,0,0,0,0,0,3,0,0,0.2,0.2,0.2,0.4
587," Hoover, P",FLA,C,13,40,1,8,1,0,0,2,2,17,0,0,0.2,0.238,0.225,0.463
587," Hopper, N",CIN,LF,26,50,3,10,0,0,0,1,5,6,1,0,0.2,0.286,0.2,0.486
587," Jaso, J",TB,C,5,10,2,2,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4
587," Kottaras, G",BOS,C,3,5,1,1,1,0,0,0,0,2,0,0,0.2,0.2,0.4,0.6
587," Lillibridge, B",ATL,SS,29,80,9,16,6,1,1,8,3,23,2,0,0.2,0.238,0.338,0.576
587," Macias, D",SD,CF,17,20,2,4,0,0,2,5,2,6,0,0,0.2,0.25,0.5,0.75
587," Mussina, M",NYY,P,2,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
587," Ochoa, I",SF,SS,47,120,7,24,8,0,0,3,4,28,0,1,0.2,0.244,0.267,0.511
587," Perez, T",HOU,SS,8,10,0,2,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4
587," Reynolds, G",COL,P,13,15,1,3,2,0,0,0,1,5,0,0,0.2,0.25,0.333,0.583
587," Saccomanno, M",HOU,1B,10,10,1,2,1,0,1,2,0,3,0,0,0.2,0.2,0.6,0.8
587," Velandia, J",CLE,SS,10,15,1,3,1,0,0,0,1,4,0,0,0.2,0.25,0.267,0.517
587," Wood, B",LAA,SS,55,150,12,30,4,0,5,13,4,43,4,0,0.2,0.224,0.327,0.551
607," Ruggiano, J",TB,RF,45,76,9,15,4,0,2,7,4,27,2,0,0.197,0.247,0.329,0.576
608," Hafner, T",CLE,DH,57,198,21,39,10,0,5,24,27,55,1,1,0.197,0.305,0.323,0.628
609," Arroyo, B",CIN,P,38,61,4,12,3,0,1,6,4,21,1,0,0.197,0.246,0.295,0.541
610," Ambres, C",SD,RF,24,41,3,8,1,0,0,0,7,15,1,0,0.195,0.313,0.22,0.532
611," Willits, R",LAA,RF,82,108,21,21,4,0,0,7,21,26,2,1,0.194,0.321,0.231,0.552
612," Mathis, J",LAA,C,94,283,35,55,8,0,9,42,30,90,2,2,0.194,0.275,0.318,0.593
613," Burke, C",ARI,2B,86,165,20,32,5,1,2,12,27,33,5,0,0.194,0.31,0.273,0.582
614," Antonelli, M",SD,2B,21,57,6,11,2,0,1,3,5,11,0,0,0.193,0.292,0.281,0.573
614," Stavinoha, N",STL,LF,29,57,4,11,1,0,0,4,2,11,0,0,0.193,0.217,0.211,0.427
616," Castro, J",BAL,SS,61,161,16,31,6,0,2,16,11,26,0,0,0.193,0.246,0.267,0.513
617," Johnson, D",TB,1B,11,26,3,5,0,0,2,4,3,7,0,0,0.192,0.276,0.423,0.699
617," Patterson, E",OAK,2B,43,130,16,25,4,0,1,15,17,36,10,1,0.192,0.284,0.246,0.53
617," Penny, B",LAD,P,18,26,2,5,0,0,0,2,0,7,0,0,0.192,0.192,0.192,0.385
620," Bennett, G",LAD,C,10,21,1,4,1,0,1,4,2,0,0,0,0.19,0.261,0.381,0.642
620," Gwynn Jr., T",MIL,CF,29,42,5,8,1,0,0,1,4,7,3,1,0.19,0.271,0.214,0.485
620," Hammock, R",ARI,C,18,42,4,8,1,0,0,2,5,9,0,0,0.19,0.292,0.214,0.506
623," Janish, P",CIN,SS,38,80,5,15,2,0,1,6,7,18,0,0,0.188,0.27,0.25,0.52
624," Quiroz, G",BAL,C,56,134,12,25,5,0,2,14,12,34,0,0,0.187,0.259,0.269,0.527
625," Murton, M",OAK,LF,28,70,3,13,3,0,0,8,2,12,0,0,0.186,0.219,0.229,0.448
626," Murphy, D",OAK,3B,46,103,10,19,3,0,3,13,11,38,2,1,0.184,0.274,0.301,0.574
627," Barfield, J",CLE,2B,12,33,3,6,1,0,0,2,0,10,0,0,0.182,0.182,0.212,0.394
627," Gomes, J",TB,RF,77,154,23,28,5,1,8,21,15,46,8,1,0.182,0.282,0.383,0.666
627," McPherson, D",FLA,3B,11,11,3,2,2,0,0,0,4,5,0,0,0.182,0.4,0.364,0.764
630," Hu, C",LAD,SS,65,116,16,21,2,2,0,9,11,23,2,0,0.181,0.252,0.233,0.485
631," Bynum Jr., F",BAL,SS,40,112,13,20,3,1,0,8,5,31,2,3,0.179,0.22,0.223,0.444
631," Eaton, A",PHI,P,22,28,1,5,2,0,0,1,5,6,0,0,0.179,0.303,0.25,0.553
633," Campillo, J",ATL,P,38,45,4,8,1,0,0,2,1,16,0,0,0.178,0.196,0.2,0.396
634," Lilly, T",CHC,P,33,62,2,11,2,0,0,5,1,29,1,0,0.177,0.19,0.21,0.4
635," Crabbe, C",SD,2B,21,34,4,6,1,0,0,2,4,6,1,0,0.176,0.282,0.206,0.488
635," D'Antona, J",ARI,3B,18,17,2,3,0,0,0,1,2,4,0,0,0.176,0.263,0.176,0.44
635," Thigpen, C",TOR,C,10,17,2,3,0,0,1,1,1,8,0,0,0.176,0.263,0.353,0.616
638," Bowen, R",OAK,C,37,91,6,16,5,1,1,9,4,38,0,0,0.176,0.219,0.286,0.504
639," Duncan, S",NYY,1B,23,57,7,10,3,0,1,6,7,13,0,0,0.175,0.262,0.281,0.542
640," Hatteberg, S",CIN,1B,34,52,3,9,3,0,0,7,7,7,0,1,0.173,0.262,0.231,0.493
641," Baek, C",SD,P,23,29,2,5,1,0,1,2,1,7,0,0,0.172,0.2,0.31,0.51
642," Nixon, T",NYM,LF,11,35,2,6,1,0,1,1,6,9,1,0,0.171,0.293,0.286,0.578
643," Redding, T",WSH,P,34,47,2,8,1,0,0,3,5,14,0,0,0.17,0.25,0.191,0.441
644," Estrada, J",WSH,C,23,53,0,9,0,0,0,4,1,4,0,0,0.17,0.2,0.17,0.37
645," Pena Jr., T",KC,SS,95,225,22,38,4,1,1,14,6,49,3,1,0.169,0.189,0.209,0.398
646," Aguila, C",NYM,LF,8,12,0,2,0,0,0,0,2,4,0,0,0.167,0.286,0.167,0.452
646," Buehrle, M",CWS,P,2,6,0,1,0,0,0,0,0,3,0,0,0.167,0.167,0.167,0.333
646," Byrdak, T",HOU,P,56,6,0,1,0,0,0,0,0,2,0,0,0.167,0.167,0.167,0.333
646," Danks, J",CWS,P,3,6,0,1,0,0,0,0,1,2,0,0,0.167,0.286,0.167,0.452
646," McGehee, C",MIL,3B,9,24,1,4,1,0,0,5,0,8,0,0,0.167,0.16,0.208,0.368
646," Melhuse, A",COL,C,15,30,3,5,1,0,0,2,2,15,0,0,0.167,0.219,0.2,0.419
646," Niese, J",NYM,P,3,6,0,1,0,0,0,0,0,4,0,0,0.167,0.167,0.167,0.333
646," Reineke, C",SD,P,4,6,1,1,0,0,0,1,0,4,0,0,0.167,0.167,0.167,0.333
646," Repko, J",LAD,LF,22,18,0,3,1,0,0,0,2,9,1,0,0.167,0.25,0.222,0.472
646," Sandoval, F",LAA,3B,6,6,0,1,0,0,0,0,1,0,0,0,0.167,0.286,0.167,0.452
646," Waechter, D",FLA,P,44,6,0,1,0,0,0,0,0,1,0,0,0.167,0.167,0.167,0.333
646," Wilson, B",LAA,C,7,6,0,1,0,0,0,1,1,3,0,0,0.167,0.286,0.167,0.452
658," LaRoche, A",PIT,3B,76,223,17,37,5,0,5,18,24,37,2,0,0.166,0.252,0.256,0.508
659," Dempster, R",CHC,P,31,61,4,10,2,0,0,2,2,19,0,0,0.164,0.19,0.197,0.387
660," Sardinha, D",DET,C,17,44,2,7,0,1,0,3,4,11,0,0,0.159,0.229,0.205,0.434
660," Tuiasosopo, M",SEA,3B,14,44,1,7,2,1,0,2,2,16,0,0,0.159,0.213,0.25,0.463
662," Broussard, B",TEX,1B,26,82,8,13,0,0,3,8,5,20,0,0,0.159,0.225,0.268,0.493
663," Botts, J",TEX,1B,15,38,2,6,3,0,2,5,8,18,0,0,0.158,0.304,0.395,0.699
663," Conrad, B",OAK,3B,6,19,0,3,1,0,0,2,0,9,0,0,0.158,0.158,0.211,0.368
663," Duke, Z",PIT,P,31,57,2,9,0,0,0,1,2,20,0,0,0.158,0.186,0.158,0.344
663," Johnson, E",TB,2B,7,19,0,3,0,0,0,0,0,7,0,1,0.158,0.158,0.158,0.316
663," Jones, A",LAD,CF,75,209,21,33,8,1,3,14,27,76,0,1,0.158,0.256,0.249,0.505
663," Washington, R",STL,3B,14,19,2,3,2,0,0,3,3,6,0,0,0.158,0.273,0.263,0.536
669," Bixler, B",PIT,SS,50,108,16,17,2,1,0,2,6,36,1,0,0.157,0.229,0.194,0.423
670," Lincecum, T",SF,P,32,70,7,11,1,1,0,5,5,32,0,0,0.157,0.213,0.2,0.413
671," Fields, J",CWS,3B,14,32,3,5,1,0,0,2,3,17,0,0,0.156,0.229,0.188,0.416
672," Wellemeyer, T",STL,P,32,58,2,9,0,0,0,5,1,29,0,0,0.155,0.167,0.155,0.322
673," Cervenak, M",PHI,3B,10,13,0,2,0,0,0,1,0,5,0,0,0.154,0.154,0.154,0.308
673," Chico, M",WSH,P,10,13,2,2,0,0,0,0,0,4,0,0,0.154,0.154,0.154,0.308
673," Fowler, D",COL,CF,13,26,3,4,0,0,0,0,0,5,0,1,0.154,0.185,0.154,0.339
673," Martinez, P",NYM,P,20,39,3,6,1,0,0,4,0,15,0,0,0.154,0.154,0.179,0.333
677," Perez, O",WSH,P,30,53,4,8,2,0,0,2,0,12,0,0,0.151,0.151,0.189,0.34
678," De La Rosa, J",COL,P,26,40,2,6,0,0,0,6,0,14,0,0,0.15,0.146,0.15,0.296
679," Webb, B",ARI,P,33,67,2,10,4,0,0,11,1,30,0,0,0.149,0.162,0.209,0.371
680," Carlin, L",SD,C,36,94,12,14,3,1,1,6,10,34,0,0,0.149,0.238,0.234,0.472
681," Kuroda, H",LAD,P,30,54,2,8,1,0,0,2,5,16,0,0,0.148,0.22,0.167,0.387
681," Sammons, C",ATL,C,23,54,2,8,0,0,1,4,5,12,0,0,0.148,0.22,0.204,0.424
683," Jones, J",FLA,LF,42,116,15,17,2,1,1,7,14,26,0,1,0.147,0.239,0.207,0.446
684," Hudson, T",ATL,P,21,41,2,6,1,0,0,2,1,14,0,0,0.146,0.167,0.171,0.337
685," Bocock, B",SF,SS,32,77,4,11,1,0,0,2,12,29,4,2,0.143,0.258,0.156,0.414
685," Herrera, Y",PIT,P,5,7,1,1,0,0,0,0,0,1,0,0,0.143,0.143,0.143,0.286
685," Iribarren, H",MIL,2B,12,14,1,2,1,0,0,1,1,3,0,0,0.143,0.2,0.214,0.414
685," Karstens, J",PIT,P,9,14,3,2,0,0,0,0,2,8,0,0,0.143,0.25,0.143,0.393
685," Maysonet, E",HOU,SS,7,7,0,1,0,0,0,0,0,2,0,0,0.143,0.143,0.143,0.286
685," Molina, G",NYM,C,2,7,0,1,0,0,0,0,1,1,0,0,0.143,0.25,0.143,0.393
685," Montz, L",WSH,C,10,21,2,3,0,0,1,3,5,9,0,0,0.143,0.308,0.286,0.593
685," Myrow, B",SD,1B,21,21,1,3,0,0,1,3,2,5,0,0,0.143,0.208,0.286,0.494
685," Nolasco, R",FLA,P,32,63,1,9,2,0,0,5,2,35,0,0,0.143,0.169,0.175,0.344
694," Santana, J",NYM,P,32,78,5,11,5,0,0,1,3,24,0,0,0.141,0.173,0.205,0.378
695," Johnson, R",ARI,P,28,50,2,7,1,0,0,5,4,26,0,0,0.14,0.204,0.16,0.364
695," Suppan, J",MIL,P,32,50,2,7,1,0,0,1,3,13,0,0,0.14,0.189,0.16,0.349
697," Lowe, D",LAD,P,32,65,4,9,0,0,0,5,3,20,0,0,0.138,0.176,0.138,0.315
698," Wolf, R",HOU,P,34,58,6,8,1,0,0,2,4,23,0,0,0.138,0.194,0.155,0.349
699," Towles, J",HOU,C,54,146,10,20,5,0,4,16,16,40,0,0,0.137,0.25,0.253,0.503
700," Fogg, J",CIN,P,23,22,3,3,1,0,0,0,1,9,0,0,0.136,0.174,0.182,0.356
700," Sampson, C",HOU,P,52,22,0,3,0,0,0,0,1,9,0,0,0.136,0.174,0.136,0.31
702," Johnson, J",FLA,P,14,30,1,4,2,0,0,2,1,18,0,0,0.133,0.161,0.2,0.361
702," Reyes, J",ATL,P,22,30,2,4,2,0,0,2,1,8,0,0,0.133,0.161,0.2,0.361
702," Stults, E",LAD,P,9,15,3,2,0,0,0,2,2,6,0,0,0.133,0.222,0.133,0.356
705," Mackowiak, R",WSH,LF,38,53,7,7,1,0,1,4,8,17,0,0,0.132,0.254,0.208,0.462
706," Banks, J",SD,P,18,23,3,3,0,0,0,0,2,6,0,0,0.13,0.2,0.13,0.33
706," Sweeney, M",LAD,1B,98,92,2,12,3,0,0,5,15,28,0,0,0.13,0.25,0.163,0.413
708," Harang, A",CIN,P,29,54,0,7,1,0,0,2,0,20,0,0,0.13,0.13,0.148,0.278
709," Johnson, R",SEA,C,14,31,2,4,0,0,1,2,0,6,0,0,0.129,0.129,0.226,0.355
709," Olsen, S",FLA,P,33,62,1,8,0,0,0,3,3,28,0,0,0.129,0.169,0.129,0.298
711," Francis, J",COL,P,22,39,1,5,1,0,0,1,0,11,0,0,0.128,0.128,0.154,0.282
712," Belisle, M",CIN,P,6,8,0,1,0,0,0,0,0,3,0,0,0.125,0.125,0.125,0.25
712," Chacon, S",HOU,P,13,24,1,3,0,0,0,0,2,10,0,0,0.125,0.192,0.125,0.317
712," Moore, S",BAL,3B,4,8,1,1,0,0,1,1,1,3,0,0,0.125,0.222,0.5,0.722
712," Nix, J",CWS,2B,22,56,2,7,2,0,0,2,7,17,1,0,0.125,0.234,0.161,0.395
712," Snell, I",PIT,P,31,48,2,6,1,0,0,1,2,18,0,0,0.125,0.16,0.146,0.306
712," Velazquez, G",BOS,SS,3,8,0,1,0,0,0,1,0,0,0,0,0.125,0.125,0.125,0.25
718," Maholm, P",PIT,P,30,65,4,8,0,0,0,3,6,28,0,0,0.123,0.197,0.123,0.32
719," Cruz Jr., J",HOU,RF,38,49,6,6,1,0,0,1,11,9,0,0,0.122,0.283,0.143,0.426
720," Rodriguez, W",HOU,P,24,41,3,5,1,0,0,1,0,11,0,0,0.122,0.122,0.146,0.268
721," Perry, J",ATL,RF,4,17,0,2,0,1,0,1,0,4,0,0,0.118,0.118,0.235,0.353
721," Villanueva, C",MIL,P,45,17,1,2,0,0,0,2,1,8,0,0,0.118,0.167,0.118,0.284
721," Zito, B",SF,P,31,51,1,6,0,0,0,2,4,10,0,0,0.118,0.182,0.118,0.299
724," Volstad, C",FLA,P,15,26,2,3,2,0,0,0,0,14,0,0,0.115,0.115,0.192,0.308
725," Cain, M",SF,P,32,62,3,7,1,0,2,3,4,34,0,0,0.113,0.167,0.226,0.392
726," Correia, K",SF,P,23,27,1,3,0,0,0,2,1,12,0,0,0.111,0.143,0.111,0.254
726," Durbin, C",PHI,P,69,9,0,1,0,0,0,0,0,3,0,0,0.111,0.111,0.111,0.222
726," Gallardo, Y",MIL,P,4,9,0,1,1,0,0,0,0,1,0,0,0.111,0.111,0.222,0.333
726," Geer, J",SD,P,5,9,1,1,0,0,0,1,1,4,0,0,0.111,0.2,0.111,0.311
726," Harden, R",CHC,P,14,27,1,3,0,0,0,1,0,13,0,0,0.111,0.111,0.111,0.222
726," Lohse, K",STL,P,31,63,1,7,1,0,0,5,0,20,0,1,0.111,0.111,0.127,0.238
726," Misch, P",SF,P,15,9,0,1,0,0,0,1,1,2,0,0,0.111,0.2,0.111,0.311
726," Park, C",LAD,P,53,9,0,1,0,0,0,0,0,5,0,0,0.111,0.111,0.111,0.222
734," Maddux, G",LAD,P,33,55,1,6,0,0,0,3,1,15,1,0,0.109,0.125,0.109,0.234
735," Maine, J",NYM,P,26,46,3,5,0,0,0,3,6,23,0,0,0.109,0.212,0.109,0.32
736," Gorzelanny, T",PIT,P,20,28,2,3,0,0,0,3,2,12,0,0,0.107,0.167,0.107,0.274
736," Perez, O",NYM,P,32,56,2,6,1,0,0,3,4,23,1,0,0.107,0.167,0.125,0.292
736," Young, C",SD,P,17,28,3,3,1,0,1,2,1,11,0,0,0.107,0.133,0.25,0.383
739," Glavine, T",ATL,P,14,19,2,2,0,0,0,1,3,5,0,0,0.105,0.227,0.105,0.333
740," Jurrjens, J",ATL,P,36,58,7,6,0,1,0,0,6,18,0,0,0.103,0.188,0.138,0.325
741," Sanchez, J",SF,P,28,49,2,5,1,0,0,4,1,22,0,0,0.102,0.12,0.122,0.242
742," Bailey, H",CIN,P,8,10,0,1,1,0,0,0,0,5,0,0,0.1,0.1,0.2,0.3
742," Gonzalez, E",ARI,P,17,10,0,1,1,0,0,2,0,3,0,0,0.1,0.1,0.2,0.3
742," Harman, B",PHI,2B,6,10,1,1,1,0,0,1,1,1,0,0,0.1,0.182,0.2,0.382
742," Kendrick, K",PHI,P,31,50,3,5,1,0,0,2,3,24,0,0,0.1,0.151,0.12,0.271
742," Morales, F",COL,P,5,10,1,1,0,0,0,0,0,2,0,0,0.1,0.1,0.1,0.2
742," Ramirez, R",CIN,P,5,10,1,1,0,0,0,0,0,3,0,0,0.1,0.1,0.1,0.2
742," Santos, O",BAL,C,11,10,0,1,0,0,0,0,0,2,0,0,0.1,0.1,0.1,0.2
